word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
întrebare,ro,question,質問,/ɨntrebare/,ʉmbøɶø,ɶø
子育て,ja,Raising children,子育て,/kosodate/,ooɶø,ɶø
conservare,ro,conservation,保全,/konservare/,omøɶø,ɶø
unitate,ro,unit,単位,/unitate/,uyɶø,ɶø
modelare,ro,,モデリング,/modelare/,oøɶø,ɶø
憧れ,ja,longing,憧れ,/akogaɾe/,ɶoɶø,ɶø
îndrumare,ro,guidance,ガイダンス,/ɨndrumare/,ʉmbuɶø,ɶø
libertate,ro,freedom,フリーダム,/libertate/,yøɶø,ɶø
Hahnenschrei,de,Hahnenschreis,ハーネンシュレイス,/ˈhɑnɛnstsɾae/,ɑœmbbbɶø,ɶø
răsuflare,ro,breath,呼吸,/rəsuflare/,əubɶø,ɶø
ĉiaokaze,eo,just in case,念のため,/t͡ʃiaokaze/,byɶoɶø,ɶø
đa mưu đa kế,vi,Multi -plans,マルチプラン,/da˧˥ mɯw˧˥ da˧˥ ke˩˧/,ɶuɶø,ɶø
antidatés,fr,anti -tale,反テール,/ɑ̃tidate/,ɑyɶø,ɶø
ratiboisés,fr,ratiboises,ratiboises,/ʁatibwaze/,ɶybɶø,ɶø
almamatér,id,Almamatér,母校,/almamater/,ɶbɶɶø,ɶø
prioritate,eo,Priority,優先順位,/prioritate/,byoyɶø,ɶø
outrepassées,fr,Overwhelmed,圧倒する,/utʁəpase/,ubəɶø,ɶø
Wehgeschrei,de,Screams,悲鳴,/ˈvegɛʃɾae/,øœɶø,ɶø
