word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
frostujo,eo,freezer,冷凍庫,/frostuio/,bobuyo,yo
burrito,es,Burrito,ブリトー,/burito/,uyo,yo
ブリトー,ja,Brito,ブリトー,/bɯɾitoː/,uyo,yo
kaavio,fi,chart,チャート,/ˈkɑɑvio/,ɑɑyo,yo
konspiro,eo,conspiracy,陰謀,/konspiro/,ombyo,yo
tornillo,es,screw,スクリュー,/toɾniʎo/,oyo,yo
viktimo,eo,victim,被害者,/viktimo/,ybyo,yo
benzino,eo,gasoline,ガソリン,/benzino/,ømyo,yo
nocio,eo,notion,概念,/not͡sio/,obyo,yo
elito,eo,elite,エリート,/elito/,øyo,yo
suspiro,eo,sigh,はぁ,/suspiro/,ubyo,yo
ジェイド,ja,Jade,ジェイド,/dʑieido/,byøyo,yo
crédito,es,credit,クレジット,/ˈkɾeðito/,bøyo,yo
同義語,ja,synonym,同義語,/doɯgigo/,ouyo,yo
suosio,fi,popularity,人気,/ˈsuosio/,uoyo,yo
kallio,fi,rock,石,/ˈkɑllio/,ɑbyo,yo
músico,es,musician,音楽家,/ˈmusiko/,uyo,yo
クリート,ja,Cleat,クリート,/kɯɾiːto/,uyo,yo
vrăjitor,ro,Sorcerer,魔術師,/vrəʒitor/,bəyo,yo
hejtilo,eo,heater,ヒータ,/heitilo/,øyyo,yo
eligo,eo,output,出力,/eligo/,øyo,yo
rodillo,es,roller,ローラー,/roðiʎo/,oyo,yo
scenejo,eo,stage,ステージ,/st͡seneio/,bbøøyo,yo
furnizor,ro,provider,プロバイダー,/furnizor/,uyo,yo
etilo,es,ethyl,エチル,/etilo/,øyo,yo
debitor,ro,debtor,債務者,/debitor/,øyo,yo
kasino,id,casino,カジノ,/kasino/,ɶyo,yo
カジノ,ja,casino,カジノ,/kadʑino/,ɶbyo,yo
sentido,es,sense,検出,/sentiðo/,ømyo,yo
membrillo,es,quince,マンコ,/membɾiʎo/,ømbyo,yo
balailo,eo,sweep,掃く,/balailo/,ɶɶyo,yo
kuvio,fi,pattern,パターン,/ˈkuvio/,uyo,yo
sobrino,es,nephew,甥,/soβɾino/,obyo,yo
フライト,ja,Flight,フライト,/ɸɯɾaito/,uɶyo,yo
divizor,ro,divisor,除数,/divizor/,yyo,yo
mânzișor,ro,handle,扱う,/mɨnziʃor/,ʉmyo,yo
Maginot,fr,Maginot,マギノット,/maʒino/,ɶyo,yo
saunio,fi,mayweed,メイウィード,/ˈsɑunio/,ɑuyo,yo
염기도,ko,basicity,基本性,/jʌ̹mɡido̞/,ɔmyo,yo
sclipitor,ro,brilliant,素晴らしい,/sklipitor/,bbyyo,yo
sanktio,fi,sanction,制裁,/ˈsɑnktio/,ɑmbyo,yo
Konditor,de,Confectioner,菓子,/ˈkɔnditoɾ/,ɔmyo,yo
massicot,/masiko/,massicot,マッシコット,ɶyo,fr,yo
先驱者,/ɕjɛn˥˥ tɕʰy˥˥ ʈʂɤ˨˩˦/,Pioneer,先駆者,bœmbbyo,zh-cn,yo
为之语塞,zh-cn,Stuffy,息苦しい,/weɪ˧˥ ʈʂɚ˥˥ y˨˩˦ sɤ˥˩/,øʏəyo,yo
ergino,eo,Ergino,エルギノ,/ergino/,øyo,yo
骑机车,/tɕʰi˧˥ tɕi˥˥ ʈʂʰɤ˥˥/,Car,車,bbybyo,zh-cn,yo
lățișor,/lətsiʃor/,width,幅,əbyo,ro,yo
육이오,ko,Yuki oh,ユキああ,/juɡio̞/,uyo,yo
葭戸,ja,Reed door,葭戸,/joɕido/,oyo,yo
垃圾车,zh-cn,rubbish truck,ゴミトラック,/la˥˥ tɕi˥˥ ʈʂʰɤ˥˥/,ɶbyo,yo
aïkidos,fr,aikidos,アイキドス,/ajkido/,ɶyo,yo
trascribo,es,I transcribe,転写します,/tɾaskɾiβo/,bɶbbyo,yo
Cabrio,de,Convertible,コンバーチブル,/ˈkaːbʁio/,ɶbyo,yo
ガイド,ja,guide,ガイド,/gaido/,ɶyo,yo
ロイホ,ja,Royho,ロイホ,/ɾoiho/,oyo,yo
打七折,zh-cn,70 % off,70％オフ,/ta˨˩˦ tɕʰi˥˥ ʈʂɤ˧˥/,ɶbbyo,yo
huomio,fi,attention,注意,/ˈhuomio/,uoyo,yo
chỉ huy sở,vi,Headquarters,本部,/ci˧˩˨ hwi˧˥ ʂɤ˧˩˨/,yyo,yo
Revisor,de,auditor,監査人,/ˈɾeːvizoɾ/,øyo,yo
Wohnsilo,de,Silver silo,シルバーサイロ,/ˈvonzilo/,omyo,yo
casinos,fr,casinos,カジノ,/kazino/,ɶyo,yo
grosujo,eo,Grosa,グロサ,/grosuio/,bouyo,yo
