word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
يختفي,ar,Disappears,消えます,/jaxtafiː/,ɶbɶy,bɶy
الدافع,ar,Motive,動かす,/aːldaːfiʕ/,ɶbɶyb,bɶy
الفائض,ar,Excess,過剰,/aːlfaːʔidˤ/,ɶbɶyb,bɶy
الحالي,ar,Present,現在,/aːlħaːlijj/,ɶbɶy,bɶy
مصاريف,ar,expenses,費用,/masˤaːriːf/,ɶbɶyb,bɶy
terjadi,id,occur,発生する,/tərdʒadi/,əbɶy,bɶy
يضيف,ar,Add,追加,/judˤajjif/,ubɶyb,bɶy
차림새,ko,outfit,衣装,/t͡ɕʰa̠ɾimsʰɛ̝/,bbɶymbœ,bɶy
galvanis,id,Galvanized,亜鉛メッキ,/galvanis/,ɶbɶyb,bɶy
malfari,eo,to undo,元に戻すには,/malfari/,ɶbɶy,bɶy
lagfærði,is,repaired,修理,/laxfairðɪ/,ɶbɶyʏ,bɶy
lagfæra,is,fix,修理,/laxfaira/,ɶbɶyɶ,bɶy
마상이,/ma̠sʰa̠ŋi/,Rag,ぼろきれ,ɶbɶy,ko,bɶy
revoyure,fr,review,レビュー,/ʁəvwajyʁ/,əbɶyb,bɶy
Úkraínu,is,Ukraine,ウクライナ,/uːkra inʏ/,ubɶyʏ,bɶy
snærisbút,is,boast,自慢,/stnaiːrɪspuːt/,bbɶyʏbub,bɶy
