word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
목욕통,ko,bathtub,バスタブ,/mo̞ɡjok̚tʰo̞ŋ/,obobbom,om
estragón,es,tarragon,タラゴン,/estɾaˈɣon/,øbbɶom,om
inclusión,es,inclusion,包含,/inkluˈsjon/,ymbubom,om
comisión,es,commission,手数料,/komiˈsjon/,oybom,om
callejón,es,alley,路地,/kaʎeˈxon/,ɶøom,om
erosión,es,erosion,侵食,/eɾoˈsjon/,øobom,om
bariton,ro,baritone,バリトン,/bariton/,ɶyom,om
conclusión,es,conclusion,結論,/konkluˈsjon/,ombubom,om
relación,es,relationship,関係,/relaˈθjon/,øɶbom,om
pimentón,es,peppers,コショウ,/pimenˈton/,yømom,om
detección,es,detection,検出,/deteˈkθjon/,øøbbom,om
số thập phân,vi,decimal,小数,/ʂo˩˧ tʰɤ̆p˨ˀ˩ʔ fɤ̆ŋ˧˥/,obobbom,om
subvención,es,grant,許す,/suββenˈθjon/,ubømbom,om
pemohon,id,applicant,申請者,/pəmohon/,əoom,om
incisión,es,incision,切開,/inθiˈsjon/,ymybom,om
restricción,es,restriction,制限,/restɾiˈkθjon/,øbbybbom,om
producción,es,production,製造,/pɾoðuˈkθjon/,boubbom,om
mejillón,es,mussel,ムール貝,/mexiˈʎon/,øyom,om
incursión,es,incursion,侵入,/iŋkuˈɾsjon/,ymubom,om
hippodrome,fr,hippodrome,ヒッポドローム,/ipɔdʁom/,yɔbom,om
핸드폰,ko,Hand phone,ハンドフォン,/hɛ̝ndɯpʰo̞n/,œmubom,om
Hippodrom,de,hippodrome,ヒッポドローム,/ˈhɪppɔdɾom/,ʏbɔbom,om
amazone,fr,Amazon,アマゾン,/amazon/,ɶɶom,om
munición,es,ammunition,弾薬,/muniˈθjon/,uybom,om
petición,es,petition,嘆願,/petiˈθjon/,øybom,om
トリトン,ja,Triton,トリトン,/toɾitoɴ/,oyom,om
corazón,es,heart,心臓,/koɾaˈθon/,oɶom,om
explosión,es,burst,バースト,/eksploˈsjon/,øbbbobom,om
dilución,es,dilution,希釈,/diluˈθjon/,yubom,om
prohibición,es,prohibition,禁止,/pɾoiβiˈθjon/,boyybom,om
opinión,es,opinion,意見,/opinˈjon/,oymom,om
質問,ja,question,質問,/ɕitsɯmoɴ/,ybuom,om
オプション,ja,option,オプション,/opɯɕoɴ/,ouom,om
pentagon,ro,pentagon,五角形,/pentaɡon/,ømɶom,om
マカロン,ja,Macaroon,マカロン,/makaɾoɴ/,ɶɶom,om
chromosomes,fr,chromosomes,染色体,/kʁomozom/,booom,om
许可证,zh-cn,license,ライセンス,/ɕy˨˩˦ kʰɤ˨˩˦ ʈʂɤŋ˥˩/,yboom,om
悄没声,zh-cn,Quietly,静かに,/tɕʰjɑʊ˨˩˦ meɪ˧˥ ʂɤŋ˥˥/,bbɑʊøʏom,om
無一文,ja,Silent,無一文,/mɯitɕimoɴ/,uybyom,om
terowong,id,tunnel,トンネル,/tərowoŋ/,əoom,om
整数論,ja,Integral theory,整数論,/seisɯɯɾoɴ/,øyuuom,om
Amazone,fr,Amazon,アマゾン,/amazon/,ɶɶom,om
magneton,ro,Magneton,マグネトン,/maɡneton/,ɶbøom,om
小学生,zh-cn,Primary school student,小学生,/ɕjɑʊ˨˩˦ ɕɥœ˧˥ ʂɤŋ˥˥/,bɑʊbœom,om
デシジョン,/deɕidʑoɴ/,decision,デシジョン,øybom,ja,om
Laderaum,/ˈlɑːdeɾaom/,Cargo,貨物,ɑøɶom,de,om
有才能,/joʊ˨˩˦ tsʰaɪ˧˥ nɤŋ˧˥/,talented,才能,oʊbbɶʏom,zh-cn,om
Backgammon,de,backgammon,バックギャモン,/bakgamˈmoːn/,ɶbɶmom,om
mozallón,es,Mozallón,モザロン,/moθaˈʎon/,oɶom,om
慣用音,ja,Idiomatic sound,慣用音,/kaɴjoɯoɴ/,ɶmouom,om
양자론,ko,Quantumism,量子主義,/ja̠ŋd͡ʑa̠ɾo̞n/,ɶmbɶom,om
의미론,ko,semantics,セマンティクス,/ɰimiɾo̞n/,yyom,om
Diktaphon,de,dictaphone,dictaphone,/dɪktafoːn/,ʏbɶom,om
suruton,fi,carefree,のんき,/ˈsuruton/,uuom,om
작은놈,ko,Chicker,鶏,/t͡ɕa̠ɡɯnno̞m/,bɶumom,om
고판본,ko,High -edition,ハイエディション,/ko̞pʰa̠nbo̞n/,obɶmom,om
詰問,ja,Question,詰問,/kitsɯmoɴ/,ybuom,om
muodoton,fi,formless,無形,/ˈmuodoton/,uooom,om
đèn bán dẫn,vi,semiconductor,半導体,/dɛŋ˦˨ baŋ˩˧ jɤ̆ŋ˧˩˨/,œmɶmom,om
parraton,fi,beardless,ひげのない,/ˈpɑrrɑton/,ɑɑom,om
太阳能,zh-cn,Solar,太陽,/tʰaɪ˥˩ jɑŋ˧˥ nɤŋ˧˥/,bɶʏɑmom,om
结婚证,zh-cn,Marriage certificate,結婚証明書,/tɕjɛ˧˥ xuən˥˥ ʈʂɤŋ˥˩/,bbœuəmom,om
ilmaton,fi,airless,エアレス,/ˈilmɑton/,ybɑom,om
gastronom,ro,gourmet,グルメ,/ɡastronom/,ɶbboom,om
ナレーション,ja,Narration,ナレーション,/naɾeːɕoɴ/,ɶøom,om
有可能,zh-cn,possible,可能,/joʊ˨˩˦ kʰɤ˨˩˦ nɤŋ˧˥/,oʊboom,om
ポリゴン,ja,polygon,ポリゴン,/poɾigoɴ/,oyom,om
mobile home,fr,mobile home,移動住宅,/mɔbilom/,ɔyom,om
thuyết đa thần,vi,polytheism,多神教,/tʰwiək˦˥ da˧˥ tʰɤ̆ŋ˦˨/,byəbɶbom,om
prestación,es,benefit,利点,/pɾestaˈθjon/,bøbɶbom,om
bếp Hoàng Cầm,vi,Kitchen Hoang Cam,キッチンホアンカム,/bep˦˥ hwaŋ˦˨ kɤ̆m˦˨/,øbɶmom,om
suolaton,fi,non -salt,非サルト,/ˈsuolɑton/,uoɑom,om
Gottessohn,de,God's Son,神の息子,/ˈgɔtɛszon/,ɔœbom,om
