word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme
賢い,ja,wise,賢い,/kaɕikoi/,ɶyoy
baritoni,fi,baritone,バリトン,/ˈbɑriˌtoni/,ɑyoy
バルコニー,ja,balcony,バルコニー,/baɾɯkoniː/,ɶuoy
alkoholi,fi,alcohol,アルコール,/ˈɑlkoˌholi/,ɑbooy
カテゴリー,ja,Category,カテゴリー,/kategoɾiː/,ɶøoy
kategori,id,category,カテゴリー,/katəgori/,ɶəoy
sukupuoli,fi,sexual,性的,/ˈsukuˌpuoli/,uuuoy
accesorii,ro,accessory,アクセサリー,/aktʃesorij/,ɶbbøoy
hippodromi,fi,hippodrome,ヒッポドローム,/ˈhippoˌdromi/,yboboy
見積もり,ja,Quote,見積もり,/mitsɯmoɾi/,ybuoy
makaroni,id,macaroni,マカロニ,/makaroni/,ɶɶoy
Philosophie,de,philosophy,哲学,/filozoˈfiː/,yooy
astronomi,id,astronomy,天文学,/astronomi/,ɶbbooy
pénologi,id,technology,テクノロジー,/penologi/,øooy
niinikori,/ˈniiniˌkori/,Niinikkori,niinikkori,yyyoy,fi
luptătorii,ro,fighters,戦闘機,/luptətorij/,ubəoy
berkompromi,id,compromise,妥協,/bərkompromi/,əomboy
星星,ja,Star,星星,/hoɕiboɕi/,oyoy
învingători,/ɨnvinɡətorʲ/,defeat,敗北,ʉmyməoy,ro
ある時,/aɾɯtoki/,One time,ある時,ɶuoy,ja
xuy mao cầu tì,vi,Xuy Mao Cau Ti,xuy mao cau ti,/swi˧˥ maw˧˥ kɤ̆w˦˨ ti˦˨/,byɶoy
齐心合力,zh-cn,work together,共に働く,/tɕʰi˧˥ ɕɪn˥˥ xɤ˧˥ li˥˩/,bbyʏmoy
도도록이,ko,To do this,これをする,/to̞do̞ɾo̞ɡi/,oooy
tukkamuoti,fi,hair fashion,ヘアファッション,/ˈtukkɑˌmuoti/,ubɑuoy
