word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
スタイラス,ja,stylus,スタイラス,/sɯtaiɾasɯ/,uɶyɶu,ɶyɶ
gravitasi,id,gravity,重力,/gravitasi/,bɶyɶy,ɶyɶ
jerarquía,es,hierarchy,階層,/xeɾaˈɾkia/,øɶyɶ,ɶyɶ
réalisation,fr,achievement,業績,/ʁealizasjɔ̃/,øɶyɶbɔ,ɶyɶ
tonalidad,es,tonality,調性,/tonaliðað/,oɶyɶb,ɶyɶ
normaliza,ro,normalize,ノーマライズ,/normaliza/,oɶyɶ,ɶyɶ
penagihan,id,billing,請求する,/pənagihan/,əɶyɶm,ɶyɶ
humanidad,es,humanity,人類,/umaniðað/,uɶyɶb,ɶyɶ
mengalihkan,id,divert,迂回します,/məŋalihkan/,əɶyɶm,ɶyɶ
أوراسيا,ar,Eurasia,ユーラシア,/ʔuːraːsiːaː/,uɶyɶ,ɶyɶ
茶柄杓,ja,Tea pattern,茶柄杓,/tɕabiɕakɯ/,bɶyɶu,ɶyɶ
tetaniza,ro,tetanus,破傷風,/tetaniza/,øɶyɶ,ɶyɶ
mehadia,ro,Mehadia,メハディア,/mehadija/,øɶyɶ,ɶyɶ
focaliza,ro,focus,集中,/fokaliza/,oɶyɶ,ɶyɶ
polaritas,id,polarity,極性,/polaritas/,oɶyɶb,ɶyɶ
remaquillât,fr,remaquillât,remaquillât,/ʁəmakija/,əɶyɶ,ɶyɶ
スパイラル,ja,spiral,スパイラル,/sɯpaiɾaɾɯ/,uɶyɶu,ɶyɶ
remaquillasse,fr,remaquillasse,レマキラス,/ʁəmakijas/,əɶyɶb,ɶyɶ
부라리다,ko,Swell,うねり,/puɾa̠ɾida̠/,uɶyɶ,ɶyɶ
sukaria,id,Sukaria,スカリア,/sukaria/,uɶyɶ,ɶyɶ
