word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme
jälkeläinen,fi,descendant,子孫,/ˈjælkeˌlæinen/,æbøæyøm
jättiläinen,fi,giant,巨人,/ˈjættiˌlæinen/,æbyæyøm
vuokralainen,fi,tenant,テナント,/ˈvuokrɑˌlɑinen/,uobɑɑyøm
vuosikymmen,fi,decade,十年,/ˈvuosiˌkymmen/,uoyymøm
peukaloinen,fi,thumb,親指,/ˈpeukɑˌloinen/,øuɑoyøm
nuorukainen,fi,youngster,若者,/ˈnuoruˌkɑinen/,uouɑyøm
kerjäläinen,fi,beggar,乞食,/ˈkerjæˌlæinen/,øææyøm
päivällinen,fi,dinner,夕食,/ˈpæivælˌlinen/,æyæbyøm
ohukainen,fi,crepe,クレープ,/ˈohuˌkɑinen/,ouɑyøm
kourallinen,fi,handful,一握り,/ˈkourɑlˌlinen/,ouɑbyøm
catehumen,ro,Catechumen,カテクメン,/katehumen/,ɶøuøm
mascullasen,es,Male,男,/maskuʎasen/,ɶbuɶøm
berargumén,id,arguumén,Arguumén,/bərargumen/,əɶuøm
vượt thác qua ghềnh,vi,cross the waterfall,滝を渡ります,/jɯək˨ˀ˩ʔ tʰak˦˥ wa˧˥ ɣen˦˨/,uəbbbɶbɶøm
một thuyền một bến,/mok͡p˨ˀ˩ʔ tʰwiəŋ˦˨ mok͡p˨ˀ˩ʔ ben˩˧/,one boat,1つのボート,obbbbyəmobbbøm,vi
その反面,ja,On the other hand,その反面,/sonohaɴmeɴ/,ooɶmøm
예루살렘,ko,Jerusalem,エルサレム,/je̞ɾusʰa̠ɭɭe̞m/,øubɶøm
lên thác xuống ghềnh,vi,Get up and down rapids,ラピッズを登ります,/len˧˥ tʰak˦˥ suəŋ˩˧ ɣen˦˨/,ømbɶbuəmøm
主要諸元,ja,Main,主要諸元,/ɕɯjoɯɕogeɴ/,uouoøm
거무뎅뎅,ko,Gamu Den,ガムデン,/kʌ̹mude̞ŋde̞ŋ/,ɔuømøm
同学年,ja,Same grade,同学年,/doɯgakɯneɴ/,ouɶuøm
