word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
enthalten,de,contain,含む,/ʔɛntˈhaltən/,œmbɶbəm,mbɶ
embrague,es,clutch,クラッチ,/embɾaɣe/,ømbɶø,mbɶ
menjawab,id,answer,答え,/məndʒawab/,əmbɶɶb,mbɶ
penjahat,id,criminal,犯罪的,/pəndʒahat/,əmbɶɶb,mbɶ
menjaga,id,guard,ガード,/məndʒaga/,əmbɶɶ,mbɶ
menjamin,id,ensure,確認,/məndʒamin/,əmbɶym,mbɶ
新着,ja,New arrival,新着,/ɕiɴtɕakɯ/,ymbɶu,mbɶ
konstati,eo,to ascertain,確定すること,/konstati/,ombɶy,mbɶ
혼잣말,ko,soliloquy,独り言,/ɸʷo̞nd͡ʑa̠nma̠ɭ/,ombɶmɶ,mbɶ
pencarian,id,search,探す,/pəntʃarian/,əmbɶyɶm,mbɶ
냉장고,ko,refrigerator,冷蔵庫,/nɛ̝ŋd͡ʑa̠ŋɡo̞/,œmbɶmo,mbɶ
pinjaman,id,loan,ローン,/pindʒaman/,ymbɶɶm,mbɶ
entwaffnen,de,disarm,武装解除,/ʔɛntˈvafnən/,œmbɶbəm,mbɶ
安排,zh-cn,arrange,整える,/an˥˥ pʰaɪ˧˥/,ɶmbɶʏ,mbɶ
砚台,zh-cn,Tadping,タッピング,/jɛn˥˩ tʰaɪ˧˥/,œmbɶʏ,mbɶ
bệnh bạch cầu,vi,leukemia,白血病,/ben˨ˀ˩ʔ bak˨ˀ˩ʔ kɤ̆w˦˨/,ømbɶbbo,mbɶ
sunflower,en,sunflower,ひまわり,/ˈsənˌfɫaʊɝ/,əmbɶʊə,mbɶ
conspire,en,conspire,共謀,/kənˈspaɪɝ/,əmbɶʏə,mbɶ
funkhouser,en,funkhouser,funkhouser,/ˈfəŋkˌhaʊsɝ/,əmbɶʊə,mbɶ
分开,zh-cn,separate,分ける,/fən˥˥ kʰaɪ˥˥/,əmbɶʏ,mbɶ
instalan,es,install,インストール,/instalan/,ymbɶɶm,mbɶ
símsvara,is,answering,応答,/simsvara/,ymbɶɶ,mbɶ
contraorden,es,countermand,相手,/kontɾaoɾðen/,ombɶoøm,mbɶ
domplangan,id,Domplangan,ドンプランガン,/domplaŋan/,ombɶɶm,mbɶ
ronchamos,es,We hook,フックします,/roɲtʃamos/,ombɶob,mbɶ
comprises,en,comprises,構成されています,/kəmˈpɹaɪzəz/,əmbɶʏəb,mbɶ
renfrow,en,renfrow,レンフロー,/ˈɹɛnfɹaʊ/,œmbɶʊ,mbɶ
运载,zh-cn,Load,ロード,/yn˥˩ tsaɪ˥˩/,ymbɶʏ,mbɶ
ganjaran,id,reward,褒美,/gandʒaran/,ɶmbɶɶm,mbɶ
