word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
التشبث,ar,Clinging,しがみついています,/aːltaʃabbuθ/,ɶbɶɶbub,bɶɶ
التمتع,ar,Enjoyment,楽しみ,/aːltamattuʕ/,ɶbɶɶbub,bɶɶ
varnarmaður,is,defender,ディフェンダー,/vartnarmaːðʏr/,ɶbɶɶʏ,bɶɶ
التنقل,ar,Mobility,可動性,/aːltanaqqul/,ɶbɶɶbub,bɶɶ
التأقلم,ar,Adaptation,適応,/aːltaʔaqlum/,ɶbɶɶbum,bɶɶ
اعتزم,ar,intend,意図する,/iʕtazama/,ybɶɶɶ,bɶɶ
المدافع,ar,Defender,ディフェンダー,/aːlmadaːfiʕ/,ɶbɶɶyb,bɶɶ
التباعد,ar,Divergence,発散,/aːltabaːʕud/,ɶbɶɶub,bɶɶ
استمع,ar,Listen,聞く,/istamaʕa/,ybɶɶɶ,bɶɶ
التفاوض,ar,Negotiation,交渉,/aːltafaːwudˤ/,ɶbɶɶub,bɶɶ
aplazaron,es,They postponed,彼らは延期しました,/aplaθaɾon/,ɶbɶɶom,bɶɶ
afþakkaði,is,reject,拒絶,/afθahkaðɪ/,ɶbɶɶʏ,bɶɶ
dọa già dọa non,vi,Old threats threatening,脅迫的な古い脅威,/jwa˨ˀ˩ʔ ja˦˨ jwa˨ˀ˩ʔ nɔŋ͡m˧˥/,ɶbɶɶbɔmm,bɶɶ
acuartarán,es,Water,水,/akwaɾtaˈɾan/,ɶbɶɶɶm,bɶɶ
abwaschbaren,de,washable,洗える,/ˈʔapvaʃˈbaɽən/,ɶbɶɶəm,bɶɶ
dissuadassiez,fr,dissuadassiez,Dissuadassiez,/disɥadasje/,ybɶɶbø,bɶɶ
抹下来,zh-cn,Erase,消去します,/ma˥˥ ɕja˥˩ laɪ˧˥/,ɶbɶɶʏ,bɶɶ
varnaðarorð,is,warn,暖かい,/vartnaðarɔrð/,ɶbɶɶɔb,bɶɶ
引っさらう,ja,Pull down,引っさらう,/çisːaɾaɯ/,ybɶɶu,bɶɶ
acclamassiez,fr,cheer up,元気づける,/aklamasje/,ɶbɶɶbø,bɶɶ
