word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme
目的,ja,Purpose,目的,/mokɯteki/,ouøy
hölynpöly,fi,nonsense,ナンセンス,/ˈhølynˌpøly/,øymøy
オールディー,ja,Oldie,オールディー,/oːɾɯdeiː/,ouøy
多様性,ja,Diversity,多様性,/tajoɯsei/,ɶouøy
ラズベリー,ja,raspberry,ラズベリー,/ɾazɯbeɾiː/,ɶuøy
hypoteesi,fi,hypothesis,仮説,/ˈhypoˌteesi/,yoøøy
kuvernööri,fi,governor,知事,/ˈkuverˌnøøri/,uøøøy
värähtely,fi,vibration,振動,/ˈværæhˌtely/,ææøy
典型的,ja,Typical,典型的,/teɴkeiteki/,ømøyøy
爆撃,ja,bombing,爆撃,/bakɯgeki/,ɶuøy
majoneesi,fi,mayonnaise,マヨネーズ,/ˈmɑjoˌneesi/,ɑoøøy
kollageeni,fi,collagen,コラーゲン,/ˈkollɑˌgeeni/,obɑøøy
測定,ja,measurement,測定,/sokɯtei/,ouøy
バラエティ,ja,variety,バラエティ,/baɾaetei/,ɶɶøøy
説明,ja,explanation,説明,/setsɯmei/,øbuøy
Iphigénie,fr,Iphigenia,イフィゲニア,/ifiʒeni/,yyøy
Mélanésie,fr,Melanesia,メラネシア,/melanezi/,øɶøy
ruumiinkieli,fi,body language,ボディランゲージ,/ˈruumiinˌkieli/,uuyymyøy
사반세기,ko,Saban century,サバン世紀,/sʰa̠ba̠nsʰe̞ɡi/,bɶɶmbøy
Montgomery,/ˈmɔntgomeɾy/,Montgomery,モンゴメリー,ɔmboøy,de
turmentegi,eo,torture,拷問,/turmentegi/,uømøy
călugăreni,ro,Calugarenilor,カルガレニロール,/kəluɡərenʲ/,əuəøy
lipmieni,/lipmieni/,lipmieni,リプミエニ,ybyøy,eo
înscrierii,ro,Joined,参加,/ɨnskrijerij/,ʉmbbyøy
cờ lâm thế bí,vi,Flag Lam The Bi,biにフラグを立てます,/kɤ˦˨ lɤ̆m˧˥ tʰe˩˧ bi˩˧/,oombøy
analgésies,fr,analgesia,鎮痛,/analʒezi/,ɶɶbøy
sädesieni,fi,beam,ビーム,/ˈsædeˌsieni/,æøyøy
desproveí,es,unlinking,解除,/despɾoβeˈi/,øbboøy
hipoteki,eo,mortgage,モーゲージ,/hipoteki/,yoøy
jauhonpöly,fi,flour,小麦粉,/ˈjɑuhonˌpøly/,ɑuomøy
mengémbéli,id,Menémbéli,メネンベリ,/məŋembeli/,əømøy
ekposedi,eo,take possession,所有してください,/ekposedi/,øboøy
다리헤기,ko,Legs,足,/ta̠ɾiɦe̞ɡi/,ɶyøy
