word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme
amenidad,es,amenity,アメニティ,/ameniðað/,ɶøyɶb
المعتقل,ar,Detainee,拘留者,/aːlmuʕtaqal/,ɶbubɶɶb
diversidad,es,diversity,多様性,/diβeɾsiðað/,yøyɶb
الاقتراع,ar,Voting,投票,/aːliqtiraːʕ/,ɶybyɶb
الهندباء,ar,Dandelion,タンポポ,/aːlhindibaːʔ/,ɶbymyɶb
vitalidad,es,vitality,活力,/bitaliðað/,yɶyɶb
seperempat,id,a quarter,四半期,/səpərəmpat/,əəəmɶb
الاعتزاز,ar,Pride,誇り,/aːliʕtizaːz/,ɶybyɶb
المملح,ar,Salt,塩,/aːlmumallaħ/,ɶbuɶbɶb
antigüedad,es,antiquity,古代,/antiɣweðað/,ɶmyøɶb
وكإستبداد,ar,And as tyranny,そして専制政治として,/wakaistibdaːd/,ɶɶybybɶb
khinh người như rác,vi,disdain like trash,ゴミのように軽da,/xin˧˥ ŋɯəj˦˨ ɲɯ˧˥ ʐak˦˥/,ymuəuɶb
기계공학,ko,Mechanical engineering,機械工学,/kiɡje̞ɡo̞ŋɦa̠k̚/,ybøomɶb
Ärmelkanal,de,Moor canal,ムーア運河,/ʔɛɾmɛlˈkanal/,œœbɶɶb
전후개각,ko,Confectionation before and after,前後の菓子,/t͡ɕʌ̹nβuɡɛ̝ɡa̠k̚/,bɔmuœɶb
담보계약,ko,Collateral contract,担保契約,/ta̠mbo̞ɡje̞ja̠k̚/,ɶmobøɶb
vid-al-vide al,eo,vis-to-face to,顔に向かう,/vidalvide al/,yɶbyøɶb
entrecoupasse,fr,intercouapass,Intercouapass,/ɑ̃tʁəkupas/,ɑbəuɶb
champagnisasse,fr,champagnisasse,Champagnisasse,/ʃɑ̃paɲizas/,ɑɶyɶb
entrelardassent,fr,entry,エントリ,/ɑ̃tʁəlaʁdas/,ɑbəɶbɶb
spontanitas,id,spontaneity,自発性,/spontanitas/,bomɶyɶb
padecieras,es,You suffer,あなたは苦しんでいます,/paðeθjeɾas/,ɶøbøɶb
