word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
récolter,fr,to harvest,収穫するため,/ʁekɔlte/,øɔbø,bø
devolver,es,return,戻る,/deβolβeɾ/,øobø,bø
revólver,es,stir,混ぜる,/reˈβolβeɾ/,øobø,bø
laborieux,fr,laborious,面倒,/labɔʁjø/,ɶɔbø,bø
négocier,fr,to negotiate,交渉します,/negɔsje/,øɔbø,bø
ossifié,fr,ossified,骨化,/ɔsifje/,ɔybø,bø
resolver,es,solve,解決する,/resolβeɾ/,øobø,bø
pyhäkkö,fi,sanctuary,聖域,/ˈpyhækkø/,yæbø,bø
résister,fr,resist,抵抗,/ʁeziste/,øybø,bø
învețe,ro,Learn,学び,/ɨnvetse/,ʉmøbø,bø
염색체,ko,chromosome,染色体,/jʌ̹msʰɛ̝k̚t͡ɕʰe̞/,ɔmbœbbbø,bø
steinalte,de,stone altitude,石の高度,/ˈʃtəɪnˌʔalte/,əʏmɶbø,bø
thống giác kế,vi,sense,検出,/tʰoŋ͡m˩˧ jak˦˥ ke˩˧/,bommɶbø,bø
日を追って,ja,Over the day,日を追って,/çiootːe/,yoobø,bø
mengantré,/məŋantre/,queuing,キューイング,əɶmbø,id,bø
khỏe khòe khoe,vi,Healthy showing off,健康的な披露,/xwe˧˩˨ xwe˦˨ xwe˧˥/,bøbøbø,bø
cetaceu,ro,cetacean,子宮外,/tʃetatʃew/,bøɶbø,bø
稍あって,ja,A little,稍あって,/jajaatːe/,ɶɶɶbø,bø
