word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
تشوش,ar,confusion,錯乱,/taʃawwaʃa/,ɶɶɶɶ,ɶɶɶ
تليف,ar,,線維症,/talajjafa/,ɶɶɶɶ,ɶɶɶ
telaraña,es,spiderweb,スパイダーウェブ,/telaɾaɲa/,øɶɶɶ,ɶɶɶ
تنوع,ar,diversity,多様性,/tanawwaʕa/,ɶɶɶɶ,ɶɶɶ
花束,ja,bouquet,花束,/hanataba/,ɶɶɶɶ,ɶɶɶ
تشابك,ar,tangle,もつれ,/taʃaːbaka/,ɶɶɶɶ,ɶɶɶ
파라다이스,ko,Paradise,パラダイス,/pʰa̠ɾa̠da̠isʰɯ/,bɶɶɶybu,ɶɶɶ
garrapata,es,tick,ティック,/garapata/,ɶɶɶɶ,ɶɶɶ
魚屋,ja,Fish shop,魚屋,/sakanaja/,ɶɶɶɶ,ɶɶɶ
ba gai ba ngạnh,vi,Three thirds,3分の3,/ba˧˥ ɣaj˧˥ ba˧˥ ŋan˨ˀ˩ʔ/,ɶɶɶɶmb,ɶɶɶ
pasaraya,id,Pasaraya,パサラヤ,/pasaraja/,ɶɶɶɶ,ɶɶɶ
debarasa,ro,get rid,取り除きます,/debarasa/,øɶɶɶ,ɶɶɶ
agarrafa,es,grab,掴む,/aɣarafa/,ɶɶɶɶ,ɶɶɶ
amarahnya,id,his anger,彼の怒り,/amarahɲa/,ɶɶɶɶ,ɶɶɶ
awawarna,id,Awawarna,アワワルナ,/awawarna/,ɶɶɶɶ,ɶɶɶ
trabajabas,es,You worked,あなたは働いた,/tɾaβaxaβas/,bɶɶɶɶb,ɶɶɶ
argamasad,es,Argamasad,アルガマサド,/aɾɣamasað/,ɶɶɶɶb,ɶɶɶ
dasawarsa,id,decade,十年,/dasawarsa/,ɶɶɶɶ,ɶɶɶ
accaparâtes,fr,accapar,accapar,/akapaʁat/,ɶɶɶɶb,ɶɶɶ
