word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
etsiä,fi,search,探す,/ˈetsiæ/,øbyæ,by
subsistance,fr,subsistence,自給自足,/sybzistɑ̃s/,ybybɑb,by
keksiä,fi,invent,発明,/ˈkeksiæ/,øbyæ,by
무지개,ko,rainbow,虹,/mud͡ʑiɡɛ̝/,ubyœ,by
abspielen,de,play,遊ぶ,/ˈʔapˌʃpiːlən/,ɶbyəm,by
vasculaire,fr,vascular,血管,/vaskylɛʁ/,ɶbyœb,by
terminer,fr,to end,最後まで,/tɛʁmine/,œbyø,by
hallita,fi,control,コントロール,/ˈhɑllitɑ/,ɑbyɑ,by
potkia,fi,kick,キック,/ˈpotkiɑ/,obyɑ,by
adhesive,en,adhesive,接着剤,/ædˈhisɪv/,æbyʏb,by
奇怪,zh-cn,strangeness,奇妙さ,/tɕʰi˧˥ kuaɪ˥˩/,bbyuɶʏ,by
suspiro,es,sigh,はぁ,/suspiɾo/,ubyo,by
atribut,id,attribute,属性,/atribut/,ɶbyub,by
vệ sinh viên,vi,guard,ガード,/je˨ˀ˩ʔ ʂin˧˥ jiəŋ˧˥/,øbymyəm,by
hispiré,es,I Hispiré,私はヒスピレです,/ispiˈɾe/,ybyø,by
decidi,eo,decide,決めます,/det͡sidi/,øbyy,by
húsbílinn,is,camper,キャンピングカー,/huːspilɪn/,ubyʏm,by
aflijan,es,They afflict,彼らは苦しむ,/aflixan/,ɶbyɶm,by
المشول,/aːlmiʃwal/,Shaved,剃毛,ɶbyɶb,ar,by
대진표,ko,Vote,投票,/tɛ̝d͡ʑinpʰjo/,œbymbo,by
taxieren,de,estimate,見積もり,/tɑˈksiːɾen/,ɑbyøm,by
oxide,es,oxide,酸化物,/oksiðe/,obyø,by
mätkiä,fi,imitate,模倣します,/ˈmætkiæ/,æbyæ,by
útrýma,/uːtrima/,eliminate,排除,ubyɶ,is,by
친밀감,/t͡ɕʰinmiɭɡa̠m/,belonging,所属する,bbymyɶm,ko,by
fournirez,fr,will supply,供給します,/fuʁniʁe/,ubyø,by
striptease,fi,striptease,ストリップの,/ˈstripteˌɑse/,bbybøɑø,by
다지다,ko,Float,浮く,/ta̠d͡ʑida̠/,ɶbyɶ,by
abdiquée,fr,abdicated,放棄,/abdike/,ɶbyø,by
