word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
serpihan,id,flakes,フレーク,/sərpihan/,əyɶm,yɶm
pelican,ro,pelican,ペリカン,/pelikan/,øyɶm,yɶm
海岸線,ja,coastline,海岸線,/kaigaɴseɴ/,ɶyɶmøm,yɶm
請願者,ja,Petitioner,請願者,/seigaɴɕa/,øyɶmɶ,yɶm
pilihan,id,choice,選択,/pilihan/,yyɶm,yɶm
lapisan,id,layer,層,/lapisan/,ɶyɶm,yɶm
tulipán,es,tulip,チューリップ,/tuliˈpan/,uyɶm,yɶm
căliman,ro,Căliman,カリマン,/kəliman/,əyɶm,yɶm
清算人,ja,Liquidator,清算人,/seisaɴniɴ/,øyɶmym,yɶm
ولومس,ar,And Lums,とラム,/waliwams/,ɶyɶmb,yɶm
Pelikan,de,pelican,ペリカン,/peliˈkan/,øyɶm,yɶm
위기감,ko,Crisis,危機,/ɥiɡiɡa̠m/,yyɶm,yɶm
Tà Sì Láng,vi,Ta Si Lang,Ta Si Lang,/ta˦˨ ʂi˦˨ laŋ˩˧/,ɶyɶm,yɶm
무기한,ko,Indefinite,不定,/muɡiɦa̠n/,uyɶm,yɶm
alianco,eo,Alliance,アライアンス,/aliant͡so/,ɶyɶmbo,yɶm
