word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
عبقري,ar,genius,天才,/ʕabqarijj/,ɶbɶy,bɶy
الباحث,ar,researcher,研究者,/aːlbaːħiθ/,ɶbɶyb,bɶy
مخترع,ar,Inventor,発明者,/muxtariʕ/,ubɶyb,bɶy
مبتهج,ar,cheery,陽気,/mubtahidʒ/,ubɶyb,bɶy
الداعم,ar,Supporter,サポーター,/aːldaːʕim/,ɶbɶym,bɶy
socialiste,fr,socialist,社会主義者,/sɔsjalist/,ɔbɶybb,bɶy
決済,ja,settlement,決済,/kesːai/,øbɶy,bɶy
الحرير,ar,Silk,シルク,/aːlħariːr/,ɶbɶy,bɶy
撤退,ja,Withdrawal,撤退,/tetːai/,øbɶy,bɶy
الدليل,ar,Guide,ガイド,/aːldaliːl/,ɶbɶyb,bɶy
orðræðu,is,rhetoric,レトリック,/ɔrðraiðʏ/,ɔbɶyʏ,bɶy
الناخب,ar,Voter,有権者,/aːlnaːxib/,ɶbɶyb,bɶy
النادي,ar,Club,クラブ,/aːlnaːdiː/,ɶbɶy,bɶy
مستند,ar,Document,書類,/mustanid/,ubɶyb,bɶy
mezzanine,fr,mezzanine,メザニン,/mɛdzanin/,œbɶym,bɶy
الفائز,ar,winner,勝者,/aːlfaːʔiz/,ɶbɶyb,bɶy
șapcaliu,ro,Șapcaliu,șpcaliu,/ʃapkaliw/,ɶbɶy,bɶy
마타리,ko,Matari,マタリ,/ma̠tʰa̠ɾi/,ɶbɶy,bɶy
鬱滞,ja,Depression,鬱滞,/ɯtːai/,ubɶy,bɶy
lucharías,es,You would fight,あなたは戦うでしょう,/lutʃaˈɾias/,ubɶyɶb,bɶy
Kastanien,de,Chestnut,栗,/ˈkastaniːən/,ɶbɶyəm,bɶy
Jordanien,de,Jordan,ヨルダン,/jɔʁˈdaːniən/,ɔbɶyəm,bɶy
médiatises,fr,media covenants,メディア契約,/medjatiz/,øbɶyb,bɶy
atlæti,is,enthusiasm,熱意,/aːtlaitɪ/,ɶbɶyʏ,bɶy
petrarchist,ro,Petrarchan,ペトラルチャン,/petrarkʲ̩ist/,øbɶyybb,bɶy
Alkalien,de,Alkalis,アルカリ,/ʔalˈkaliːən/,ɶbɶyəm,bɶy
alwasi,id,Alwasi,アルワシ,/alwasi/,ɶbɶy,bɶy
giao thoa (lí),vi,interference (reason),干渉（理由）,/jaw˧˥ tʰwa˧˥ li˩˧/,ɶbɶy,bɶy
rucharías,es,roucharios,Roucharios,/rutʃaˈɾias/,ubɶyɶb,bɶy
bölbænir,is,curse,呪い,/pœlpainɪr/,œbɶyʏ,bɶy
almari,id,wardrobe,ワードローブ,/almari/,ɶbɶy,bɶy
