word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme
法律家,ja,Lawyer,法律家,/hoɯɾitsɯka/,ouybuɶ
envoltura,es,envelope,封筒,/emboltuɾa/,ømobuɶ
創設者,ja,Founder,創設者,/soɯsetsɯɕa/,ouøbuɶ
cobertura,es,coverage,カバレッジ,/koβeɾtuɾa/,oøuɶ
復号化,ja,Decryption,復号化,/ɸɯkɯgoɯka/,uuouɶ
mandíbula,es,jaw,あご,/manˈdiβula/,ɶmyuɶ
干し草,ja,hay,干し草,/hoɕikɯsa/,oyuɶ
入札者,ja,Bidder,入札者,/njɯɯsatsɯɕa/,muuɶbuɶ
ハムスター,ja,hamster,ハムスター,/hamɯsɯtaː/,ɶuuɶ
escultura,es,sculpture,彫刻,/eskultuɾa/,øbubuɶ
chước quỷ mưu ma,vi,mimic,模倣します,/cɯək˦˥ wi˧˩˨ mɯw˧˥ ma˧˥/,uəbyuɶ
tripatouilla,/tʁipatuja/,Tripatouilla,Tripatouilla,byɶuɶ,fr
chúi mũi chúi tai,/cuj˩˧ muj˧˩˨ cuj˩˧ taj˧˥/,Ear nose,耳の鼻,uuuɶ,vi
begitulah,/bəgitulah/,That's it,それでおしまい,əyuɶ,id
모스크바,ko,Moscow,モスクワ,/mo̞sʰɯkxɯba̠/,obubuɶ
サカ豚,/sakabɯta/,Saka pig,サカ豚,ɶɶuɶ,ja
depopula,/depopula/,depopulate,過疎化,øouɶ,ro
evacua,/evakuwa/,evict,立ち退かせる,øɶuɶ,ro
夜郎自大,zh-cn,Yelang Zi Da,Yelang Zi Da,/jɛ˥˩ lɑŋ˧˥ tsɯ˥˩ ta˥˩/,œɑmbuɶ
Vokabular,/vokɑbuˈlaɽ/,vocabulary,単語,oɑuɶ,de
inocula,ro,inoculate,接種します,/inokula/,youɶ
