word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
destino,es,destiny,運命,/destino/,øbyo,byo
viskio,eo,whiskey,ウィスキー,/viskio/,ybyo,byo
valtimo,fi,artery,動脈,/ˈvɑltimo/,ɑbyo,byo
edzino,eo,wife,妻,/ed͡zino/,øbyo,byo
rubriko,eo,heading,見出し,/rubriko/,ubyo,byo
汽油,zh-cn,gasoline,ガソリン,/tɕʰi˥˩ joʊ˧˥/,bbyoʊ,byo
scipovi,eo,to know,知るために,/st͡sipovi/,bbyoy,byo
カジノ,ja,casino,カジノ,/kadʑino/,ɶbyo,byo
tappio,fi,loss,損失,/ˈtɑppio/,ɑbyo,byo
rektio,fi,tissue,組織,/ˈrektio/,øbyo,byo
이신론,ko,deism,神,/iɕʰiɭɭo̞n/,ybyom,byo
baggio,en,baggio,バギオ,/ˈbɑdʒioʊ/,ɑbyoʊ,byo
rechizo,es,grinding,研削,/retʃiθo/,øbyo,byo
スチコン,ja,Stichon,スチコン,/sɯtɕikoɴ/,ubyom,byo
치료제,ko,remedy,療法,/t͡ɕʰiɾjod͡ʑe̞/,bbyobø,byo
치료실,ko,Treatment room,処置室,/t͡ɕʰiɾjoɕʰiɭ/,bbyoby,byo
라지오,ko,Lagio,ラギオ,/ɾa̠d͡ʑio̞/,ɶbyo,byo
baggio's,en,baggio's,Baggio's,/ˈbɑdʒioʊz/,ɑbyoʊb,byo
strikodo,eo,striped code,ストライプコード,/strikodo/,bbyoo,byo
치료학,ko,therapeutics,治療,/t͡ɕʰiɾjoɦa̠k̚/,bbyoɶb,byo
