word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
ardere,ro,combustion,燃焼,/ardere/,ɶøø,øø
râsete,ro,laughter,笑い,/rɨsete/,ʉøø,øø
jäätelö,fi,ice cream,アイスクリーム,/ˈjæætelø/,ææøø,øø
plângere,ro,complaint,苦情文句,/plɨndʒere/,bʉmbøø,øø
tăiere,ro,cutting,切断,/təjere/,əøø,øø
durere,ro,pain,痛み,/durere/,uøø,øø
ranneke,fi,wristband,リストバンド,/ˈrɑnneke/,ɑmøø,øø
バレエ,ja,ballet,バレエ,/baɾee/,ɶøø,øø
avere,ro,wealth,富,/avere/,ɶøø,øø
dumnezeu,ro,God,神,/dumnezew/,umøø,øø
alee,ro,alley,路地,/alee/,ɶøø,øø
piquete,es,picket,ピケット,/pikete/,yøø,øø
burete,ro,sponge,スポンジ,/burete/,uøø,øø
cădere,ro,DROP,落とす,/kədere/,əøø,øø
maantiede,fi,geography,地理,/ˈmɑɑntiede/,ɑɑmyøø,øø
eke de,/eke de/,ECE of,のECE,øøø,eo,øø
platee,es,Platae,プラタ,/platee/,bɶøø,øø
sân quế hoè,vi,Que Hoè yard,QueHoèYard,/ʂɤ̆ŋ˧˥ we˩˧ hwe˦˨/,omøø,øø
에헤헤,ko,Ehehe,ええ,/e̞ɦe̞ɦe̞/,øøø,øø
conmueve,es,move,動く,/kommweβe/,ommøø,øø
blatérées,fr,joke,ジョーク,/blateʁe/,bɶøø,øø
äuge,de,lioness,雌ライオン,/ˈɔøge/,ɔøø,øø
temere,ro,fear,恐れ,/temere/,øøø,øø
cetere,eo,by the way,ところで,/t͡setere/,bøøø,øø
seméméh,id,Seméméh,セメメ,/səmemeh/,əøø,øø
verbeule,de,dump,ごみ,/ˈvɛɾpˌɔøle/,œbɔøø,øø
sidérez,fr,Siderez,siderez,/sideʁe/,yøø,øø
provcele,eo,in a trial,裁判で,/provt͡sele/,bobbøø,øø
