word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
goodbye,en,goodbye,さようなら,/ˌɡʊdˈbaɪ/,ʊbɶʏ,bɶʏ
appliance,en,appliance,アプライアンス,/əˈpɫaɪəns/,əbɶʏəmb,bɶʏ
betlari,is,beggar,乞食,/pɛhtlarɪ/,œbɶʏ,bɶʏ
metnaður,is,ambition,野心,/mɛhtnaðʏr/,œbɶʏ,bɶʏ
Abtei,de,abbey,修道院,/apˈtaɪ̯/,ɶbɶʏ,bɶʏ
supply,en,supply,供給,/səˈpɫaɪ/,əbɶʏ,bɶʏ
supplier,en,supplier,サプライヤー,/səˈpɫaɪɝ/,əbɶʏə,bɶʏ
baðkari,is,bathtub,バスタブ,/paðkarɪ/,ɶbɶʏ,bɶʏ
fatnaður,is,dress,ドレス,/fahtnaðɪ/,ɶbɶʏ,bɶʏ
Sultanin,de,Sultanine,スルタニン,/zʊlˈtanɪn/,ʊbɶʏm,bɶʏ
纸牌,zh-cn,card,カード,/ʈʂɚ˨˩˦ pʰaɪ˧˥/,əbɶʏ,bɶʏ
begleiter's,en,begleiter's,Begleiter's,/ˈbɛˌɡɫaɪtɝz/,œbɶʏəb,bɶʏ
excises,en,excises,物品,/ˈɛkˌsaɪzɪz/,œbɶʏʏb,bɶʏ
fatnaði,is,clothing,衣類,/fahtnaðɪ/,ɶbɶʏ,bɶʏ
Gezeiten,de,tide,潮,/gəˈtsaɪ̯tən/,əbɶʏəm,bɶʏ
Begleitung,de,Accompaniment,伴奏,/bəˈɡlaɪ̯tʊŋ/,əbɶʏʊm,bɶʏ
Arbeiter,de,Worker,ワーカー,/ˈʔaʁbaɪ̯tɐ/,ɶbɶʏɐ,bɶʏ
