word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
雄大,ja,Grandeur,雄大,/jɯɯdai/,uuɶy,uɶy
招待,ja,invitation,招待,/ɕoɯtai/,ouɶy,uɶy
áætlun,is,plan,予定,/auːaihtlʏn/,ɶuɶybʏm,uɶy
勾配,ja,Slope,勾配,/koɯbai/,ouɶy,uɶy
抗体,ja,antibody,抗体,/koɯtai/,ouɶy,uɶy
障害,ja,hindrance,障害,/ɕoɯgai/,ouɶy,uɶy
津波,ja,tsunami,津波,/tsɯnami/,buɶy,uɶy
situasi,id,situation,状況,/situasi/,yuɶy,uɶy
要塞,ja,Fortress,要塞,/joɯsai/,ouɶy,uɶy
كرواتي,ar,Croatian,クロアチア語,/kuruːaːtijj/,uuɶy,uɶy
moduláis,es,You modulá,あなたはモジュラです,/moðuˈlais/,ouɶyb,uɶy
ululáis,es,Ululáis,ululáis,/uluˈlais/,uuɶyb,uɶy
lazuardi,id,Lazuardi,ラズアルディ,/lazuardi/,ɶuɶy,uɶy
ógæfu,is,misfortune,不幸,/ouːcaivʏ/,ouɶyʏ,uɶy
opugnáis,es,OPUGNÁ,オプグナ,/opuɣˈnais/,ouɶyb,uɶy
óhræddir,is,un but,un but,/ouːr̥aitɪr/,ouɶyʏ,uɶy
chuparías,es,You were,あなたはそうでした,/tʃupaˈɾias/,buɶyɶb,uɶy
cupai,id,Cuppi,cuppi,/tʃupai/,buɶy,uɶy
ピース・サイン,ja,peace sign,ピース・サイン,/piːsɯ saiɴ/,yuɶym,uɶy
