word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme
アドベント,ja,Advent,アドベント,/adobeɴto/,ɶoømo
サスペンド,ja,suspend,サスペンド,/sasɯpeɴdo/,ɶuømo
アテンダント,ja,Attendant,アテンダント,/ateɴdaɴto/,ɶømɶmo
トーナメント,ja,tournament,トーナメント,/toːnameɴto/,oɶømo
liveranto,eo,Deliverator,配信機,/liveranto/,yøɶmo
aislamiento,es,isolation,隔離,/aizlamjento/,ɶybɶmømo
alimento,es,food,食物,/alimento/,ɶyømo
komplemento,eo,complement,補体,/komplemento/,ombøømo
nosocomiaux,fr,nosocomia,Nosocomia,/nɔzɔkɔmjo/,ɔɔɔmo
전자정보,ko,Electronic information,電子情報,/t͡ɕʌ̹nd͡ʑa̠d͡ʑʌ̹ŋbo̞/,bɔmbɶbɔmo
pemercontoh,id,Example,例,/pəmərtʃontoh/,əəbomo
강풍경보,ko,Strong wind alarm,強風アラーム,/ka̠ŋpʰuŋɡjʌ̹ŋbo̞/,ɶmbumbɔmo
frajtiganto,eo,a freight player,貨物プレーヤー,/fraitiganto/,bɶyyɶmo
Haushaltsmanko,de,Household,家庭,/ˈhaosaltsmaŋko/,ɶoɶbbbɶmo
Postscheckonto,de,Post office account,郵便局のアカウント,/ˈpɔstʃɛkɔnto/,ɔbbœɔmo
