word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme
baðkari,is,bathtub,バスタブ,/paðkarɪ/,ɶbɶʏ
goodbye,en,goodbye,さようなら,/ˌɡʊdˈbaɪ/,ʊbɶʏ
nágranni,is,neighbor,近所の人,/nauːkranɪ/,ɶubɶʏ
good-bye,en,good-bye,さようなら,/ˈɡʊdˌbaɪ/,ʊbɶʏ
障碍,zh-cn,obstacle,障害,/ʈʂɑŋ˥˩ aɪ˥˩/,ɑmɶʏ
sjómaður,is,sailor,船乗り,/sjouːmaðʏr/,bouɶʏ
大麦,zh-cn,barley,オオムギ,/ta˥˩ maɪ˥˩/,ɶɶʏ
比赛,zh-cn,Contest,コンテスト,/pi˨˩˦ saɪ˥˩/,yɶʏ
芹菜,zh-cn,celery,セロリ,/tɕʰɪn˧˥ tsʰaɪ˥˩/,bbʏmbbɶʏ
胶带,zh-cn,adhesive tape,粘着テープ,/tɕjɑʊ˥˥ taɪ˥˩/,bbɑʊɶʏ
蔬菜,zh-cn,vegetable,野菜,/ʂu˥˥ tsʰaɪ˥˩/,ubbɶʏ
马侩,zh-cn,Stable,安定,/ma˨˩˦ kʰuaɪ˥˩/,ɶbuɶʏ
lesari,is,reader,読者,/lɛːsarɪ/,œɶʏ
偌来,zh-cn,Coming,到来,/ʐuɔ˥˩ laɪ˧˥/,uɔɶʏ
skagaði,is,skin,肌,/skaːɣaðɪ/,bɶɶʏ
smíðaði,is,construction,工事,/smiːðaðɪ/,byɶʏ
racamier,en,racamier,ラサミエ,/ˈɹækəˌmaɪɹ/,æəɶʏ
skarkaði,is,scout,スカウト,/skar̥kaðɪ/,bɶɶʏ
unaður,is,pleasure,喜び,/ʏːnaðʏr/,ʏɶʏ
macintyre,en,macintyre,マッキンタイア,/ˈmækənˌtaɪɹ/,æəmɶʏ
xuemei,en,xuemei,Xuemei,/ˈzuˈmaɪ/,uɶʏ
Datei,de,file,ファイル,/daˈtaɪ̯/,ɶɶʏ
