word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
tuottaja,fi,producer,プロデューサー,/ˈtuottɑjɑ/,uobɑɑ,ɑɑ
kaivaa,fi,dig,掘る,/ˈkɑivɑɑ/,ɑyɑɑ,ɑɑ
ostaa,fi,buy,買う,/ˈostɑɑ/,obɑɑ,ɑɑ
johtaja,fi,manager,マネジャー,/ˈjohtɑjɑ/,oɑɑ,ɑɑ
naulata,fi,nail,爪,/ˈnɑulɑtɑ/,ɑuɑɑ,ɑɑ
pelaaja,fi,player,プレーヤー,/ˈpelɑɑjɑ/,øɑɑɑ,ɑɑ
makkara,fi,sausage,ソーセージ,/ˈmɑkkɑrɑ/,ɑbɑɑ,ɑɑ
ostaja,fi,buyer,買い手,/ˈostɑjɑ/,obɑɑ,ɑɑ
mitata,fi,measure,測定,/ˈmitɑtɑ/,yɑɑ,ɑɑ
päänahka,fi,scalp,頭皮,/ˈpæænɑhkɑ/,ææɑɑ,ɑɑ
satama,fi,port,ポート,/ˈsɑtɑmɑ/,ɑɑɑ,ɑɑ
sairaala,fi,hospital,病院,/ˈsɑirɑɑlɑ/,ɑyɑɑɑ,ɑɑ
défendant,fr,defendant,被告,/defɑ̃dɑ̃/,øɑɑ,ɑɑ
Ferrara,de,Ferrara,フェラーラ,/ˈfɛɾɾɑɾɑ/,œɑɑ,ɑɑ
toyama,en,toyama,屋,/toʊˈjɑˌmɑ/,oʊɑɑ,ɑɑ
licata,en,licata,リカタ,/ɫiˈkɑtɑ/,yɑɑ,ɑɑ
delamar,en,delamar,デラマー,/deɪɫɑˈmɑɹ/,øʏɑɑ,ɑɑ
dépensant,fr,expenditure,支出,/depɑ̃sɑ̃/,øɑɑ,ɑɑ
Ankara,de,Ankara,アンカラ,/ˈʔanˌkɑːɾɑ/,ɶmɑɑ,ɑɑ
giancana,en,giancana,ジャンカナ,/dʒiəˈkɑˌnɑ/,byəɑɑ,ɑɑ
baltazar,en,baltazar,バルタザール,/bɑɫtɑˈzɑɹ/,ɑɑɑ,ɑɑ
masaya,en,masaya,マサヤ,/mɑˈsɑˌjɑ/,ɑɑɑ,ɑɑ
commandants,fr,commanders,司令官,/kɔmɑ̃dɑ̃/,ɔɑɑ,ɑɑ
