word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
azufre,es,sulfur,硫黄,/aθufɾe/,ɶubø,bø
miehistö,fi,crew,クルー,/ˈmiehistø/,yøybø,bø
décerner,fr,award,アワード,/desɛʁne/,øœbø,bø
sisältö,fi,contents,コンテンツ,/ˈsisæltø/,yæbø,bø
spécifier,fr,specify,特定,/spesifje/,bøybø,bø
poveste,ro,story,話,/poveste/,oøbø,bø
bombardier,fr,bomber,爆撃機,/bɔ̃baʁdje/,ɔɶbbø,bø
mesager,ro,messenger,メッセンジャー,/mesadʒer/,øɶbø,bø
todiste,fi,evidence,証拠,/ˈtodiste/,oybø,bø
estambre,es,stamen,雄しべ,/estambɾe/,øbɶmbø,bø
obicei,ro,custom,習慣,/obitʃej/,oybø,bø
fetițe,ro,little girls,小さな女の子,/fetitse/,øybø,bø
deteste,es,hate,嫌い,/deteste/,øøbø,bø
influenței,ro,influence,影響,/influentsej/,ymbuømbø,bø
retemblé,es,I re -found,私は再発見されました,/reteˈmble/,øømbø,bø
グラッセ,ja,Grasse,グラッセ,/gɯɾasːe/,uɶbø,bø
jääteitse,fi,in ice,氷の中で,/ˈjææteitse/,ææøybø,bø
thượng đế,vi,God,神,/tʰɯəŋ˨ˀ˩ʔ de˩˧/,buəmbø,bø
회혼례,ko,Wedding,結婚式,/hø̞βo̞ɭʎje̞/,øobø,bø
menlindre,es,Menlindre,メンリンドル,/menlindɾe/,ømymbø,bø
山っ気,ja,Mountainous,山っ気,/jamakːe/,ɶɶbø,bø
nhãn chiết kế,vi,extract label,ラベルを抽出します,/ɲaŋ˧˩˨ ciək˦˥ ke˩˧/,ɶmyəbø,bø
chiropter,ro,Chiroptera,カイロプテラ,/kʲ̩iropter/,yyobø,bø
カナッペ,ja,Canappe,カナッペ,/kanapːe/,ɶɶbø,bø
