word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
fratricid,ro,fratricide,滅菌,/fratritʃid/,bɶbybyb,ɶby
강아지,ko,puppy,子犬,/ka̠ŋa̠d͡ʑi/,ɶɶby,ɶby
dynastie,fr,dynasty,王朝,/dinasti/,yɶby,ɶby
ملحن,ar,composer,作曲,/mulaħħin/,uɶbym,ɶby
مؤسس,ar,Founder,創設者,/muʔassis/,uɶbyb,ɶby
مخطط,ar,Scheme,図式,/muxatˤˤitˤ/,uɶbyb,ɶby
درابزين,ar,Handrail,手すり,/daraːbziːn/,ɶɶbym,ɶby
منظم,ar,Organizer,オーガナイザー,/munaðˤˤim/,uɶbym,ɶby
dinasti,id,dynasty,王朝,/dinasti/,yɶby,ɶby
fjarstýring,is,remote control,リモコン,/fjar̥stiriŋk/,bɶbyymb,ɶby
narratrice,fr,narrator,ナレーター,/naʁatʁis/,ɶɶbyb,ɶby
imagini,ro,images,画像,/imadʒinʲ/,yɶbyy,ɶby
goujaterie,fr,goujater,グジャター,/guʒatʁi/,uɶby,ɶby
fuŝpalpi,/fuʃpalpi/,to make a breakdown,故障するために,uɶby,eo,ɶby
湯立ち,ja,Hot water,湯立ち,/jɯdatɕi/,uɶby,ɶby
nữ bác sĩ,vi,female doctor,女子医師,/nɯ˧˩˨ bak˦˥ ʂi˧˩˨/,uɶby,ɶby
amaicii,ro,Amicii,amicii,/amajtʃij/,ɶɶby,ɶby
不可知,ja,Unknown,不可知,/ɸɯkatɕi/,uɶby,ɶby
hiacint,ro,jacinth,ジャシンス,/hijatʃint/,yɶbymb,ɶby
mutacism,ro,Mutacism,突然変異ズム,/mutatʃism/,uɶbybm,ɶby
