word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
capcană,ro,trap,トラップ,/kapkanə/,ɶbɶə,bɶ
sláandi,is,stiff,硬い,/stlauːantɪ/,bbɶuɶmʏ,bɶ
cucharón,es,ladle,ひしゃく,/kutʃaˈɾon/,ubɶom,bɶ
يستنبط,ar,Extrapolates,外挿,/jastanbitˤ/,ɶbɶmyb,bɶ
pulgada,es,inch,インチ,/pulgaða/,ubɶɶ,bɶ
الاخير,ar,the last,最後,/aːlʔaxiːr/,ɶbɶy,bɶ
reclamant,ro,complainant,申立人,/reklamant/,øbɶɶmb,bɶ
octavo,es,eighth,第8,/oktaβo/,obɶo,bɶ
ぴったり,ja,Exactly,ぴったり,/pitːaɾi/,ybɶy,bɶ
الخلفي,ar,Rear,後方,/aːlxalfijj/,ɶbɶby,bɶ
atractiv,ro,attractive,魅力的,/atraktiv/,ɶbɶbyb,bɶ
salvaje,es,wild,野生,/salβaxe/,ɶbɶø,bɶ
malvasta,eo,narrow,狭い,/malvasta/,ɶbɶbɶ,bɶ
stratégis,id,strategic,戦略的,/strategis/,bbɶøyb,bɶ
mustahil,/mustahil/,impossible,無理だよ,ubɶyb,id,bɶ
malsaĝa,eo,foolish,馬鹿げた,/malsad͡ʒa/,ɶbɶbɶ,bɶ
leutwiler,en,leutwiler,ロイトウィラー,/ˈɫutˌwaɪɫɝ/,ubɶʏə,bɶ
Afganar,is,Afghan,アフガン,/avkanar/,ɶbɶɶ,bɶ
fehlbares,de,false,間違い,/felˈbaɽəs/,øbɶəb,bɶ
solvabil,ro,solvent,溶媒,/solvabil/,obɶyb,bɶ
미상불,ko,Unknown,わからない,/misʰa̠ŋbuɭ/,ybɶmu,bɶ
ablatives,fr,ablative,アブリティブ,/ablativ/,ɶbɶyb,bɶ
駄じゃれ,ja,Joy,駄じゃれ,/dadʑaɾe/,ɶbɶø,bɶ
야상곡,ko,nocturne,ノクターン,/ja̠sʰa̠ŋɡo̞k̚/,ɶbɶmob,bɶ
