word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme,match_ipa_rhyme
判定,ja,judgement,判定,/haɴtei/,ɶmøy,mø
Anregung,de,Stimulation,刺激,/ˈʔanˌɾeːgʊŋ/,ɶmøʊm,mø
pensetă,ro,tweezers,ピンセット,/pensetə/,ømøə,mø
ピンセット,ja,tweezers,ピンセット,/piɴsetːo/,ymøbo,mø
intelect,ro,intellect,知性,/intelekt/,ymøøbb,mø
インテリ,ja,Intellectual,インテリ,/iɴteɾi/,ymøy,mø
longeco,eo,length,長さ,/longet͡so/,omøbo,mø
samheiti,is,synonym,シノニム,/saːmheitɪ/,ɶmøyʏ,mø
contexto,es,context,環境,/konteksto/,omøbbo,mø
samhengi,is,sequence,順序,/saːmheiɲcɪ/,ɶmøymʏ,mø
vinjeto,eo,vignette,ビネット,/vinjeto/,ymøo,mø
神経,ja,Nerve,神経,/ɕiɴkei/,ymøy,mø
タンデム,ja,Tandem,タンデム,/taɴdemɯ/,ɶmøu,mø
泔水,zh-cn,swill,すすります,/kan˥˥ ʂweɪ˨˩˦/,ɶmøʏ,mø
lanterno,eo,lantern,灯籠,/lanterno/,ɶmøo,mø
限定詞,/geɴteiɕi/,Limited lyrics,限定詞,ømøyy,ja,mø
símleiðis,/simleiðɪs/,by way,ところで,ymøyʏb,is,mø
ingerís,/iŋxeˈɾis/,Ingerís,インゲリス,ymøyb,es,mø
liñuelos,es,Liañuelos,リニュエロス,/liɲwelos/,ymøob,mø
恩恵,ja,benefit,恩恵,/oɴkei/,omøy,mø
难为情,/nan˧˥ weɪ˧˥ tɕʰɪŋ˧˥/,Embarrassed,恥ずかしい,ɶmøʏbbʏm,zh-cn,mø
Pompejo,/pompeio/,Pompeii,ポンペイ,omøyo,eo,mø
bánh xèo,/ban˩˧ seo˦˨/,pancakes,パンケーキ,ɶmøo,vi,mø
fingelska,fi,fingelska,フィンゲルスカ,/ˈfingelskɑ/,ymøbbɑ,mø
indexen,es,Indexen,インデックスン,/indeksen/,ymøbøm,mø
amnésiques,fr,amnesiac,健忘,/amnezik/,ɶmøyb,mø
