word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme
멍청이,ko,dummy,ダミー,/mʌ̹ŋt͡ɕʰʌ̹ŋi/,ɔmbbɔy
다이어리,ko,diary,日記,/ta̠iʌ̹ɾi/,ɶyɔy
엉덩이,ko,hip,ヒップ,/ˈɘːŋdʌ̹ŋi/,ɘmɔy
colonie,fr,colony,コロニー,/kɔlɔni/,ɔɔy
할머니,ko,grandmother,祖母,/ha̠ɭmʌ̹ni/,ɶɔy
덩어리,ko,Lump,塊,/tʌ̹ŋʌ̹ɾi/,ɔɔy
zoologie,fr,zoology,動物学,/zɔɔlɔʒi/,ɔɔɔy
brocoli,fr,broccoli,ブロッコリ,/bʁɔkɔli/,bɔɔy
萝卜泥,zh-cn,Radish,だいこん,/luɔ˧˥ pɔ˧ ni˧˥/,uɔɔy
íshokkí,is,hockey,ホッケー,/iːshɔhci/,ybɔy
latorre,/ɫɑˈtɔɹi/,latorre,latorre,ɑɔy,en
mcgroarty,/məˈɡɹɔɹti/,mcgroarty,McGroarty,əbɔy,en
deportee,en,deportee,追放者,/ˌdipɔɹˈti/,yɔy
Briefporti,de,Postporto,postporto,/ˈbriːfpɔɾti/,bybɔy
座椅,zh-cn,Seat,シート,/tsuɔ˥˩ i˨˩˦/,buɔy
