word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme
mengamati,id,observe,観察する,/məŋamati/,əɶɶy
memakai,id,use,使用する,/məmakai/,əɶɶy
始まり,ja,Beginning,始まり,/hadʑimaɾi/,ɶbyɶy
menanggapi,id,respond,応答,/mənaŋgapi/,əɶmɶy
dipahami,id,understood,了解した,/dipahami/,yɶɶy
塩辛い,ja,Spicy,塩辛い,/ɕiokaɾai/,yoɶɶy
mengenali,id,recognize,認識,/məŋənali/,əəɶy
menghindari,id,avoid,避ける,/məŋhindari/,əmymɶy
耐え難い,ja,Unbearable,耐え難い,/taegatai/,ɶøɶɶy
menilai,id,evaluate,評価,/mənilai/,əyɶy
가장자리,ko,edge,縁,/ka̠d͡ʑa̠ŋd͡ʑa̠ɾi/,ɶbɶmbɶy
memberkati,id,bless,祝福,/məmbərkati/,əməɶy
返咲き,ja,comeback,返咲き,/kaeɾizaki/,ɶøyɶy
chiêu hiền đãi sĩ,vi,Chieu Hien treats,Chieu Hien Treats,/ciəw˧˥ hiəŋ˦˨ daj˧˩˨ ʂi˧˩˨/,yəyəmɶy
mencacati,id,truncate,切り捨てます,/məntʃatʃati/,əmbɶbɶy
forregali,eo,gift away,贈り物,/forregali/,oøɶy
discourtoisie,/diskuʁtwazi/,discourteoisie,Dismyteoisie,ybubbɶy,fr
哄然大笔,zh-cn,Make a lot of money,大金を稼ぎます,/xʊŋ˥˥ ʐan˧˥ ta˥˩ pi˨˩˦/,ʊmɶmɶy
Úrúgvæ,/uːrukvai/,Uruguay,ウルグアイ,uubɶy,is
ĉirkaŭlavi,/t͡ʃirkaulavi/,to wrap around,包む,byɶuɶy,eo
سأستعير,ar,I will borrow,借ります,/saʔastaʕiːr/,ɶɶbɶy
preterlasi,eo,to omit,省略します,/preterlasi/,bøøɶy
fulmobati,eo,to flash,フラッシュする,/fulmobati/,uboɶy
手鏡,ja,hand mirror,手鏡,/tekagami/,øɶɶy
