request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
vengeful,en,adjective,/ˈvɛndʒfəɫ/,œmbə,vengeful,Ängste,de,noun,/ˈʔɛŋstə/,œmbə,fears
복수심,ko,adjective,/po̞ks͈uɕʰim/,obuym,revenge,骨鱗,ja,noun,/kotsɯɾiɴ/,obuym,Bone
dendam,id,adjective,/dəndam/,əmɶm,revenge,人寰,zh-cn,noun,/ʐən˧˥ xwan˧˥/,əmɶm,People
거친,ko,adjective,/kʌ̹t͡ɕʰin/,ɔbym,rough,Doktrin,de,noun,/dɔkˈtʀiːn/,ɔbym,doctrine
過酷,ja,adjective,/kakokɯ/,ɶou,Harshness,가로수,ko,verb,/ka̠ɾo̞sʰu/,ɶou,colonnade
severa,eo,adjective,/severa/,øøɶ,severe,세네갈,ko,noun,/sʰe̞ne̞ɡa̠ɭ/,øøɶ,Senegal
keras,id,adjective,/kəras/,əɶb,hard,bedarf,de,verb,/bədaˈɾf/,əɶb,requirement
pemarah,id,adjective,/pəmarah/,əɶɶ,grumpy,bălașa,ro,noun,/bəlaʃa/,əɶɶ,BĂLAŞA
beroperasi,id,verb,/bəropərasi/,əoəɶy,operate,Hexerei,de,noun,/hɛksəˈʁai/,œbəɶy,witchcraft
operate,en,verb,/ˈɑpɝˌeɪt/,ɑəøʏb,operate,Gegengewicht,de,noun,/gəgəˈŋeːvɪçt/,əəøʏb,Counterweight
arbeiten,de,verb,/ˈaʁbaɪ̯tən/,ɶbɶʏəm,work,andiron,en,noun,/ˈænˌdaɪɝn/,æmɶʏəm,andiron
懐かしい,ja,adjective,/natsɯkaɕii/,ɶbuɶyy,Nostalgic,ékstradisi,id,noun,/eʔstradisi/,øbbɶyy,extradition
rindu,id,adjective,/rindu/,ymu,Rindu.,뜀틀,ko,noun,/t͈ɥimtʰɯɭ/,ymu,vaulting horse
怀旧,zh-cn,verb,/xuaɪ˧˥ tɕjoʊ˥˩/,uɶʏboʊ,Nostalgic,comdisco,en,noun,/ˌkɑmˈdɪskoʊ/,ɑmʏboʊ,comdisco
향수,ko,adjective,/çja̠ŋsʰu/,ɶmu,perfume,bambú,es,noun,/baˈmbu/,ɶmu,bamboo
행복,ko,adjective,/hɛ̝ŋbo̞k̚/,œmob,Happiness,enthob,de,verb,/ʔɛntˈhoːp/,œmob,enthusiast
senang,id,adjective,/sənaŋ/,əɶm,happy,băcan,ro,noun,/bəkan/,əɶm,grocer
feliĉa,eo,adjective,/felit͡ʃa/,øyɶ,happy,dévisa,id,noun,/devisa/,øyɶ,foreign exchange
melodia,eo,adjective,/melodia/,øoyɶ,Melodia,abocina,es,adjective,/aβoθina/,ɶoyɶ,aboccina
nifty,en,adjective,/ˈnɪfti/,ʏby,nifty,Christi,de,noun,/ˈçɾɪsti/,ʏby,Christian
bagus,id,adjective,/bagus/,ɶub,very nice,가극,ko,noun,/ka̠ɡɯk̚/,ɶub,Fiction
ekzota,eo,adjective,/ekzota/,øboɶ,Exotic,béstola,es,verb,/ˈbestola/,øboɶ,Bestola
离开,zh-cn,verb,/li˧˥ kʰaɪ˥˥/,yɶʏ,go away,eli,en,noun,/ˈiɫaɪ/,yɶʏ,eli
kurus,id,adjective,/kurus/,uub,thin,humus,es,verb,/umus/,uub,humus
기대다,ko,adjective,/kidɛ̝da̠/,yœɶ,lean,低血压,zh-cn,noun,/ti˥˥ ɕɥœ˥˩ ja˥˥/,yœɶ,Low blood pressure
lehnen,de,verb,/ˈleːnən/,øəm,lean,cedăm,ro,verb,/tʃedəm/,øəm,yield
maldika,eo,adjective,/maldika/,ɶbyɶ,thin,Adria,de,noun,/ˈaːdʁia/,ɶbyɶ,Adriatic
叛逆,zh-cn,verb,/pʰan˥˩ ni˥˩/,ɶmy,Rebellious,anjir,id,noun,/andʒir/,ɶmy,Anjir.
rebellious,en,adjective,/ɹəˈbɛɫjəs/,əœəb,rebellious,bechertet,de,verb,/bəˈçɛɾtət/,əœəb,cushioned
반란,ko,adjective,/pa̠ɭɭa̠n/,ɶɶm,Rebellion,Adam,eo,noun,/adam/,ɶɶm,Adam
foamy,en,adjective,/ˈfoʊmi/,oʊy,foamy,仇敌,zh-cn,verb,/ʈʂʰoʊ˧˥ ti˧˥/,oʊy,Enemy
berbusa,id,adjective,/bərbusa/,əuɶ,Foaming,bănuiai,ro,verb,/bənujaj/,əuɶ,you suspected
ŝaŭmo,eo,adjective,/ʃaumo/,ɶuo,foam,ajutor,ro,noun,/aʒutor/,ɶuo,help
거품,ko,adjective,/kʌ̹pʰum/,ɔum,bubble,ballroom,en,noun,/ˈbɔɫˌɹum/,ɔum,ballroom
barbarous,en,adjective,/ˈbɑɹbɝəs/,ɑəəb,barbarous,badetet,de,verb,/ˈbɑːdətət/,ɑəəb,bathtub
barbara,eo,adjective,/barbara/,ɶɶɶ,Barbara,abaka,id,noun,/abaka/,ɶɶɶ,Abaya
biadab,id,adjective,/biadab/,yɶɶb,Sabib,bígamas,es,noun,/ˈbiɣamas/,yɶɶb,Gigams.
elite,en,adjective,/eɪˈɫit/,øʏyb,elite,definiert,de,verb,/deˈfɪniːɾt/,øʏyb,Are defined
fanatik,id,adjective,/fanatiʔ/,ɶɶyb,Fanatics,abáis,es,noun,/aˈβais/,ɶɶyb,Abáis.
광신자,ko,adjective,/kwa̠ŋɕʰind͡ʑa̠/,ɶmymbɶ,dervish,さんぴん茶,ja,noun,/saɴpiɴtɕa/,ɶmymbɶ,Pink tea
suferi,eo,verb,/suferi/,uøy,to suffer,musequí,es,noun,/museˈki/,uøy,Musequí.
참다,ko,verb,/t͡ɕʰa̠mda̠/,bɶmɶ,endure,ジャンパ,ja,noun,/dʑaɴpa/,bɶmɶ,Jumper
遭受,zh-cn,verb,/tsɑʊ˥˥ ʂoʊ˥˩/,bɑʊoʊ,suffer,acapulco,en,noun,/ˌækəˈpʊɫkoʊ/,æəʊoʊ,acapulco
苦しむ,ja,verb,/kɯɾɯɕimɯ/,uuyu,suffer,가루비누,ko,noun,/ka̠ɾubinu/,ɶuyu,Garu
menderita,id,verb,/məndərita/,əməyɶ,suffering,descălica,ro,noun,/deskəlika/,øbəyɶ,unlock
plumbo,eo,verb,/plumbo/,bumo,lead,중고,ko,verb,/t͡ɕuŋɡo̞/,bumo,used
带领,zh-cn,verb,/taɪ˥˩ lɪŋ˨˩˦/,ɶʏʏm,lead,aylwin,en,verb,/ˈaɪɫˌwɪn/,ɶʏʏm,aylwin
führen,de,verb,/ˈfyːʁən/,yəm,to lead,binen,id,noun,/binən/,yəm,Binen
baik,id,adjective,/baiʔ/,ɶyb,good,David,eo,noun,/david/,ɶyb,David
좋은,ko,adjective,/t͡ɕo̞ɯn/,boum,good,叙勲,ja,noun,/dʑokɯɴ/,boum,Conferring
assist,en,verb,/əˈsɪst/,əʏbb,assist,bedrückt,de,verb,/bəˈdɾʏkt/,əʏbb,depressed
돕다,ko,verb,/to̞p̚t͈a̠/,obɶ,help,dogma,eo,noun,/dogma/,obɶ,dogma
perfect,en,adjective,/ˈpɝˌfɪkt/,əʏbb,perfect,bedrückt,de,verb,/bəˈdɾʏkt/,əʏbb,depressed
perfekta,eo,adjective,/perfekta/,øøbɶ,perfect,bienestar,es,noun,/bjenestaɾ/,øøbɶ,wellness
모으다,ko,verb,/mo̞ɯda̠/,ouɶ,collect,formula,id,noun,/formula/,ouɶ,Formula
組み立てる,ja,verb,/kɯmitateɾɯ/,uyɶøu,assemble,반발계수,ko,adjective,/pa̠nba̠ɭɡje̞sʰu/,ɶmɶøu,Rebel coefficient
assemble,en,verb,/əˈsɛmbəɫ/,əœmə,assemble,bechernde,de,adjective,/bəˈçɛɾndə/,əœmə,bugging
集合,zh-cn,verb,/tɕi˧˥ xɤ˧˥/,byo,set,blito,eo,noun,/blito/,byo,blito
überspringen,de,verb,/ˈʔyːbɛɾspɾɪŋən/,yœbʏəm,skip,electrician,en,noun,/ɪɫɛkˈtɹɪʃən/,ʏœbʏəm,electrician
skip,en,adjective,/ˈskɪp/,bʏb,skip,blicht,de,verb,/ˈblɪçt/,bʏb,highlight
관찰하다,ko,verb,/kwa̠nt͡ɕʰa̠ɾɦa̠da̠/,ɶmbɶɶɶ,Observe,あに図らんや,ja,verb,/anihakaɾaɴja/,ɶyɶɶɶɶ,"Oh,"
mengamati,id,verb,/məŋamati/,əɶɶy,observe,不寒而栗,zh-cn,verb,/pu˥˩ xan˧˥ aɻ˧˥ li˥˩/,uɶɶy,shudder
observe,en,verb,/əbˈzɝv/,əbəb,observe,bebtet,de,verb,/bəˈptət/,əbəb,lovely
무시하다,ko,verb,/muɕʰiɦa̠da̠/,uyɶɶ,Ignore,ＡＢ型,ja,noun,/eːbiːgata/,øyɶɶ,AB type
ignorieren,de,verb,/ʔɪgnoˈɾiːɾen/,ʏboyøm,to ignore,căsătorisem,ro,verb,/kəsətorisem/,əəoyøm,I got married
mengabaikan,id,verb,/məŋabaikan/,əɶɶyɶm,ignore,abajarían,es,verb,/aβaxaˈɾian/,ɶɶɶyɶm,They would open
relieved,en,verb,/ɹiˈɫivd/,yybb,relieved,Miliz,de,noun,/ˈmiːlits/,yybb,militia
berisi,id,verb,/bərisi/,əyy,contain,侄女婿,zh-cn,noun,/ʈʂɚ˧˥ ny˨˩˦ ɕy˥˩/,əyy,Niece
