request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
zeichnen,de,verb,/ˈt͡saɪ̯çnən/,bɶʏəm,to draw,asylum,en,noun,/əˈsaɪɫəm/,əɶʏəm,asylum
gehören,de,verb,/gəˈhøːɾən/,əøəm,belong,menéken,id,adjective,/mənekən/,əøəm,Menéken
termasuk,id,verb,/tərmasuʔ/,əɶub,including,băiatul,ro,noun,/bəjatul/,əɶub,boy
belong,en,verb,/bɪˈɫɔŋ/,ʏɔm,belong,Ichform,de,noun,/ˈʔɪçfɔɾm/,ʏɔm,Ichform
属する,ja,verb,/ɕokɯsɯɾɯ/,ouuu,Belong,tuturutú,es,noun,/tutuɾuˈtu/,uuuu,tuturtutou
있다,ko,verb,/it̚t͈a̠/,ybɶ,have,biblia,es,noun,/biβlja/,ybɶ,Bible
malpura,eo,adjective,/malpura/,ɶbuɶ,dirty,Aktuar,de,noun,/ʔaktuaɽ/,ɶbuɶ,actuary
senhoma,eo,verb,/senhoma/,øoɶ,deserted,begonia,es,noun,/beɣonja/,øoɶ,begonia
사망자,ko,verb,/sʰa̠ma̠ŋd͡ʑa̠/,ɶɶmbɶ,dead,asamblaj,ro,verb,/asamblaʒ/,ɶɶmbɶ,assemblage
helpema,eo,adjective,/helpema/,øbøɶ,helpful,cestera,es,adjective,/θesteɾa/,øbøɶ,baskette.
helpful,en,adjective,/ˈhɛɫpfəɫ/,œbə,helpful,ächze,de,verb,/ˈʔɛçtsə/,œbə,skirt
bermanfaat,id,adjective,/bərmanfaʔat/,əɶmɶɶb,helpful,나닥나닥,ko,noun,/na̠da̠ŋna̠da̠k̚/,ɶɶmɶɶb,Lord
abspielen,de,verb,/ˈʔapˌʃpiːlən/,ɶbyəm,play,aplicăm,ro,noun,/aplikəm/,ɶbyəm,apply
오해하다,ko,verb,/o̞ɦɛ̝ɦa̠da̠/,oœɶɶ,Misconceive,人缘儿差,zh-cn,verb,/ʐən˧˥ ɥœn˧˥ aɻ˧ ʈʂʰa˥˩/,əœɶɶ,Frontiance
mislead,en,verb,/mɪˈsɫid/,ʏyb,mislead,Birgit,de,noun,/bɪɾˈgiːt/,ʏyb,Birgit
remaja,id,adjective,/rəmadʒa/,əɶɶ,Teenagers,bălașa,ro,noun,/bəlaʃa/,əɶɶ,BĂLAŞA
juvenile,en,adjective,/ˈdʒuvəˌnaɪɫ/,uəɶʏ,juvenile,Hehlerei,de,noun,/ˌheːləˈʁaɪ̯/,øəɶʏ,Hot
plausible,en,adjective,/ˈpɫɔzəbəɫ/,ɔəə,plausible,hortete,de,verb,/ˈhɔɾtətə/,ɔəə,hoarded
与える,ja,verb,/ataeɾɯ/,ɶɶøu,give away,구상예술,ko,noun,/kusʰa̠ŋje̞sʰuɭ/,uɶøu,Flag Art
geben,de,verb,/ˈɡeːbən/,øəm,give,cedăm,ro,verb,/tʃedəm/,øəm,yield
kruela,eo,adjective,/kruela/,uøɶ,Cruel,bucela,ro,noun,/butʃela/,uøɶ,Bucela
kejam,id,adjective,/kədʒam/,əɶm,cruel,伸展,zh-cn,verb,/ʂən˥˥ ʈʂan˨˩˦/,əɶm,stretch
flaky,en,adjective,/ˈfɫeɪki/,øʏy,flaky,会议,zh-cn,noun,/xweɪ˥˩ i˥˩/,øʏy,meeting
bersisik,id,adjective,/bərsisiʔ/,əyyb,scaly,assisi's,en,noun,/əˈsisiz/,əyyb,assisi's
educate,en,verb,/ˈɛdʒəˌkeɪt/,œəøʏb,educate,Gegengewicht,de,noun,/gəgəˈŋeːvɪçt/,əəøʏb,Counterweight
기르다,ko,verb,/kiɾɯda̠/,yuɶ,cultivate,dibuka,id,verb,/dibuka/,yuɶ,Opened
protective,en,adjective,/pɹəˈtɛktɪv/,əœbʏb,protective,Begräbnis,de,noun,/bəˈɡʀɛːpnɪs/,əœbʏb,funeral
kesal,id,adjective,/kəsal/,əɶb,Upset,bedarf,de,verb,/bədaˈɾf/,əɶb,requirement
cooing,en,verb,/ˈkuɪŋ/,uʏm,cooing,不兴,zh-cn,verb,/pu˥˩ ɕɪŋ˥˥/,uʏm,out of fashion
쿠션,ko,verb,/kʰuɕʰjʌ̹n/,uɔm,cushion,coupon,en,noun,/ˈkjuˌpɔn/,uɔm,coupon
加わる,ja,verb,/kɯɰᵝaɰᵝaɾɯ/,uɶɶu,Join,가타와쿠,ko,noun,/ka̠tʰa̠wa̠kʰu/,ɶɶɶu,Katawaku
초대,ko,verb,/t͡ɕʰo̞dɛ̝/,boœ,invite,策略,zh-cn,noun,/tsʰɤ˥˩ lɥœ˥˩/,boœ,Strategy
connect,en,verb,/kəˈnɛkt/,əœbb,connect,begräbt,de,verb,/bəˈgɾɛpt/,əœbb,buried
잇다,ko,verb,/it̚t͈a̠/,ybɶ,connect,ピッチャー,ja,noun,/pitɕːaː/,ybɶ,pitcher
結ぶ,ja,verb,/mɯsɯbɯ/,uuu,tie,buhuhu,ro,adjective,/buhuhu/,uuu,Buhuhu.
失败,zh-cn,verb,/ʂɚ˥˥ paɪ˥˩/,əɶʏ,failure,alai,en,noun,/əˈɫaɪ/,əɶʏ,alai
gagal,id,verb,/gagal/,ɶɶb,failed,abac,ro,noun,/abak/,ɶɶb,abacus
stehlen,de,verb,/ˈʃteːlən/,øəm,steal,dégen,id,noun,/degən/,øəm,Dégen
mencuri,id,verb,/məntʃuri/,əmuy,steal,unduly,en,,/ənˈduɫi/,əmuy,unduly
훔치다,ko,verb,/ɸʷumt͡ɕʰida̠/,umbyɶ,steal,軍事化,ja,noun,/gɯɴdʑika/,umbyɶ,Warming
暖まる,ja,verb,/atatamaɾɯ/,ɶɶɶɶu,Warm,almanahuri,ro,noun,/almanahurʲ/,ɶbɶɶu,almanacs
hangat,id,adjective,/haŋat/,ɶɶb,warm,abad,es,noun,/aβað/,ɶɶb,abbot
colossal,en,adjective,/kəˈɫɑsəɫ/,əɑə,colossal,Beate,de,noun,/bəˈʔɑːtə/,əɑə,Battle
ermutigen,de,verb,/ɛʁˈmuːtiɡən/,œbuyəm,encourage,neptunium,en,noun,/nɛpˈtuniəm/,œbuyəm,neptunium
beweisen,de,verb,/bəˈvaɪ̯zən/,əɶʏəm,to prove,asylum,en,noun,/əˈsaɪɫəm/,əɶʏəm,asylum
membuktikan,id,verb,/məmbuʔtikan/,əmubyɶm,prove,加速時間,ja,noun,/kasokɯdʑikaɴ/,ɶoubyɶm,acceleration time
freezing,en,verb,/ˈfɹizɪŋ/,yʏm,freezing,Diebin,de,noun,/ˈdiːbɪn/,yʏm,thief
동결,ko,verb,/to̞ŋɡjʌ̹ɭ/,omɔ,freezing,冷漠,zh-cn,noun,/lɤŋ˨˩˦ mɔ˥˩/,omɔ,indifferent
pembekuan,id,verb,/pəmbəkuan/,əməuɶm,freezing,flăcăuan,ro,noun,/fləkəuwan/,bəəuɶm,Fame
押しつぶす,ja,verb,/oɕitsɯbɯsɯ/,oybuuu,Crush,덕더그르르,ko,verb,/tʌ̹k̚t͈ʌ̹ɡɯɾɯɾɯ/,ɔbɔuuu,Duck more
quetschen,de,verb,/ˈkvɛtʃən/,bœəm,to squeeze,兼任,zh-cn,verb,/tɕjɛn˥˥ ʐən˥˩/,bœəm,Serve as
kesepian,id,adjective,/kəsəpian/,əəyɶm,lonely,răsăritean,ro,adjective,/rəsəritĕan/,əəyɶm,Eastern
lonely,en,adjective,/ˈɫoʊnɫi/,oʊy,lonely,仇敌,zh-cn,verb,/ʈʂʰoʊ˧˥ ti˧˥/,oʊy,Enemy
寂しい,ja,adjective,/sabiɕii/,ɶyyy,lonely,artificii,ro,noun,/artifitʃij/,ɶyyy,FIREWORKS
시험,ko,verb,/ɕʰiɦʌ̹m/,yɔm,exam,bichon,en,noun,/ˌbiˈʃɔn/,yɔm,bichon
