request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
トリッキー,ja,adjective,/toɾikːiː/,oyy,tricky,kolibri,id,noun,/kolibri/,oyy,Holibri.
rumit,id,adjective,/rumit/,uyb,complicated,músík,is,adjective,/musik/,uyb,musical
cloudy,en,adjective,/ˈkɫaʊdi/,ɶʊy,cloudy,أوسي,ar,noun,/ʔaʊsiː/,ɶʊy,Osi
bewölkt,de,verb,/bəˈvœlkt/,əœbbb,cloudy,reperdre,fr,adjective,/ʁəpɛʁdʁ/,əœbbb,reperture
berawan,id,adjective,/bərawan/,əɶɶm,cloudy,săracan,ro,noun,/sərakan/,əɶɶm,pauper
흐림,ko,adjective,/xɯɾim/,uym,blur,culim,id,noun,/tʃulim/,uym,Culim.
rusak,id,verb,/rusaʔ/,uɶb,broken,أحاص,ar,noun,/ʔuħaːsˤˤ/,uɶb,Case
beschädigt,de,verb,/bəˈʃɛːdɪkt/,əœʏbb,damaged,aquarist,en,adjective,/əˈkwɛɹɪst/,əœʏbb,aquarist
multiplizieren,de,verb,/mʊltɪpliˈtsiːɾen/,ʊbʏbybyøm,multiply,indisciplinen,es,verb,/indisθiplinen/,ymybybyøm,indiscipline
multiply,en,verb,/ˈməɫtəˌpɫaɪ/,əəɶʏ,multiply,文摘,zh-cn,noun,/uən˧˥ ʈʂaɪ˥˥/,uəɶʏ,Abstract
곱하다,ko,verb,/ko̞pʰa̠da̠/,oɶɶ,multiply,bất hòa giải,vi,noun,/bɤ̆k˦˥ hwa˦˨ jaj˧˩˨/,oɶɶ,dissonance
malglata,eo,adjective,/malglata/,ɶbbɶɶ,rough,aðstaða,is,noun,/aðstaða/,ɶbbɶɶ,situation
粗い,ja,adjective,/aɾai/,ɶɶy,rough,abagiu,ro,noun,/abadʒiw/,ɶɶy,slaughter
berpikir,id,verb,/bərpikir/,əyy,think,侄女婿,zh-cn,noun,/ʈʂɚ˧˥ ny˨˩˦ ɕy˥˩/,əyy,Niece
think,en,verb,/ˈθɪŋk/,ʏmb,think,brink,sv,noun,/brɪŋːk/,ʏmb,Brink.
faithful,en,adjective,/ˈfeɪθfəɫ/,øʏbə,faithful,Delikte,de,noun,/ˈdeːlɪktə/,øʏbə,Offense
setia,id,adjective,/sətia/,əyɶ,loyal,băligar,ro,noun,/bəliɡar/,əyɶ,dunghill
謹んで,ja,verb,/tsɯtsɯɕiɴde/,bubuymø,Respectfully,đặc khu kinh tế,vi,noun,/dăk˨ˀ˩ʔ xu˧˥ kin˧˥ te˩˧/,bbbuymø,Economic Zone
verschreiben,de,verb,/fɛɐ̯ˈʃʀaɪ̯bən/,œɐɶʏəm,prescribe,andiron,en,noun,/ˈænˌdaɪɝn/,æmɶʏəm,andiron
menentukan,id,verb,/mənəntukan/,əəmuɶm,determine,一尘不染,zh-cn,verb,/i˥˩ ʈʂʰən˧˥ pu˥˩ ʐan˨˩˦/,yəmuɶm,Die
