request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
頑張り,ja,verb,/gaɴbaɾi/,bɶbɶy,Hard,게바리,ko,noun,/ke̞ba̠ɾi/,pøbɶy,Gubari
곡선,ko,adjective,/ko̞ks͈ʌ̹n/,popϕɔm,curve,Bauform,de,noun,/ˈbaofɔɾm/,bɶoϕɔm,Design
弯曲,zh-cn,verb,/wan˥˥ tɕʰy˥˥/,rɶmpϕy,bending,adopsi,id,noun,/adopsi/,ɶbopϕy,adoption
known,en,verb,/ˈnoʊn/,moʊm,known,Bohrung,de,noun,/ˈboːʀʊŋ/,boʊm,drilling
众所周知,zh-cn,verb,/ʈʂʊŋ˥˩ suɔ˨˩˦ ʈʂoʊ˥˥ ʈʂɚ˥˥/,ʊmϕuɔoʊ,Well-known,castoro,en,noun,/kɑˈstɔɹoʊ/,pɒϕpɔoʊ,castoro
singkat,id,adjective,/siŋkat/,ϕympɶp,Briefly,hábitat,es,noun,/ˈaβitat/,ɶβypɶp,habitat
brief,en,adjective,/ˈbɹif/,byϕ,brief,dis,eo,noun,/dis/,byϕ,dis
known,en,verb,/ˈnoʊn/,moʊm,known,各种,zh-cn,adjective,/kɤ˥˩ ʈʂʊŋ˨˩˦/,poʊm,Various
众所周知,zh-cn,verb,/ʈʂʊŋ˥˩ suɔ˨˩˦ ʈʂoʊ˥˥ ʈʂɚ˥˥/,ʊmϕuɔoʊ,Well-known,castoro,en,noun,/kɑˈstɔɹoʊ/,pɒϕpɔoʊ,castoro
그리다,ko,verb,/kɯɾida̠/,puybɶ,draw,arida,eo,verb,/arida/,ɶrybɶ,arid
撒谎,zh-cn,verb,/sa˥˥ xwɑŋ˨˩˦/,ϕɶϕrɒm,lie,antoine,en,noun,/ɑntˈwɑn/,ɒmprɒm,antoine
sekejap,id,adjective,/səkədʒap/,ϕəpəbɶp,A moment,광밥,ko,noun,/kwa̠ŋba̠p̚/,prɶmbɶp,Fiberglass
순간,ko,adjective,/sʰunɡa̠n/,ϕumɶm,Moment,agremian,es,verb,/aɣɾemjan/,ɶømɶm,AGREMIAN.
シニック,ja,adjective,/ɕinikːɯ/,ϕymypu,Syenic,Manitu,de,noun,/ˈmɑːnitu/,mɒmypu,Manitu
cynic,en,adjective,/ˈsɪnɪk/,ϕʏmʏp,cynic,Abschnitt,de,noun,/ˈapˌʃnɪt/,ɶpmʏp,section
sinis,id,adjective,/sinis/,ϕymyϕ,cynical,Amis,de,noun,/ˈʔɑːmis/,bɒmyϕ,AMIS
luar,id,adjective,/luar/,luɶr,Outside,fugar,ro,noun,/fuɡar/,ϕuɶr,fugitive
대머리,ko,verb,/tɛ̝mʌ̹ɾi/,pœmɔy,bald,kumouri,en,noun,/ˌkuˈmɔɹi/,pumɔy,kumouri
正しい,ja,adjective,/tadaɕii/,pɶbɶϕyy,correct,potajií,es,noun,/potaxiˈi/,popɶϕyy,potajií.
맛,ko,adjective,/ma̠t̚/,mɶp,flavor,map,id,noun,/map/,mɶp,folder
tweed,en,verb,/ˈtwid/,pryb,tweed,arik,id,noun,/ariʔ/,ɶryb,Arik
wol,id,verb,/wol/,rol,wool,hol,ro,noun,/hol/,rol,hall
종소리,ko,verb,/t͡ɕo̞ŋsʰo̞ɾi/,pϕomϕoy,knell,poacoj,eo,noun,/poat͡soi/,poɶpϕoy,Poares
무게,ko,adjective,/muɡe̞/,muø,weight,mué,es,noun,/muˈe/,muø,Mue.
bobot,id,adjective,/bobot/,bobop,weight,boboc,ro,noun,/bobok/,bobop,bud
annoy,en,adjective,/əˈnɔɪ/,əmɔʏ,annoy,knorrig,de,,/ˈknɔɾɾɪç/,pmɔʏ,gnarled
mengganggu,id,adjective,/məŋgaŋgu/,məmbɶmbu,disturb,katmandu,en,noun,/ˌkætmænˈdu/,pæpmæmbu,katmandu
괴롭히다,ko,adjective,/kø̞ɾo̞pʰida̠/,pøopybɶ,bully,elucida,ro,noun,/elutʃida/,ølupybɶ,elucidate
급류,ko,verb,/kɯmɲju/,pummu,torrent,公亩,zh-cn,noun,/kʊŋ˥˥ mu˨˩˦/,pʊmmu,Male
parasut,id,verb,/parasut/,pɶrɶϕup,parachute,Abzug,de,noun,/ʔapˈtsuːˌk/,bɶppϕup,Trigger
brame,en,adjective,/ˈbɹeɪm/,bøʏm,brame,Göring,de,noun,/ˈgøːɾɪŋ/,bøʏm,Gaining
kegelisahan,id,verb,/kəgəlisahan/,pəbəlyϕɶrɶm,anxiety,一刀两断,zh-cn,noun,/i˥˩ tɑʊ˥˥ ljɑŋ˨˩˦ twan˥˩/,ypɒʊlɒmprɶm,A knife two broken
kusut,id,verb,/kusut/,puϕup,tangled,ciufut,ro,noun,/tʃ̩ufut/,puϕup,whimsical
솔기,ko,verb,/sʰo̞ɭɡi/,ϕoy,seam,合于,zh-cn,verb,/xɤ˧˥ y˧˥/,ϕoy,In
소성,ko,verb,/sʰo̞sʰʌ̹ŋ/,ϕoϕɔm,Plasticity,Ichform,de,noun,/ˈʔɪçfɔɾm/,bʏϕɔm,Ichform
봉사자,ko,verb,/po̞ŋsʰa̠d͡ʑa̠/,pomϕɶbβɶ,servant,オーシャン・サージャン,ja,noun,/oːɕaɴ saːdʑaɴ/,oϕɶϕɶbβɶ,Ocean Sahin
焊接,zh-cn,verb,/xan˥˩ tɕjɛ˥˥/,ϕɶmpϕœ,welding,가게채,ko,noun,/ˈka̠ːɡe̞t͡ɕʰɛ̝/,pɶøpϕœ,Fee
wazir,id,adjective,/wazir/,rɶβyr,vizier,nazir,ro,adjective,/nazir/,mɶβyr,Nazir
괴롭히다,ko,verb,/kø̞ɾo̞pʰida̠/,pøopybɶ,bully,たまり場,ja,noun,/tamaɾiba/,pɶmɶybɶ,Palm
harry,en,verb,/ˈhɛɹi/,rœy,harry,해일,ko,noun,/hɛ̝iɭ/,rœy,Tsunami
slane,en,verb,/ˈsɫeɪn/,ϕøʏm,slane,Göring,de,noun,/ˈgøːɾɪŋ/,bøʏm,Gaining
그릇,ko,verb,/kɯɾɯt̚/,puup,Bowl,buyut,id,verb,/bujut/,buup,Buying
rivalo,eo,adjective,/rivalo/,ryβɶlo,rival,bungalo,id,verb,/buŋalo/,bumɶlo,bungalow
경쟁자,ko,adjective,/kjʌ̹ŋd͡ʑɛ̝ŋd͡ʑa̠/,pɔmbβœmbβɶ,competitor,がじゃがじゃ,ja,noun,/gadʑagadʑa/,bɶbβɶbɶbβɶ,Well
saingan,id,adjective,/saiŋan/,ϕɶymɶm,rival,alaman,ro,adjective,/alaman/,ɶlɶmɶm,alaman
rival,en,adjective,/ˈɹaɪvəɫ/,ɶʏβə,rival,Dürre,de,noun,/ˈdʏʁə/,bʏβə,drought
