request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
フレッシュ,ja,adjective,/ɸɯɾeɕːɯ/,uøu,fresh,bugetul,ro,noun,/budʒetul/,uøu,budget
vermuten,de,verb,/fɛːɐ̯ˈmuːtən/,œɐnuən,suspect,mencureng,id,noun,/məntʃurəŋ/,nənuən,Whoopee
推測,ja,noun,/sɯisokɯ/,uyou,Guess,不亦乐乎,zh-cn,verb,/pu˧˥ i˥˩ lɤ˥˩ xu˥˥/,uyou,Happiness
lösen,de,verb,/ˈløːzən/,øən,to solve,dégen,id,noun,/degən/,øən,Dégen
memecahkan,id,verb,/məmətʃahkan/,nənəɶɶn,solve,antideflagrant,ro,adjective,/antideflaɡrant/,ɶnyøɶɶn,flameproof
탁월하다,ko,verb,/tʰa̠ɡwʌ̹ɾɦa̠da̠/,ɶɔɶɶ,Be excellent,过家家,zh-cn,verb,/kuɔ˥˩ tɕja˥˥ tɕja˥˥/,uɔɶɶ,Family home
若者,ja,noun,/ɰᵝakamono/,ɶɶnono,Young man,abandono,eo,verb,/abandono/,ɶɶnono,abandon
Jugend,de,noun,/ˈjuːgɛnt/,uœn,youth,그램,ko,noun,/kɯɾɛ̝m/,uœn,gram
青年,zh-cn,noun,/tɕʰɪŋ˥˥ njɛn˧˥/,ʏnnœn,youth,abändern,de,verb,/ˈʔapˌʔɛndɛɾn/,ɶœnœn,change
청소년,ko,noun,/t͡ɕʰʌ̹ŋsʰo̞ɲjʌ̹n/,ɔnonɔn,Teenager,Arbeitsnorm,de,noun,/ˈʔaɾbaetsnɔɾm/,ɶɶønɔn,Labor standard
静か,ja,adjective,/ɕizɯka/,yuɶ,quiet,dibuat,id,verb,/dibuat/,yuɶ,Made
spiky,en,noun,/ˈspaɪki/,ɶʏy,spiky,代替,zh-cn,verb,/taɪ˥˩ tʰi˥˩/,ɶʏy,instead
runcing,id,noun,/runtʃiŋ/,unyn,pointed,amin,ro,noun,/amin/,ɶnyn,Amen
扫帚,zh-cn,verb,/sɑʊ˥˩ ʈʂoʊ˧/,ɒʊoʊ,broom,aburto,en,verb,/əˈbʊɹˌtoʊ/,əʊoʊ,aburto
balailo,eo,noun,/balailo/,ɶɶyo,broom,あら塩,ja,noun,/aɾaɕio/,ɶɶyo,Salt
パーティー,ja,noun,/paːteiː/,ɶøy,party,Algeriers,de,noun,/ˈʔalgeɾiːɾs/,ɶøy,Algerians
パーティー,ja,noun,/paːteiː/,ɶøy,party,acetil,ro,adjective,/atʃetil/,ɶøy,acetyl
geworfen,de,verb,/gəˈvɔɾfən/,əɔən,thrown,abhorrence,en,noun,/əbˈhɔɹəns/,əɔən,abhorrence
던지다,ko,verb,/tʌ̹nd͡ʑida̠/,ɔnyɶ,Throw,井底之蛙,zh-cn,verb,/tɕɪŋ˨˩˦ ti˨˩˦ ʈʂɚ˥˥ wa˥˥/,ʏnyɶ,Bright frog
잔디밭,ko,verb,/t͡ɕa̠ndiba̠t̚/,ɶnyɶ,lawn,admiral,id,noun,/admiral/,ɶnyɶ,Admiral
草坪,zh-cn,verb,/tsʰɑʊ˨˩˦ pʰɪŋ˧˥/,ɒʊʏn,lawn,Geruchssinn,de,noun,/ɡəˈʁʊχsˌzɪn/,əʊʏn,Smell
芝居,ja,noun,/ɕibai/,yɶy,play,기자실,ko,noun,/kid͡ʑa̠ɕʰiɭ/,yɶy,Merchant
生命,zh-cn,noun,/ʂɤŋ˥˥ mɪŋ˥˩/,onnʏn,life,absconding,en,verb,/æbˈskɑndɪŋ/,æɒnʏn,absconding
暮らす,ja,verb,/kɯɾasɯ/,uɶu,live,bucvariu,ro,noun,/bukvarju/,uɶu,Bucvariu
軌道,ja,noun,/kidoɯ/,you,Orbit,俱乐部,zh-cn,noun,/tɕy˥˩ lɤ˥˩ pu˥˩/,you,club
firasat,id,verb,/firasat/,yɶɶ,hunch,急巴巴,zh-cn,noun,/tɕi˧˥ pa˥˥ pa˥˥/,yɶɶ,Rush
Ahnung,de,noun,/ˈʔaːnʊŋ/,ɶnʊn,idea,changchun,en,noun,/ˈtʃɑŋˈtʃʊn/,ɒnʊn,changchun
パーティー,ja,noun,/paːteiː/,ɶøy,party,abéis,es,verb,/aˈβeis/,ɶøy,ABIEST.
manet,en,noun,/mæˈneɪ/,nænøʏ,manet,事与愿违,zh-cn,noun,/ʂɚ˥˩ y˨˩˦ ɥœn˥˩ weɪ˧˥/,yœnøʏ,Incident
マネ,ja,noun,/mane/,nɶnø,Mimic,arhanghel,ro,noun,/arhangʲ̩el/,ɶɶnø,archangel
旅游,zh-cn,noun,/ly˨˩˦ joʊ˧˥/,yoʊ,tourism,beco,en,noun,/ˈbikoʊ/,yoʊ,beco
