request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
trennen,de,verb,/ˈtʀɛnən/,œəm,separate,仙人,zh-cn,noun,/ɕjɛn˥˥ ʐən˧˥/,œəm,Cactus
分ける,ja,verb,/ɰᵝakeɾɯ/,ɶøu,Divide,canesú,es,verb,/kaneˈsu/,ɶøu,yoke
terpisah,id,adjective,/tərpisah/,əyɶ,separate,侄女儿,zh-cn,noun,/ʈʂɚ˧˥ ny˨˩˦ aɻ˧/,əyɶ,Daughter
separate,en,adjective,/ˈsɛpɝˌeɪt/,œəøʏb,separate,Gegengewicht,de,noun,/gəgəˈŋeːvɪçt/,əəøʏb,Counterweight
smiling,en,verb,/ˈsmaɪɫɪŋ/,bɶʏʏm,smiling,不开心,zh-cn,verb,/pu˥˩ kʰaɪ˥˥ ɕɪn˥˥/,uɶʏʏm,unhappy
tersenyum,id,verb,/tərsəɲum/,əəum,smile,bărzăun,ro,adjective,/bərzəun/,əəum,humble-bee
pemarah,id,adjective,/pəmarah/,əɶɶ,grumpy,bălașa,ro,noun,/bəlaʃa/,əɶɶ,BĂLAŞA
masalah,id,verb,/masalah/,ɶɶɶ,problem,abataj,ro,noun,/abataʒ/,ɶɶɶ,slaughter
문제,ko,verb,/mund͡ʑe̞/,umbø,Problem,junglei,ro,noun,/ʒunɡlej/,umbø,JUNGLE
충돌,ko,verb,/t͡ɕʰuŋdo̞ɭ/,bumo,crash,准許,ja,noun,/dʑɯɴkjo/,bumo,approval
bump,en,verb,/ˈbəmp/,əmb,bump,Bernd,de,noun,/bəˈɾnt/,əmb,Bernd
亡くなる,ja,verb,/nakɯnaɾɯ/,ɶuɶu,Died,가굴가굴,ko,verb,/ka̠ɡuɭɡa̠ɡuɭ/,ɶuɶu,Corrugated cut
keterlaluan,id,verb,/kətərlaluan/,əəɶuɶm,outrageously,나도사푸란,ko,verb,/na̠do̞sʰa̠pʰuɾa̠n/,ɶoɶuɶm,Madasa furan
overdo,en,verb,/ˈoʊvɝˈdu/,oʊəu,overdo,公众人物,zh-cn,noun,/kʊŋ˥˥ ʈʂʊŋ˥˩ ʐən˧˥ u˥˩/,ʊʊəu,public figure
peaceful,en,adjective,/ˈpisfəɫ/,ybə,peaceful,briptă,ro,adjective,/briptə/,ybə,brips
tenang,id,adjective,/tənaŋ/,əɶm,quiet,băcan,ro,noun,/bəkan/,əɶm,grocer
paca,eo,adjective,/pat͡sa/,ɶbɶ,Pacific,가자,ko,verb,/ka̠d͡ʑa̠/,ɶbɶ,Go
plausible,en,adjective,/ˈpɫɔzəbəɫ/,ɔəə,plausible,hortete,de,verb,/ˈhɔɾtətə/,ɔəə,hoarded
吻,zh-cn,verb,/uən˨˩˦/,uəm,kiss,Buben,de,noun,/ˈbuːbən/,uəm,Bow
ciuman,id,verb,/tʃiuman/,yuɶm,kiss,friulan,ro,noun,/friulan/,yuɶm,Friulian
haus,id,adjective,/haus/,ɶub,thirsty,alud,es,verb,/aluð/,ɶub,avalanche
thirsty,en,adjective,/ˈθɝsti/,əby,thirsty,bestir,id,noun,/bəstir/,əby,Bestir
beten,de,verb,/ˈbeːtən/,øəm,pray,dégen,id,noun,/degən/,øəm,Dégen
berdoa,id,verb,/bərdoa/,əoɶ,pray,cărora,ro,noun,/kərora/,əoɶ,which
祈る,ja,verb,/inoɾɯ/,you,pray,birouri,ro,noun,/birourʲ/,you,office
혹시,ko,adjective,/ɸʷo̞kɕ͈i/,oby,Perhaps,bocciu,ro,noun,/boktʃiw/,oby,boor
menarik,id,adjective,/mənariʔ/,əɶyb,Interesting,năzatic,ro,adjective,/nəzatik/,əɶyb,Natistically
诱人,zh-cn,verb,/joʊ˥˩ ʐən˧˥/,oʊəm,Seductive,baucum,en,noun,/boʊˈkəm/,oʊəm,baucum
체하다,ko,verb,/t͡ɕʰe̞ɦa̠da̠/,bøɶɶ,pretend,aŝkenaza,eo,noun,/aʃkenaza/,ɶøɶɶ,Ashkenaza
pretend,en,verb,/pɹiˈtɛnd/,yœmb,pretend,dient,de,verb,/diɛnt/,yœmb,serving
rideto,eo,verb,/rideto/,yøo,smile,vidéo,id,noun,/video/,yøo,Video.
