request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
종소리,ko,verb,/t͡ɕo̞ŋsʰo̞ɾi/,bomoy,knell,sponsori,eo,noun,/sponsori/,bomoy,sponsor
rigida,eo,adjective,/rigida/,yyɶ,rigid,bífida,es,adjective,/ˈbifiða/,yyɶ,bifida
stiff,en,adjective,/ˈstɪf/,bʏb,stiff,blicht,de,verb,/ˈblɪçt/,bʏb,highlight
known,en,verb,/ˈnoʊn/,oʊm,known,各种,zh-cn,adjective,/kɤ˥˩ ʈʂʊŋ˨˩˦/,oʊm,Various
brody,en,verb,/ˈbɹoʊdi/,oʊy,brody,仇敌,zh-cn,verb,/ʈʂʰoʊ˧˥ ti˧˥/,oʊy,Enemy
huschen,de,verb,/ˈhʊʃən/,ʊəm,scurry,boorman,en,noun,/ˈbʊɹmən/,ʊəm,boorman
青い,ja,adjective,/aoi/,ɶoy,blue,abolí,es,adjective,/aβoˈli/,ɶoy,abolish
blest,en,adjective,/ˈbɫɛst/,œbb,blest,älterer,de,adjective,/ˈʔɛltɐ̯ɐ̯/,œbb,older
pinta,en,adjective,/ˈpɪntə/,ʏmə,pinta,binde,de,adjective,/ˈbɪndə/,ʏmə,bandage
높은,ko,adjective,/no̞pʰɯn/,oum,High,Forum,de,noun,/ˈfoːɾum/,oum,Forum
tinggi,id,adjective,/tiŋgi/,ymy,high,允许,zh-cn,verb,/yn˨˩˦ ɕy˨˩˦/,ymy,allow
lentur,id,verb,/ləntur/,əmub,Lentur.,dănciuc,ro,noun,/dəntʃ̩uk/,əmub,Danciuc
lithe,en,verb,/ˈɫaɪð/,ɶʏb,lithe,Basis,de,noun,/ˈbaːzɪs/,ɶʏb,Base
wails,en,verb,/ˈweɪɫz/,øʏb,wails,Ethik,de,noun,/ˈeːtɪk/,øʏb,ethics
凝血,zh-cn,verb,/nɪŋ˧˥ ɕjɛ˨˩˦/,ʏmœ,Coagulation,brindel,en,noun,/ˈbɹɪnˌdɛɫ/,ʏmœ,brindel
babes,en,verb,/ˈbeɪbz/,øʏbb,babes,Debüts,de,noun,/ˈdeːbʏts/,øʏbb,Debuts
기업,ko,verb,/kiʌ̹p̚/,yɔb,Enterprise,begot,en,verb,/biˈɡɔt/,yɔb,begot
memihak,id,verb,/məmihaʔ/,əyɶb,Wide,genialer,de,adjective,/gənialɐ̯/,əyɶb,ingenious
마차,ko,verb,/ma̠t͡ɕʰa̠/,ɶbɶ,carriage,Abmarsch,de,noun,/ˈʔapˌmaɾʃ/,ɶbɶ,Departure
偏る,ja,verb,/katajoɾɯ/,ɶɶou,Be biased,쌀바도르,ko,noun,/s͈a̠ɭba̠do̞ɾɯ/,ɶɶou,Rice Bardor
bigot,en,verb,/ˈbɪɡət/,ʏəb,bigot,bittet,de,verb,/ˈbɪtət/,ʏəb,ask
fanatik,id,verb,/fanatiʔ/,ɶɶyb,Fanatics,abagiu,ro,noun,/abadʒiw/,ɶɶyb,slaughter
jails,en,verb,/ˈdʒeɪɫz/,øʏb,jails,Ethik,de,noun,/ˈeːtɪk/,øʏb,ethics
감옥,ko,verb,/ka̠mo̞k̚/,ɶob,prison,amoc,ro,verb,/amok/,ɶob,amok
older,en,adjective,/ˈoʊɫdɝ/,oʊə,older,Vordrucke,de,noun,/ˈfoːɐ̯ˌdɾʊkə/,oʊə,Forms
older,en,adjective,/ˈoʊɫdɝ/,oʊə,older,丢失,zh-cn,verb,/tjoʊ˥˥ ʂɚ˥˥/,oʊə,Lose
자리,ko,adjective,/t͡ɕa̠ɾi/,bɶy,Seat,ちゃり,ja,noun,/tɕaɾi/,bɶy,bicycle
있다,ko,verb,/it̚t͈a̠/,ybɶ,have,digna,eo,adjective,/digna/,ybɶ,worthy
exist,en,verb,/ɪɡˈzɪst/,ʏbʏbb,exist,billigt,de,verb,/ˈbɪllɪkt/,ʏbʏbb,approved
