request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
fatal,id,adjective,/fatal/,ɶɶl,fatal,anal,es,adjective,/anal/,ɶɶl,anal
fatala,eo,adjective,/fatala/,ɶɶɶ,fatal,abaka,id,noun,/abaka/,ɶɶɶ,Abaya
fatal,en,adjective,/ˈfeɪtəɫ/,øʏə,fatal,位置,zh-cn,noun,/weɪ˥˩ ʈʂɚ˥˩/,øʏə,position
biara,id,verb,/biara/,yɶɶ,monastery,Pyjama,de,noun,/pyˈd͡ʒaːma/,yɶɶ,Pajama
教える,ja,verb,/oɕieɾɯ/,oyøu,teach,소비에트,ko,noun,/sʰo̞bie̞tʰɯ/,oyøu,Consumption
lehren,de,verb,/ˈleːʁən/,øəm,to teach,cedăm,ro,verb,/tʃedəm/,øəm,yield
가르치다,ko,verb,/ka̠ɾɯt͡ɕʰida̠/,ɶupyɶ,teach,halucina,eo,noun,/halut͡sina/,ɶupyɶ,halucina
elbow,en,verb,/ˈɛɫˌboʊ/,œoʊ,elbow,严守,zh-cn,verb,/jɛn˧˥ ʂoʊ˨˩˦/,œoʊ,Strict
kubuto,eo,verb,/kubuto/,uuo,elbow,きゅうよ,ja,noun,/kjɯɯjo/,uuo,き う
tonal,en,adjective,/ˈtoʊnəɫ/,oʊə,tonal,丢失,zh-cn,verb,/tjoʊ˥˥ ʂɚ˥˥/,oʊə,Lose
薄れる,ja,verb,/ɯsɯɾeɾɯ/,uuøu,Dim,스트레스,ko,noun,/sʰɯtʰɯɾe̞sʰɯ/,uuøu,stress
목사,ko,verb,/mo̞ks͈a̠/,opɶ,pastor,车驾,zh-cn,noun,/ʈʂʰɤ˥˥ tɕja˥˩/,opɶ,Driver's driving
kompanyon,id,adjective,/kompaɲon/,omɶom,companion,bombardón,es,noun,/bombaˈɾðon/,omɶom,Bombardon
동료,ko,adjective,/to̞ŋɲjo/,omo,colleague,乘客,zh-cn,noun,/ʈʂʰɤŋ˧˥ kʰɤ˥˩/,omo,passenger
开始,zh-cn,verb,/kʰaɪ˥˥ ʂɚ˨˩˦/,ɶʏə,begin,aichele,en,noun,/ˈaɪkəɫ/,ɶʏə,aichele
start,en,verb,/ˈstɑɹt/,ϕɑp,start,Flak,de,noun,/ˈflɑːk/,ϕɑp,Flak
스타트,ko,verb,/sʰɯtʰa̠tʰɯ/,uɶu,start,bukau,id,noun,/bukau/,uɶu,Lujau.
티켓,ko,verb,/tʰikʰe̞t̚/,yøp,ticket,bilet,ro,adjective,/bilet/,yøp,ticket
uncut,en,adjective,/ˌənˈkət/,əməp,uncut,zăngăt,ro,noun,/zənɡət/,əməp,clashes
솜씨,ko,verb,/sʰo̞mɕ͈i/,omy,workmanship,kongsi,id,noun,/koŋsi/,omy,Kongsi.
sperren,de,verb,/ˈʃpɛʁən/,œəm,lock,aaron,en,adjective,/ˈɛɹən/,œəm,aaron
kamal,en,adjective,/ˈkeɪməɫ/,øʏə,kamal,位置,zh-cn,noun,/weɪ˥˩ ʈʂɚ˥˩/,øʏə,position
흥분,ko,adjective,/xɯŋbun/,umum,excitement,rundún,es,verb,/runˈdun/,umum,Runduna.
垂直,zh-cn,adjective,/ʈʂʰweɪ˧˥ ʈʂɚ˧˥/,øʏə,vertical,abel,en,noun,/ˈeɪbəɫ/,øʏə,abel
昏睡,zh-cn,verb,/xuən˥˥ ʂweɪ˥˩/,uəmøʏ,lethargy,uniondale,en,adjective,/ˈjunjənˌdeɪɫ/,uəmøʏ,uniondale
涼しい,ja,adjective,/sɯzɯɕii/,uuyy,It's cool,subjugigi,eo,verb,/subjugigi/,uuyy,to subjugate
kühlt,de,verb,/ˈkylt/,ylp,cool,kilt,ro,noun,/kʲilt/,ylp,kilt
dormema,eo,adjective,/dormema/,orøɶ,sleepy,kornéa,id,noun,/kornea/,orøɶ,Kornaa.
sated,en,verb,/ˈseɪtɪd/,øʏʏb,sated,mehrliniger,de,,/ˈmeɾlɪnɪgɐ̯/,øʏʏb,multiminian
고지,ko,verb,/ko̞d͡ʑi/,oby,notice,ＯＧ,ja,noun,/oːdʑiː/,oby,OG
verdrahtet,de,verb,/fɛːɐ̯ˈdɾɑtət/,œɑəp,wired,erakat,en,noun,/ɛˈɹɑkət/,œɑəp,erakat
hejtilo,eo,verb,/heitilo/,øyyo,heater,ＴＰＯ,ja,noun,/teiːpiːoː/,øyyo,Tpo
saluran,id,verb,/saluran/,ɶuɶm,channel,abruman,es,verb,/aβɾuman/,ɶuɶm,ABRUMAN.
홍수,ko,verb,/ɸʷo̞ŋsʰu/,omu,flood,丰富,zh-cn,verb,/fɤŋ˥˥ fu˥˩/,omu,rich
roten,en,verb,/ˈɹoʊtən/,oʊəm,roten,丢人,zh-cn,verb,/tjoʊ˥˥ ʐən˧˥/,oʊəm,Shameful
拉开,zh-cn,verb,/la˥˥ kʰaɪ˥˥/,ɶɶʏ,Pull down,anarchischer,de,adjective,/ʔaˈnaʁçɪʃɐ/,ɶɶʏ,anarchic
jihad,en,verb,/ˈdʒihæd/,yrb,jihad,știrb,ro,,/ʃtirb/,yrb,toothless
후보자,ko,adjective,/ɸʷubo̞d͡ʑa̠/,uobɶ,candidate,クロージャ,ja,noun,/kɯɾoːdʑa/,uobɶ,closure
mabuk,id,verb,/mabuʔ/,ɶub,drunk,adjud,ro,adjective,/adʒud/,ɶub,Adjud
siap,id,adjective,/siap/,yɶp,Ready,Irak,de,noun,/iˈʁaːk/,yɶp,Iraq
preta,eo,adjective,/preta/,pøɶ,ready,pleca,ro,verb,/pleka/,pøɶ,leave
crump,en,verb,/ˈkɹəmp/,əmp,crump,bănci,ro,noun,/bəntʃʲ/,əmp,bed
goyah,id,adjective,/gojah/,oɶr,Shaky,boșar,ro,noun,/boʃar/,oɶr,Bosar
shaky,en,adjective,/ˈʃeɪki/,øʏy,shaky,伪币,zh-cn,noun,/weɪ˨˩˦ pi˥˩/,øʏy,counterfeit
加入,zh-cn,verb,/tɕja˥˥ ʐu˥˩/,pɶu,Join,チャープ,ja,noun,/tɕaːpɯ/,pɶu,Chirp
malmola,eo,adjective,/malmola/,ɶloɶ,hard,alborga,es,noun,/alβoɾɣa/,ɶloɶ,Alborgae.
sulit,id,adjective,/sulit/,uyp,difficult,Boutique,de,noun,/buˈtiːk/,uyp,boutique
生み出す,ja,verb,/ɯmidasɯ/,uyɶu,produce,budianu,ro,noun,/budijanu/,uyɶu,Budianu
timbul,id,verb,/timbul/,ymul,Embossed,timpul,ro,noun,/timpul/,ymul,time
出现,zh-cn,verb,/ʈʂʰu˥˥ ɕjɛn˥˩/,uœm,appear,그램,ko,noun,/kɯɾɛ̝m/,uœm,gram
caked,en,verb,/ˈkeɪkt/,øʏpp,caked,Delikt,de,noun,/ˈdeːlɪkt/,øʏpp,offense
keredak,id,verb,/kərədaʔ/,əəɶb,caked,rămășag,ro,noun,/rəməʃaɡ/,əəɶb,bet
ambisius,id,adjective,/ambisius/,ɶmyyuϕ,ambitious,antivirus,ro,noun,/antivirus/,ɶmyyuϕ,VIRUS
強引,ja,adjective,/goɯiɴ/,ouy,Forgery,foruzi,eo,verb,/foruzi/,ouy,Remove
席卷,zh-cn,verb,/ɕi˧˥ tɕɥœn˥˩/,ypœm,Sweep,Piepsern,de,noun,/ˈpiːpsɛɾn/,ypœm,Beep
brust,en,verb,/ˈbɹəst/,əϕp,brust,ăst,ro,noun,/əst/,əϕp,AST
