request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
miskin,id,adjective,/miskin/,ybym,poor,기진,ko,noun,/kid͡ʑin/,ybym,Bridge
malriĉa,eo,adjective,/malrit͡ʃa/,ɶyɶ,poor,哈密瓜,zh-cn,noun,/xa˥˥ mi˥˩ kwa˥˥/,ɶyɶ,cantaloupe
beurteilen,de,verb,/bəʔʊɾˈtəiːlən/,əʊəyəm,judge,bào chữa viên,vi,verb,/baw˦˨ cɯə˧˩˨ jiəŋ˧˥/,ɶuəyəm,excel
assess,en,verb,/əˈsɛs/,əœb,assess,Bechers,de,noun,/bəˈçɛɾs/,əœb,Beaker
menilai,id,verb,/mənilai/,əyɶy,rate,Saurbæ,is,noun,/sœirpai/,œyɶy,Saurbæ
평가하다,ko,verb,/pʰjʌ̹ŋɡa̠ɦa̠da̠/,ɔmɶɶɶ,Evaluate,あぐら鼻,ja,noun,/agɯɾabana/,ɶuɶɶɶ,Gull nose
disprove,en,verb,/dɪsˈpɹuv/,ʏbub,disprove,listhús,is,noun,/lɪsthus/,ʏbub,set hall
groteska,eo,adjective,/groteska/,oøbɶ,grotesque,novélnya,id,adjective,/novelɲa/,oøbɶ,novélnya
グロテスク,ja,adjective,/gɯɾotesɯkɯ/,uoøuu,grotesque,부다뻬슈뜨,ko,noun,/puda̠p͈e̞ɕʰjut͈ɯ/,uɶøuu,Budapephelt
fantastis,id,adjective,/fantastis/,ɶmɶbyb,fantastic,Antarktis,de,noun,/ˈʔanˌtaɾktis/,ɶmɶbyb,Antarctic
怪诞,zh-cn,verb,/kuaɪ˥˩ tan˥˩/,uɶʏɶm,weird,sumarvinnan,is,noun,/sʏːmarvɪnan/,ʏɶʏɶm,Summerwork
perfekta,eo,adjective,/perfekta/,øøbɶ,perfect,dejecta,ro,noun,/deʒekta/,øøbɶ,dejection
perfect,en,adjective,/ˈpɝˌfɪkt/,əʏbb,perfect,bedrückt,de,verb,/bəˈdɾʏkt/,əʏbb,depressed
öffnen,de,verb,/ˈʔœfnən/,œbəm,to open,beckman,en,noun,/ˈbɛkmən/,œbəm,beckman
打开,zh-cn,verb,/ta˨˩˦ kʰaɪ˥˥/,ɶɶʏ,turn on,amaði,is,verb,/aːmaðɪ/,ɶɶʏ,ameward
open,en,adjective,/ˈoʊpən/,oʊəm,open,Bohrungen,de,noun,/ˈboɾʊŋən/,oʊəm,Holes
malfermita,eo,adjective,/malfermita/,ɶbøyɶ,open,abacería,es,verb,/aβaθeˈɾia/,ɶɶøyɶ,grocery
kesal,id,adjective,/kəsal/,əɶb,Upset,benoîte,fr,adjective,/bənwat/,əɶb,benoite
cocok,id,adjective,/tʃotʃoʔ/,oob,suitable,고독,ko,noun,/ko̞do̞k̚/,oob,loneliness
passen,de,verb,/ˈpasən/,ɶəm,fit,Haydn,fr,noun,/ajdən/,ɶəm,Hadyn
approve,en,verb,/əˈpɹuv/,əub,approve,de jour,fr,noun,/dəʒuʁ/,əub,by day
