request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
요정,ko,adjective,/jod͡ʑʌ̹ŋ/,obβɔm,fairy,devaughn,en,noun,/ˈdɛvɔn/,bœβɔm,devaughn
sykes,en,verb,/ˈsaɪks/,ϕɶʏpϕ,sykes,Berichts,de,noun,/bəˈɾɪçts/,bəʏpϕ,Report
아슬,ko,verb,/a̠sʰɯɭ/,ɶϕu,Crab,ＲＡＳ,ja,noun,/ɾasɯ/,ɶϕu,Ras
소성,ko,verb,/sʰo̞sʰʌ̹ŋ/,ϕoϕɔm,Plasticity,Ichform,de,noun,/ˈʔɪçfɔɾm/,bʏϕɔm,Ichform
bau,id,verb,/bau/,bɶu,smell,baŭ,eo,verb,/bau/,bɶu,ba
냄새,ko,verb,/nɛ̝msʰɛ̝/,mœmϕœ,smell,便携,zh-cn,noun,/pjɛn˥˩ ɕjɛ˧˥/,pœmϕœ,Portable
臭い,ja,adjective,/kɯsai/,puϕɶy,odor,言下之意,zh-cn,verb,/jɛn˧˥ ɕja˥˩ ʈʂɚ˥˥ i˥˩/,œmϕɶy,Speech
闻,zh-cn,verb,/uən˧˥/,uəm,smell,ewan,en,adjective,/ˈjuən/,uəm,ewan
mooty,en,adjective,/ˈmuti/,mupy,mooty,ＦＰ,ja,noun,/eɸɯpiː/,øupy,Fp
warnt,de,verb,/ˈvaɾnt/,βɶmp,warning,kamp,id,noun,/kamp/,pɶmp,camp
memperingatkan,id,verb,/məmpəriŋatkan/,məmpərymɶppɶm,warning,sanfranciscan,ro,adjective,/sanfrantʃiskan/,ϕɶmϕrɶmpyϕpɶm,sanfranciscan
경고,ko,verb,/kjʌ̹ŋɡo̞/,pɔmo,warning,Bongo,de,noun,/ˈbɔŋo/,bɔmo,Bongo
snail,en,verb,/ˈsneɪɫ/,ϕmøʏ,snail,妩媚,zh-cn,verb,/u˨˩˦ meɪ˥˩/,umøʏ,charming
달팽이,ko,verb,/ta̠ɭpʰɛ̝ŋi/,pɶpœmy,snail,ankeney,en,noun,/əŋˈkɛni/,əmpœmy,ankeney
heliko,eo,verb,/heliko/,rølypo,snail,あと一歩,ja,noun,/atoipːo/,ɶpoypo,One step
siput,id,verb,/siput/,ϕypup,snail,bătut,ro,verb,/bətut/,bəpup,beaten
creak,en,verb,/ˈkɹik/,pyp,creak,chip,es,verb,/tʃip/,pyp,chip
berderak,id,verb,/bərdəraʔ/,bərbərɶb,creaking,centigrad,ro,noun,/tʃentiɡrad/,pømpyrɶb,centigrade
knarren,de,verb,/ˈknaɾɾən/,pmɶəm,creak,华人,zh-cn,noun,/xwa˧˥ ʐən˧˥/,ϕrɶəm,Chinese
짜다,ko,verb,/t͡ɕ͈a̠da̠/,pϕɶbɶ,salty,Akada,eo,noun,/akada/,ɶpɶbɶ,Akada
gewirkt,de,verb,/gəˈvɪɾkt/,bəβʏpp,worked,bewitched,en,verb,/bɪˈwɪtʃt/,bʏrʏpp,bewitched
종소리,ko,verb,/t͡ɕo̞ŋsʰo̞ɾi/,pϕomϕoy,knell,poacoj,eo,noun,/poat͡soi/,poɶpϕoy,Poares
menipu,id,adjective,/mənipu/,məmypu,Deep down,Manitu,de,noun,/ˈmɑːnitu/,mɒmypu,Manitu
사기,ko,adjective,/sʰa̠ɡi/,ϕɶy,scam,下雨,zh-cn,verb,/ɕja˥˩ y˨˩˦/,ϕɶy,rain
웃음,ko,verb,/usʰɯm/,uϕum,laugh,assume,en,verb,/əˈsum/,əϕum,assume
tertawa,id,verb,/tərtawa/,pərpɶrɶ,laugh,amploarea,ro,noun,/amplŏarĕa/,ɶmplɶrɶ,extent
vermo,eo,verb,/vermo/,βørmo,worm,durno,id,noun,/durno/,burmo,Durno
cacingan,id,verb,/tʃatʃiŋan/,pɶpymɶm,Worms,agarinean,ro,adjective,/aɡarinĕan/,ɶɶrymɶm,Agararean
hardy,en,adjective,/ˈhɑɹdi/,rɒby,hardy,Kadi,de,noun,/ˈkɑːdi/,pɒby,Kadi
丈夫,ja,adjective,/dʑoɯɸɯ/,bβouu,Durable,조르르,ko,noun,/t͡ɕo̞ɾɯɾɯ/,pϕouu,Journ
kuat,id,adjective,/kuat/,puɶp,strong,buiac,ro,noun,/bujak/,buɶp,lungs
자아,ko,verb,/t͡ɕa̠a̠/,pϕɶɶ,Ego,お皿,ja,noun,/osaɾa/,oϕɶɶ,The dishes
选择,zh-cn,verb,/ɕɥœn˨˩˦ tsɤ˧˥/,ϕœmpϕo,select,aboco,eo,adjective,/abot͡so/,ɶbopϕo,Aboco
kamu,id,adjective,/kamu/,pɶmu,you,baniu,ro,adjective,/banju/,bɶmu,money
극단론자,ko,adjective,/kɯk̚t͈a̠ɭɭo̞nd͡ʑa̠/,puppɶombβɶ,extremist,がじゃがじゃ,ja,noun,/gadʑagadʑa/,bɶbβɶbɶbβɶ,Well
약속,ko,adjective,/ja̠ks͈o̞k̚/,ɶpϕop,Appointment,besot,id,verb,/bəsot/,bəϕop,scraped
