request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
eingeschüchtert,de,verb,/ʔaengəˈʃʏçtɛɾt/,bɶømbəʏpœp,intimidated,깰깩깰깩,ko,noun,/k͈ɛ̝ɭk͈ɛ̝k̚k͈ɛ̝ɭk͈ɛ̝k̚/,pœpœppœpœp,Break break
피리,ko,verb,/pʰiɾi/,pyy,Pipe,kealey,en,noun,/ˈkiɫi/,pyy,kealey
兴,zh-cn,verb,/ɕɪŋ˥˥/,ϕʏm,Be,earthling,en,verb,/ˈɝθɫɪŋ/,ϕʏm,earthling
wipes,en,verb,/ˈwaɪps/,rɶʏpϕ,wipes,Berichts,de,noun,/bəˈɾɪçts/,bəʏpϕ,Report
맥주,ko,adjective,/mɛ̝k̚t͡ɕ͈u/,mœppϕu,beer,acațiu,ro,noun,/akatsju/,ɶpɶpϕu,Acaţiu
喜んで,ja,verb,/joɾokoɴde/,oopobø,Pleasure,adaoge,ro,verb,/adaodʒe/,ɶbɶobø,adds
lemah,id,adjective,/ləmah/,ləmɶr,weak,almar,ro,noun,/almar/,ɶlmɶr,Almar
dicky,en,adjective,/ˈdɪki/,bʏpy,dicky,宅第,zh-cn,verb,/ʈʂaɪ˧˥ ti˥˩/,ɶʏpy,House
폭탄,ko,verb,/pʰo̞k̚tʰa̠n/,poppɶm,bomb,acatan,id,noun,/atʃatan/,ɶpɶpɶm,Acatan
debug,en,verb,/diˈbəɡ/,bybə,debug,biege,de,verb,/ˈbiːgə/,bybə,bending
gaudy,en,adjective,/ˈɡɔdi/,ɔby,gaudy,여디,ko,noun,/jʌ̹di/,ɔby,Sagi
수갑,ko,verb,/sʰuɡa̠p̚/,ϕuɶp,handcuffs,buiac,ro,noun,/bujak/,buɶp,lungs
uap,id,adjective,/uap/,uɶp,steam,gușat,ro,verb,/ɡuʃat/,uɶp,goitrous
vaporo,eo,adjective,/vaporo/,βɶporo,steam,dorohoi,ro,noun,/dorohoj/,bororo,Dorohoi
증기,ko,adjective,/t͡ɕɯŋɡi/,pϕumy,steam,izumi,en,noun,/ɪˈzumi/,ʏβumy,izumi
勇敢,zh-cn,verb,/jʊŋ˨˩˦ kan˨˩˦/,ʊmpɶm,Brave,ahkam,id,noun,/ahkam/,ɶrpɶm,Ahkam
青い,ja,adjective,/aoi/,ɶoy,blue,알로기,ko,noun,/a̠ɭɭo̞ɡi/,ɶoy,Aliol
blest,en,adjective,/ˈbɫɛst/,bœϕp,blest,äst,de,verb,/ˈʔɛst/,bœϕp,aest
下垂,zh-cn,verb,/ɕja˥˩ ʈʂʰweɪ˧˥/,ϕɶrøʏ,Sag,alleyway,en,adjective,/ˈæɫiˌweɪ/,æyrøʏ,alleyway
terkulai,id,verb,/tərkulai/,pərpulɶy,Droop,forbalai,eo,noun,/forbalai/,ϕorbɶlɶy,Forbalai
sinken,de,verb,/ˈzɪŋkən/,βʏmpəm,sink,achităm,ro,verb,/akʲ̩itəm/,ɶpypəm,pay
droop,en,verb,/ˈdɹup/,bup,droop,Bug,de,noun,/buːk/,bup,Bug
hears,en,verb,/ˈhiɹz/,ryβ,hears,griv,ro,adjective,/ɡriv/,ryβ,Griva
didengar,id,verb,/didəŋar/,bybəmɶr,heard,albinar,ro,adjective,/albinar/,ɶlbymɶr,apiarist
停止,zh-cn,verb,/tʰɪŋ˧˥ ʈʂɚ˨˩˦/,pʏm,Stop,chin,en,noun,/ˈtʃɪn/,pʏm,chin
멈추다,ko,verb,/mʌ̹mt͡ɕʰuda̠/,mɔmpϕubɶ,Stop,altfluga,eo,noun,/altfluga/,ɶlpϕlubɶ,high-speed
menyiram,id,adjective,/məɲiram/,məmyrɶm,flush,一元酸,zh-cn,verb,/i˥˩ ɥœn˧˥ swan˥˥/,yœmϕrɶm,Ametic acid
spülen,de,verb,/ˈʃpyːln̩/,pylm,do the washing up,film,ro,noun,/film/,ϕylm,movie
流す,ja,verb,/nagasɯ/,mɶbɶϕu,Flush,高尔夫,zh-cn,noun,/kɑʊ˥˥ aɻ˨˩˦ fu˥˥/,pɒʊɶϕu,Golf
tidak,id,verb,/tidaʔ/,pybɶb,not,nabab,ro,adjective,/nabab/,mɶbɶb,nabob
흑백,ko,verb,/xɯk̚p͈ɛ̝k̚/,ϕuppœp,Gray-scale,absperrt,de,verb,/ˈʔapˌʃpɛɾɾt/,bɶppœp,scrubbing
스푼,ko,verb,/sʰɯpʰun/,ϕupum,spoon,ampun,id,noun,/ampun/,ɶmpum,Forgiveness
tinggi,id,adjective,/tiŋgi/,pymby,high,allenby,en,noun,/ˈæɫənbi/,æəmby,allenby
높은,ko,adjective,/no̞pʰɯn/,mopum,High,Backhuhn,de,noun,/ˈbakun/,bɶpum,Baking chicken
