request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
承认,zh-cn,verb,/ʈʂʰɤŋ˧˥ ʐən˥˩/,oməm,recognition,gähnen,de,verb,/ˈɡeːnən/,øməm,yawning
agnoski,eo,verb,/agnoski/,ɶbmoϕpy,acknowledge,amnésti,id,noun,/amnesti/,ɶmmøϕpy,amnesty
인정하다,ko,verb,/ind͡ʑʌ̹ŋɦa̠da̠/,ymbβɔmɶbɶ,Accept,だから何だ,ja,noun,/dakaɾanaɴda/,bɶpɶɶmɶbɶ,So what is
admit,en,verb,/ədˈmɪt/,əbmʏp,admit,Abschnitt,de,noun,/ˈapˌʃnɪt/,ɶpmʏp,section
mengakui,id,verb,/məŋakui/,məmɶpuy,admit,嗔睨不语,zh-cn,verb,/ʈʂʰən˥˥ ni˥˩ pu˥˩ y˨˩˦/,əmmypuy,Unlikely
chait,en,adjective,/ˈtʃeɪt/,pøʏp,chait,Kehricht,de,noun,/ˈkeɾɪçt/,pøʏp,Wet
엉덩이,ko,adjective,/ˈɘːŋdʌ̹ŋi/,ɘmbɔmy,hip,bohnomie,en,noun,/ˈbɔnɔˌmi/,bɔmɔmy,bonhomie
evict,en,verb,/ɪˈvɪkt/,ʏβʏpp,evict,blickt,de,verb,/ˈblɪkt/,blʏpp,look
퇴거하다,ko,verb,/tʰø̞ɡʌ̹ɦa̠da̠/,pøɔɶbɶ,Retire,babadag,ro,noun,/babadaɡ/,bɶbɶbɶ,Babadag
mengusir,id,verb,/məŋusir/,məmuϕyr,Expel,elixir,ro,noun,/eliksir/,ølypϕyr,elixir
elfosi,eo,verb,/elfosi/,ølϕoϕy,elfosi,atrofi,id,noun,/atrofi/,ɶproϕy,Atrophafi.
踪迹,zh-cn,verb,/tsʊŋ˥˥ tɕi˥˩/,pϕʊmpϕy,trace,１等地,ja,noun,/itːoɯtɕi/,ypoupϕy,One-term ground
자손,ko,verb,/t͡ɕa̠sʰo̞n/,pϕɶϕom,descendants,abazón,es,noun,/aβaˈθon/,ɶβɶϕom,pouch
doffs,en,verb,/ˈdɔfs/,bɔϕϕ,doffs,Hofs,de,noun,/ˈhɔfs/,rɔϕϕ,Farm
青い,ja,adjective,/aoi/,ɶoy,blue,알로기,ko,noun,/a̠ɭɭo̞ɡi/,ɶoy,Aliol
blest,en,adjective,/ˈbɫɛst/,bœϕp,blest,äst,de,verb,/ˈʔɛst/,bœϕp,aest
상점,ko,verb,/sʰa̠ŋd͡ʑʌ̹m/,ϕɶmbβɔm,shop,monzon,en,verb,/moʊnˈzɔn/,moʊmβɔm,monzon
melekat,id,verb,/mələkat/,mələpɶp,Oking,가불딱,ko,adjective,/ka̠buɭt͈a̠k̚/,pɶbupɶp,Fire perfect
cling,en,verb,/ˈkɫɪŋ/,pʏm,cling,丁,zh-cn,noun,/tɪŋ˥˥/,pʏm,Ding
