request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
stitch,en,verb,/ˈstɪtʃ/,bʏb,stitch,blick,sv,noun,/blɪkː/,bʏb,glance
workable,en,adjective,/ˈwɝkəbəɫ/,əəə,workable,begebe,de,verb,/bəgəbə/,əəə,prime
加快,zh-cn,verb,/tɕja˥˥ kʰuaɪ˥˩/,bɶuɶʏ,accelerate,reoccupy,en,noun,/ɹiˈɔkˌjupaɪ/,yɔuɶʏ,reoccupy
mempercepat,id,adjective,/məmpərtʃəpat/,əməəɶb,Speed up,contrefasse,fr,verb,/kɔ̃tʁəfəʁas/,ɔbəəɶb,pledging
expedite,en,adjective,/ˈɛkspɪˌdaɪt/,œbbʏɶʏb,expedite,fyrirkomulagið,is,noun,/fɪːrɪrkʰɔmʏlaːjɪð/,ʏʏɔʏɶʏb,arrangement
inject,en,adjective,/ˌɪnˈdʒɛkt/,ʏmœbb,inject,frumlegt,is,adjective,/frʏmlɛxt/,ʏmœbb,original
injizieren,de,verb,/ʔɪnjiˈtsiːɾen/,ʏybyøm,inject,artistinen,fi,noun,/ˈɑrtisˌtinen/,ɑybyøm,artist
explodieren,de,verb,/ʔɛksploˈdiːɾen/,œbbboyøm,explode,ainejakoinen,fi,noun,/ˈɑinejɑˌkoinen/,ɑyøɑoyøm,substance
터지다,ko,verb,/tʰʌ̹d͡ʑida̠/,ɔbyɶ,To explode,bioclimat,fr,adjective,/bjɔklima/,ɔbyɶ,bioclimate
meledak,id,verb,/mələdaʔ/,əəɶb,explode,recelasse,fr,noun,/ʁəsəlas/,əəɶb,concea
bosan,id,adjective,/bosan/,oɶm,bored,gå an,sv,verb,/goːr'anː/,oɶm,Go AN.
lamentable,en,adjective,/ɫəˈmɛntəbəɫ/,əœməə,lamentable,beendete,de,verb,/bəˈʔɛndətə/,əœməə,endowed
슬픈,ko,adjective,/sʰɯɭpʰɯn/,uum,Sad,heung-yeung,en,noun,/ˈhuŋˈjuŋ/,uum,heung-yeung
momentous,en,adjective,/moʊˈmɛntəs/,oʊœməb,momentous,abhungerndes,de,noun,/ˈʔapˌhʊŋɛɾndəs/,ɶʊœməb,dependent
重大,ja,adjective,/dʑɯɯdai/,buuɶy,Serious,أسترالي,ar,adjective,/ʔusturaːlijj/,ubuɶy,Australian
併せて,ja,verb,/aɰᵝasete/,ɶɶøø,together,abatere,ro,noun,/abatere/,ɶɶøø,OFFENSE
평가하다,ko,verb,/pʰjʌ̹ŋɡa̠ɦa̠da̠/,ɔmɶɶɶ,Evaluate,أدبك,ar,noun,/ʔaddabaka/,ɶbɶɶɶ,Luxury
欣赏,zh-cn,verb,/ɕɪn˥˥ ʂɑŋ˨˩˦/,ʏɑm,enjoy,persian,sv,adjective,/päʂɪ'ɑːn/,ʏɑm,Persian
schätzen,de,verb,/ˈʃɛtsən/,œbəm,estimate,beckman,en,noun,/ˈbɛkmən/,œbəm,beckman
menghargai,id,verb,/məŋhargai/,əɶɶy,appreciate,cramoisi,fr,noun,/kʁamwazi/,bɶɶy,crimson
defiant,en,adjective,/dɪˈfaɪənt/,ʏɶʏəmb,defiant,anscheinend,de,,/ˈanˌʃaɪnənt/,ɶɶʏəmb,apparently
誓う,ja,verb,/tɕikaɯ/,byɶu,swear,becheanu,ro,noun,/bekʲ̩̩anu/,øyɶu,Becheanu
도전,ko,adjective,/to̞d͡ʑʌ̹n/,obɔm,challenge,beauceronne,fr,verb,/bosʁɔn/,obɔm,beaucerne
blinda,eo,adjective,/blinda/,bymɶ,blind,springa,is,verb,/spriŋka/,bymɶ,explode
blind,en,adjective,/ˈbɫaɪnd/,ɶʏmb,blind,barnsins,is,noun,/pasɪns/,ɶʏmb,baby
行う,ja,verb,/okonaɯ/,ooɶu,Conduct,alozaur,ro,noun,/alozaur/,ɶoɶu,alozaur
做,zh-cn,verb,/tsuɔ˥˩/,buɔ,do,screwball,en,noun,/ˈskɹuˌbɔɫ/,buɔ,screwball
melakukan,id,verb,/məlakukan/,əɶuɶm,To do,お客さん,ja,noun,/okjakɯsaɴ/,oɶuɶm,customer
agonizing,en,verb,/ˈæɡənaɪzɪŋ/,æəɶʏʏm,agonizing,康乃馨,zh-cn,noun,/kʰɑŋ˥˥ naɪ˨˩˦ ɕɪn˥˥/,ɑmɶʏʏm,Carnation
sneeze,en,verb,/ˈsniz/,byb,sneeze,bribes,fr,noun,/bʁib/,byb,bribes
재채기,ko,verb,/t͡ɕɛ̝t͡ɕʰɛ̝ɡi/,bœbœy,sneeze,anestesi,sv,noun,/anɛstɛs'iː/,ɶœbœy,anesthesia
niesen,de,verb,/ˈniːzən/,yəm,sneeze,义愤,zh-cn,noun,/i˥˩ fən˥˩/,yəm,indignation
bersin,id,verb,/bərsin/,əym,sneezing,Geiern,de,noun,/gəˈiːɾn/,əym,Go for
확산,ko,verb,/ɸwa̠ks͈a̠n/,ɶbɶm,diffusion,balsam,sv,noun,/²b'alːsam/,ɶbɶm,conditioner
spread,en,verb,/ˈspɹɛd/,bœb,spread,bläht,de,verb,/ˈblɛt/,bœb,blowing
sebaran,id,verb,/səbaran/,əɶɶm,distribution,reboisâmes,fr,noun,/ʁəbwazam/,əɶɶm,reforestation
disvastigi,eo,verb,/disvastigi/,ybɶbyy,To spread,gimnasticii,ro,noun,/dʒimnastitʃij/,ymɶbyy,gymnastics
