request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
lonely,en,adjective,/ˈɫoʊnɫi/,oʊy,lonely,仇敌,zh-cn,verb,/ʈʂʰoʊ˧˥ ti˧˥/,oʊy,Enemy
kesepian,id,adjective,/kəsəpian/,əəyɶm,lonely,amenuisâmes,fr,noun,/amənɥizam/,ɶəyɶm,nanny
寂しい,ja,adjective,/sabiɕii/,ɶyyy,lonely,Utility,de,noun,/ˈʔuːtility/,uyyy,Utility
perfect,en,adjective,/ˈpɝˌfɪkt/,əʏbb,perfect,bedrückt,de,verb,/bəˈdɾʏkt/,əʏbb,depressed
perfekta,eo,adjective,/perfekta/,øøbɶ,perfect,bienestar,es,noun,/bjenestaɾ/,øøbɶ,wellness
drive,en,verb,/ˈdɹaɪv/,ɶʏb,drive,angick,sv,noun,/²'anːjɪkː/,ɶʏb,Angick.
드라이브,ko,verb,/tɯɾa̠ibɯ/,uɶyu,drive,Ｐタイル,ja,noun,/piːtaiɾɯ/,yɶyu,P-tile
驾驶,zh-cn,verb,/tɕja˥˩ ʂɚ˨˩˦/,bɶə,drive,Drache,de,noun,/ˈdʁaxə/,bɶə,Dragon
tegak,id,adjective,/təgaʔ/,əɶb,Tegging,benoîte,fr,adjective,/bənwat/,əɶb,benoite
erect,en,adjective,/ɪˈɹɛkt/,ʏœbb,erect,tingest,sv,adjective,/t'ɪŋːɛst/,ʏœbb,tingest.
세우다,ko,adjective,/sʰe̞uda̠/,øuɶ,set up,Chế Cu Nha,vi,adjective,/ce˩˧ ku˧˥ ɲa˧˥/,øuɶ,Dental
ロマンチック,ja,adjective,/ɾomaɴtɕikːɯ/,oɶmbyu,romantic,대상지수,ko,noun,/tɛ̝sʰa̠ŋd͡ʑisʰu/,œɶmbyu,Darch
romantis,id,adjective,/romantis/,oɶmyb,romantic,Bohrantrieb,de,noun,/ˈboɾantɾiːp/,oɶmyb,Drill drive
说出,zh-cn,verb,/ʂuɔ˥˥ ʈʂʰu˥˥/,uɔu,Say,글러브,ko,verb,/kɯɭɭʌ̹bɯ/,uɔu,mitt
mengucapkan,id,adjective,/məŋutʃapkan/,əuɶbɶm,say,アブラチャン,ja,noun,/abɯɾatɕaɴ/,ɶuɶbɶm,Abrachan
파노라마,ko,adjective,/pʰa̠no̞ɾa̠ma̠/,ɶoɶɶ,panorama,あおがら,ja,noun,/aogaɾa/,ɶoɶɶ,Ghost
quietschen,de,verb,/ˈkviːtʃn̩/,bybm,squeak,ắc-xi-đăng,vi,noun,/ăk˦˥-si˧˥-dăŋ˧˥/,bybm,Battery
squeak,en,adjective,/ˈskwik/,byb,squeak,سبيت,ar,noun,/sbiːt/,byb,Spit
kuat,id,adjective,/kuat/,uɶb,strong,bonad,sv,noun,/²b'uːnad/,uɶb,Bonad.
vigla,eo,adjective,/vigla/,ybɶ,Animated,ピッチャー,ja,noun,/pitɕːaː/,ybɶ,pitcher
vigorous,en,adjective,/ˈvɪɡɝəs/,ʏəəb,vigorous,dichtetet,de,verb,/ˈdɪçtətət/,ʏəəb,densely
sticky,en,adjective,/ˈstɪki/,bʏy,sticky,情欲,zh-cn,noun,/tɕʰɪŋ˧˥ y˥˩/,bʏy,lust
增加,zh-cn,verb,/tsɤŋ˥˥ tɕja˥˥/,bombɶ,increase,종자,ko,noun,/t͡ɕo̞ŋd͡ʑa̠/,bombɶ,strain
meningkatkan,id,verb,/məniŋkatkan/,əymɶbɶm,Upgrade,einfaldan,is,adjective,/einfaltan/,øymɶbɶm,solitary
increase,en,verb,/ˈɪnˌkɹis/,ʏmyb,increase,Bryndís,is,noun,/prɪntis/,ʏmyb,Bryndís
증가하다,ko,verb,/t͡ɕɯŋɡa̠ɦa̠da̠/,bumɶɶɶ,Increase,التمسك,ar,verb,/iltamasaka/,ybɶɶɶɶ,holding on
