request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
시세,ko,verb,/ɕʰisʰe̞/,ϕyϕø,quote,Ｂ専,ja,noun,/biːseɴ/,byϕø,B
希薄,ja,adjective,/kihakɯ/,pyrɶpu,dilute,방아풀,ko,noun,/pa̠ŋa̠pʰuɭ/,pɶmɶpu,Blood
hakilo,eo,verb,/hakilo/,rɶpylo,Hack,acerillo,es,noun,/aθeɾiʎo/,ɶϕøylo,Acreillo.
나타나다,ko,verb,/na̠tʰa̠na̠da̠/,mɶpɶmɶbɶ,appear,asparaga,id,verb,/asparaga/,ɶϕpɶrɶbɶ,Asparaga
menghantui,id,verb,/məŋhantui/,məmrɶmpuy,haunt,călăfătui,ro,adjective,/kələfətui/,pələϕəpuy,caulk
haunt,en,verb,/ˈhɔnt/,rɔmp,haunt,Fond,de,noun,/ˈfɔnt/,ϕɔmp,Fond
華々しい,ja,adjective,/hanabanaɕii/,rɶmɶbɶmɶϕyy,spectacular,겉무릎치기,ko,verb,/kʌ̹nmuɾɯp̚t͡ɕʰiɡi/,pɔmmuuppϕyy,Flooring
프라이,ko,verb,/pʰɯɾa̠i/,puɶy,Fry,オウラフィン,ja,noun,/oɯɾaɸiɴ/,ouɶy,Ourafin
idiomo,eo,adjective,/idiomo/,ybyomo,idiom,cidomo,id,noun,/tʃidomo/,pybomo,Cidomo.
idiom,en,adjective,/ˈɪdiəm/,ʏbyəm,idiom,Baien,de,noun,/bɑiːən/,bɒyəm,Baien
관용구,ko,adjective,/kwa̠ɲjoŋɡu/,prɶmomu,idiom,ＥＥＰＲＯＭ,ja,noun,/iːiːpɯɾomɯ/,yypuomu,EEPROM
liter,id,verb,/litər/,lypər,liter,bacău,ro,noun,/bakəw/,bɶpər,Bacau
리터,ko,verb,/ɾitʰʌ̹/,ypɔ,liter,玉帛,zh-cn,noun,/y˥˩ pɔ˧˥/,ypɔ,Jade
litro,eo,verb,/litro/,lypro,liter,actuó,es,verb,/aˈktwo/,ɶppro,Actó
quips,en,verb,/ˈkwɪps/,prʏpϕ,quips,Berichts,de,noun,/bəˈɾɪçts/,bəʏpϕ,Report
똥,ko,adjective,/t͈o̞ŋ/,pom,shit,pión,es,noun,/ˈpjon/,pom,Pion
kamu,id,adjective,/kamu/,pɶmu,you,ＣＡＭ,ja,noun,/kjamɯ/,pɶmu,CAM
고정,ko,verb,/ko̞d͡ʑʌ̹ŋ/,pobβɔm,fixing,hands-on,en,noun,/ˌhænˈzɔn/,ræmβɔm,hands-on
sedikit,id,verb,/sədikit/,ϕəbypyp,a little,abiotic,ro,adjective,/abiotik/,ɶbyopyp,abiotic
berdasarkan,id,verb,/bərdasarkan/,bərbɶϕɶrpɶm,Based,ciclopentan,ro,adjective,/tʃiklopentan/,pyplopømpɶm,cyclopentan
based,en,verb,/ˈbeɪst/,bøʏϕp,based,Christ,de,noun,/kʁɪst/,pβʏϕp,Christian
pokes,en,verb,/ˈpoʊks/,poʊpϕ,pokes,Bluts,de,noun,/ˈblʊts/,blʊpϕ,Blood
