request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
싸움,ko,verb,/s͈a̠um/,ϕɶum,Fight,faun,ro,noun,/faun/,ϕɶum,faun
pertarungan,id,verb,/pərtaruŋan/,pərpɶrumɶm,fight,achabacanan,es,verb,/atʃaβakanan/,ɶpɶβɶpɶmɶm,Achabacanan
fight,en,verb,/ˈfaɪt/,ϕɶʏp,fight,Laib,de,noun,/laɪ̯p/,lɶʏp,loaf
바느질,ko,verb,/pa̠nɯd͡ʑiɭ/,pɶmubβy,Sewing,molidviș,ro,noun,/molidviʃ/,molybβy,Molyridvis
genäht,de,verb,/gəˈnɛt/,bəmœp,sewing,감액,ko,adjective,/ka̠mɛ̝k̚/,pɶmœp,decrement
흑백,ko,verb,/xɯk̚p͈ɛ̝k̚/,ϕuppœp,Gray-scale,absperrt,de,verb,/ˈʔapˌʃpɛɾɾt/,bɶppœp,scrubbing
tidak,id,verb,/tidaʔ/,pybɶb,not,nabab,ro,adjective,/nabab/,mɶbɶb,nabob
memperingatkan,id,verb,/məmpəriŋatkan/,məmpərymɶppɶm,warning,千斤重担,zh-cn,noun,/tɕʰjɛn˥˥ tɕɪn˥˥ ʈʂʊŋ˥˩ tan˥˩/,pϕœmpϕʏmʊmpɶm,Kilo
경고,ko,verb,/kjʌ̹ŋɡo̞/,pɔmo,warning,Bongo,de,noun,/ˈbɔŋo/,bɔmo,Bongo
warnt,de,verb,/ˈvaɾnt/,βɶmp,warning,kamp,id,noun,/kamp/,pɶmp,camp
떠나다,ko,verb,/t͈ʌ̹na̠da̠/,pɔmɶbɶ,leave,Ｆナンバー,ja,noun,/eɸɯnaɴbaː/,øumɶbɶ,F number
verlassen,de,verb,/fɛɐ̯ˈlasən/,ϕœɐlɶϕəm,leave,înghețăm,ro,adjective,/ɨngʲ̩etsəm/,ʉmbøpϕəm,freeze
离开,zh-cn,verb,/li˧˥ kʰaɪ˥˥/,lypɶʏ,go away,Abtei,de,noun,/apˈtaɪ̯/,ɶppɶʏ,abbey
meninggalkan,id,verb,/məniŋgalkan/,məmymbɶlpɶm,leave,bastimentan,es,verb,/bastimentan/,bɶϕpymømpɶm,Bastimentan
flanken,eo,verb,/flanken/,ϕlɶmpøm,aside,사인펜,ko,noun,/sʰa̠inpʰe̞n/,ϕɶympøm,Sign Pen
양면,ko,verb,/ja̠ŋmjʌ̹n/,ɶmmɔm,both sides,chamlong,en,noun,/ˈtʃæmˌɫɔŋ/,pæmɔm,chamlong
사기,ko,adjective,/sʰa̠ɡi/,ϕɶy,scam,下雨,zh-cn,verb,/ɕja˥˩ y˨˩˦/,ϕɶy,rain
moral,en,adjective,/ˈmɔɹəɫ/,mɔə,moral,morsche,de,adjective,/ˈmɔɾʃə/,mɔə,Morsche
