request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
balasan,id,verb,/balasan/,ɶɶɶm,reply,bardagann,is,noun,/partaɣan/,ɶɶɶm,battle
reply,en,verb,/ɹiˈpɫaɪ/,yɶʏ,reply,dýrari,is,adjective,/tiːrarɪ/,yɶʏ,more expensive
流血,zh-cn,adjective,/ljoʊ˧˥ ɕɥœ˥˩/,oʊœ,bleed,auclair,en,noun,/oʊˈkɫɛɹ/,oʊœ,auclair
bluten,de,verb,/ˈbluːtən/,buəm,blossoms,bay bướm,vi,noun,/băj˧˥ bɯəm˩˧/,buəm,fly butterfly
berdarah,id,verb,/bərdarah/,əɶɶ,bloody,bălașa,ro,noun,/bəlaʃa/,əɶɶ,BĂLAŞA
목장,ko,adjective,/mo̞k̚t͡ɕ͈a̠ŋ/,obbɶm,pasture,Wohlklang,de,noun,/ˈvolklaŋ/,obbɶm,Complex
pastoral,id,adjective,/pastoral/,ɶboɶb,Pastoral,absorbas,es,noun,/aβsoɾβas/,ɶboɶb,absorbs
煌く,ja,verb,/kagajakɯ/,ɶɶɶu,Shining,brunasár,is,adjective,/prʏːnasauːr/,ʏɶɶu,scald
menangguhkan,id,verb,/mənaŋguhkan/,əɶmuɶm,suspend,urangutan,ro,adjective,/uranɡutan/,uɶmuɶm,orang-outang
매달다,ko,verb,/mɛ̝da̠ɭda̠/,œɶɶ,suspend,Bretana,is,noun,/prɛːtana/,œɶɶ,Britains
暂停,zh-cn,verb,/tsan˥˩ tʰɪŋ˧˥/,bɶmʏm,time out,blandin,is,noun,/plantɪn/,bɶmʏm,mixture
interrompi,eo,verb,/interrompi/,ymøomy,disrupt,kesäsesonki,fi,noun,/ˈkesæseˌsonki/,øæøomy,summer season
suspend,en,verb,/səˈspɛnd/,əbœmb,suspend,geklönt,de,verb,/gəˈklœnt/,əbœmb,closed
exceed,en,verb,/ɪkˈsid/,ʏbyb,exceed,dispyt,sv,noun,/dɪsp'yːt/,ʏbyb,dispute
überschreiten,de,verb,/ˌyːbəʁˈʃʁaɪ̯tən/,yəbɶʏəm,exceed,dandelion,en,noun,/ˈdændəˌɫaɪən/,æməɶʏəm,dandelion
넘다,ko,verb,/nʌ̹mda̠/,ɔmɶ,exceed,bomba,is,noun,/pɔmpa/,ɔmɶ,bomb
melebihi,id,verb,/mələbihi/,əəyy,exceed,adelizzi,en,noun,/ˌædəˈɫizi/,æəyy,adelizzi
