request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
协调,zh-cn,verb,/ɕjɛ˧˥ tʰjɑʊ˧˥/,œɑʊ,coordination,närvaro,sv,noun,/²n'ɛːrvɑːrʊ/,œɑʊ,presence
outrageous,en,adjective,/aʊˈtɹeɪdʒəs/,ɶʊøʏəb,outrageous,abscheuliches,de,adjective,/ˈʔapˌʃɔølɪçəs/,ɶɔøʏəb,vile
愤怒,zh-cn,verb,/fən˥˩ nu˥˩/,əmu,anger,bengku,id,verb,/bəŋku/,əmu,Bengkulu
memalukan,id,adjective,/məmalukan/,əɶuɶm,embarrassing,baráttan,is,verb,/paːrauhtan/,ɶɶuɶm,struggle
輝く,ja,verb,/kagajakɯ/,ɶɶɶu,Shine,أباده,ar,noun,/ʔabaːdahu/,ɶɶɶu,extermination
광택,ko,verb,/kwa̠ŋtʰɛ̝k̚/,ɶmœb,Polish,an-két,vi,adjective,/aŋ˧˥-kɛk˦˥/,ɶmœb,An-safe
scheinen,de,verb,/ʃaɪnən/,ɶʏəm,seem to be,aiman,en,adjective,/ˈaɪmən/,ɶʏəm,aiman
bersinar,id,verb,/bərsinar/,əyɶ,shine,chemina,fr,noun,/ʃəmina/,əyɶ,path
shine,en,verb,/ˈʃaɪn/,ɶʏm,shine,aginn,is,noun,/aːjɪn/,ɶʏm,recinion
kotak,id,adjective,/kotaʔ/,oɶb,box,ấm ách,vi,adjective,/ɤ̆m˩˧ ak˦˥/,oɶb,warm
kvadrato,eo,adjective,/kvadrato/,bɶɶo,square,ＶＩＳＡカード,ja,noun,/bizakaːdo/,yɶɶo,VISA card
광장,ko,adjective,/kwa̠ŋd͡ʑa̠ŋ/,ɶmbɶm,Plaza,danskan,is,adjective,/tanskan/,ɶmbɶm,Danish
mengerikan,id,adjective,/məŋərikan/,əəyɶm,Horrible,răsăritean,ro,adjective,/rəsəritĕan/,əəyɶm,Eastern
terura,eo,adjective,/terura/,øuɶ,terrible,Ｓ波,ja,noun,/esɯha/,øuɶ,S-wave
併せる,ja,verb,/aɰᵝaseɾɯ/,ɶɶøu,Combine,assoyez-vous,fr,verb,/aswajevu/,ɶɶøu,sit down
memanfaatkan,id,verb,/məmanfaʔatkan/,əɶmɶɶbɶm,utilize,المتنسم,ar,adjective,/aːlmutanassam/,ɶbuɶɶbɶm,Distinctive
utilize,en,verb,/ˈjutəˌɫaɪz/,uəɶʏb,utilize,Mathematik,de,noun,/ˌmatəmaˈtɪk/,ɶəɶʏb,mathematics
nutzen,de,verb,/ˈnʊtsən/,ʊbəm,use,bookman,en,noun,/ˈbʊkmən/,ʊbəm,bookman
利用,zh-cn,verb,/li˨˩˦ jʊŋ˥˩/,yʊm,use,Biegung,de,noun,/ˈbiːgʊŋ/,yʊm,Bend
mengamati,id,verb,/məŋamati/,əɶɶy,observe,Garðabæ,is,noun,/karðapaiː/,ɶɶɶy,Garðabær
observe,en,verb,/əbˈzɝv/,əbəb,observe,bebtet,de,verb,/bəˈptət/,əbəb,lovely
관찰하다,ko,verb,/kwa̠nt͡ɕʰa̠ɾɦa̠da̠/,ɶmbɶɶɶ,Observe,vào quả cà ra quả táo,vi,noun,/jaw˦˨ wa˧˩˨ ka˦˨ ʐa˧˥ wa˧˩˨ taw˩˧/,ɶɶɶɶɶɶ,in the apple
bersatu,id,verb,/bərsatu/,əɶu,unite,分岔路,zh-cn,noun,/fən˥˥ ʈʂʰa˥˩ lu˥˩/,əɶu,Bubble
团结,zh-cn,verb,/tʰwan˧˥ tɕjɛ˧˥/,ɶmbœ,Unity,bạn bè,vi,noun,/baŋ˨ˀ˩ʔ bɛ˦˨/,ɶmbœ,friend
unite,en,verb,/ˈjuˌnaɪt/,uɶʏb,unite,obarmhärtig,sv,noun,/²'uːbarmhäʈːɪg/,uɶʏb,merciless
friendly,en,adjective,/ˈfɹɛndɫi/,œmy,friendly,đèn khí,vi,noun,/dɛŋ˦˨ xi˩˧/,œmy,gas lamp
confuse,en,verb,/kənˈfjuz/,əmub,confuse,dănciuc,ro,noun,/dəntʃ̩uk/,əmub,Danciuc
迷惑,zh-cn,verb,/mi˧˥ xuɔ˥˩/,yuɔ,confuse,bidouillions,fr,noun,/bidujɔ̃/,yuɔ,bidouillion
membingungkan,id,verb,/məmbiŋuŋkan/,əmyumɶm,Confusing,당시승상,ko,noun,/ta̠ŋɕʰisʰɯŋsʰa̠ŋ/,ɶmyumɶm,"At that time,"
