request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
思い付く,ja,verb,/omoitsɯkɯ/,ooybuu,Come up,organismului,ro,noun,/orɡanismuluj/,oɶybuu,body
rememorigi,eo,verb,/rememorigi/,øøoyy,remind,bazaochi,ro,noun,/bazaokʲ̩ʲ/,ɶɶoyy,Bazochi
remind,en,verb,/ɹiˈmaɪnd/,yɶʏmb,remind,gítarsins,is,noun,/ciːtar̥sɪns/,yɶʏmb,guitar
提醒,zh-cn,verb,/tʰi˧˥ ɕɪŋ˨˩˦/,yʏm,remind,beachem,en,noun,/ˈbikɪm/,yʏm,beachem
mengingatkan,id,verb,/məŋiŋatkan/,əyɶbɶm,remind,بفيتنام,ar,noun,/bifiːatnaːm/,yyɶbɶm,Vietnam
leisten,de,verb,/ˈləɪstən/,əʏbəm,Afford,collignon,en,noun,/kəˈɫɪɡnən/,əʏbəm,collignon
achieve,en,verb,/əˈtʃiv/,əyb,achieve,bedil,id,noun,/bədil/,əyb,Bedil
mencapai,id,verb,/məntʃapai/,əmɶɶy,Achieve,１個あたり,ja,noun,/ikːoataɾi/,yoɶɶy,Per one
이루다,ko,verb,/iɾuda̠/,yuɶ,accomplished,bifurca,es,adjective,/bifuɾka/,yuɶ,bifurca.
成し遂げる,ja,verb,/naɕitogeɾɯ/,ɶyoøu,achieve,귀족예술,ko,noun,/kɥid͡ʑo̞ɡje̞sʰuɭ/,yboøu,Noble Art
intensivieren,de,verb,/ʔɪntɛnˈziːfiːɾen/,ʏmœmyyøm,intensify,autentifiquen,es,verb,/autentifiken/,ɶuømyyøm,Authentifican
intensify,en,verb,/ɪnˈtɛnsəˌfaɪ/,ʏmœməɶʏ,intensify,人情世态,zh-cn,noun,/ʐən˧˥ tɕʰɪŋ˧˥ ʂɚ˥˩ tʰaɪ˥˩/,əmbʏəɶʏ,Humanity
intensigi,eo,verb,/intensigi/,ymømyy,intensify,実験式,ja,noun,/dʑikːeɴɕiki/,byømyy,Experimental expression
陈旧,zh-cn,adjective,/ʈʂʰən˧˥ tɕjoʊ˥˩/,əmboʊ,obsolete,huntco,en,noun,/ˈhəntkoʊ/,əmboʊ,huntco
stale,en,adjective,/ˈsteɪɫ/,bøʏ,stale,伜,zh-cn,noun,/tsʰweɪ˥˩/,bøʏ,Bamboo
fluttering,en,verb,/ˈfɫətɝɪŋ/,əəʏm,fluttering,Gestein,de,noun,/gəˈʃtəɪn/,əəʏm,rock
drink,en,verb,/ˈdɹɪŋk/,ʏmb,drink,bind,is,noun,/pɪnt/,ʏmb,bind
minum,id,verb,/minum/,yum,drink,أنرون,ar,noun,/ʔinruːn/,yum,Anron
음주,ko,verb,/ɯmd͡ʑu/,umbu,Drinking,ungfrú,is,verb,/uŋkfru/,umbu,miss
trinken,de,verb,/ˈtrɪŋkən/,ʏməm,drink,bingman,en,noun,/ˈbɪŋmən/,ʏməm,bingman
curam,id,adjective,/tʃuram/,uɶm,steep,brúnan,is,adjective,/pruːnan/,uɶm,brown
steep,en,adjective,/ˈstip/,byb,steep,سبيت,ar,noun,/sbiːt/,byb,Spit
禁止,zh-cn,verb,/tɕɪn˥˩ ʈʂɚ˨˩˦/,bʏə,Prohibit,blicke,de,verb,/ˈblɪkə/,bʏə,look
금지하다,ko,verb,/kɯmd͡ʑiɦa̠da̠/,umbyɶɶ,to prohibit,aŭtoritata,eo,adjective,/autoritata/,ɶuoyɶɶ,authoritarian
malpermesi,eo,verb,/malpermesi/,ɶbøøy,Prohibit,antecedí,es,noun,/anteθeˈði/,ɶmøøy,ancedí.
melarang,id,verb,/məlaraŋ/,əɶɶm,Forbid,săracan,ro,noun,/sərakan/,əɶɶm,pauper
forbid,en,verb,/fɝˈbɪd/,əʏb,forbid,Begriff,de,noun,/bəˈɡʀɪf/,əʏb,term
gelisah,id,verb,/gəlisah/,əyɶ,Fundable,băligar,ro,noun,/bəliɡar/,əyɶ,dunghill
meninggalkan,id,verb,/məniŋgalkan/,əymɶbɶm,leave,einfaldan,is,adjective,/einfaltan/,øymɶbɶm,solitary
떠나다,ko,verb,/t͈ʌ̹na̠da̠/,ɔɶɶ,leave,bỏ ngoài tai,vi,verb,/bɔ˧˩˨ ŋwaj˦˨ taj˧˥/,ɔɶɶ,ignored
离开,zh-cn,verb,/li˧˥ kʰaɪ˥˥/,yɶʏ,go away,dýrari,is,adjective,/tiːrarɪ/,yɶʏ,more expensive
keras,id,adjective,/kəras/,əɶb,hard,băgat,ro,verb,/bəɡat/,əɶb,involved
laŭta,eo,adjective,/lauta/,ɶuɶ,loud,７日,ja,noun,/nanɯka/,ɶuɶ,Seven days
loud,en,adjective,/ˈɫaʊd/,ɶʊb,loud,paus,sv,noun,/paʊs/,ɶʊb,Pause
pemarah,id,adjective,/pəmarah/,əɶɶ,grumpy,de passage,fr,verb,/dəpasaʒ/,əɶɶ,passing
uneven,en,adjective,/əˈnivən/,əyəm,uneven,befrieden,de,verb,/bəˈfɾiːdən/,əyəm,pacify
festive,en,adjective,/ˈfɛstɪv/,œbʏb,festive,Schrecknis,de,noun,/ˈʃɾɛknɪs/,œbʏb,Horror
meriah,id,adjective,/məriah/,əyɶ,rousing,侄女儿,zh-cn,noun,/ʈʂɚ˧˥ ny˨˩˦ aɻ˧/,əyɶ,Daughter
변경,ko,verb,/pjʌ̹nɡjʌ̹ŋ/,ɔmɔm,change,Hongkong,de,noun,/ˈhɔŋkɔŋ/,ɔmɔm,Hong Kong
geändert,de,verb,/gəˈʔɛndɛɾt/,əœmœb,changed,melendez,en,noun,/məˈɫɛndɛz/,əœmœb,melendez
diubah,id,verb,/diubah/,yuɶ,amended,媳妇儿,zh-cn,noun,/ɕi˧˥ fu˧ aɻ˧/,yuɶ,young married woman
altered,en,verb,/ˈɔɫtɝd/,ɔəb,altered,Bockes,de,noun,/ˈbɔkəs/,ɔəb,Bock
sepenuhnya,id,adjective,/səpənuhɲa/,əəuɶ,fully,bredouilla,fr,noun,/bʁəduja/,bəuɶ,Bredilla
引っ張る,ja,verb,/çipːaɾɯ/,yɶu,pull,Singapúr,is,noun,/siŋapur/,yɶu,Singapore
