request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
sperren,de,verb,/ˈʃpɛʁən/,pœβəm,lock,așezăm,ro,noun,/aʃezəm/,ɶøβəm,sit
众所周知,zh-cn,verb,/ʈʂʊŋ˥˩ suɔ˨˩˦ ʈʂoʊ˥˥ ʈʂɚ˥˥/,ʊmϕuɔoʊ,Well-known,castoro,en,noun,/kɑˈstɔɹoʊ/,pɒϕpɔoʊ,castoro
known,en,verb,/ˈnoʊn/,moʊm,known,Bohrung,de,noun,/ˈboːʀʊŋ/,boʊm,drilling
blest,en,adjective,/ˈbɫɛst/,bœϕp,blest,äst,de,verb,/ˈʔɛst/,bœϕp,aest
青い,ja,adjective,/aoi/,ɶoy,blue,알로기,ko,noun,/a̠ɭɭo̞ɡi/,ɶoy,Aliol
borne,en,verb,/ˈbɔɹn/,bɔm,borne,Gong,de,noun,/ˈgɔŋ/,bɔm,gong
부담하다,ko,verb,/puda̠mɦa̠da̠/,pubɶmɶbɶ,Bear,asparaga,id,verb,/asparaga/,ɶϕpɶrɶbɶ,Asparaga
pondok,id,adjective,/pondoʔ/,pombob,cottage,slobod,ro,noun,/slobod/,ϕlobob,free
험난하다,ko,adjective,/hʌ̹mna̠nɦa̠da̠/,rɔmmɶmɶbɶ,Risk,persuada,ro,noun,/persuwada/,pørϕurɶbɶ,persuade
驼峰,zh-cn,verb,/tʰuɔ˧˥ fɤŋ˥˥/,puɔϕom,hump,겸손,ko,adjective,/kjʌ̹msʰo̞n/,pɔmϕom,modesty
감옥,ko,verb,/ka̠mo̞k̚/,pɶmop,prison,béngot,id,noun,/beŋot/,bømop,Béngot
penjara,id,verb,/pəndʒara/,pəmbɶrɶ,jail,니카라과,ko,noun,/nikʰa̠ɾa̠ɡwa̠/,mypɶɶrɶ,Nicaragua
하하,ko,verb,/ha̠ɦa̠/,rɶɶ,haha,はん濫,ja,noun,/haɴɾaɴ/,rɶɶ,Bug
membungkuk,id,verb,/məmbuŋkuʔ/,məmbumpub,bend,exactitude,en,noun,/ɪɡˈzæktəˌtud/,ʏβæppəpub,exactitude
kliniĝi,eo,verb,/klinid͡ʒi/,plymyby,bend,관리비,ko,noun,/kwa̠ɭʎibi/,prɶlyby,Administrative expenses
stoop,en,verb,/ˈstup/,ϕpup,stoop,아뜩,ko,noun,/a̠t͈ɯk̚/,ɶpup,Something
umpan,id,verb,/umpan/,umpɶm,bait,上班,zh-cn,verb,/ʂɑŋ˥˩ pan˥˥/,ɒmpɶm,Go to work
logi,eo,verb,/logi/,loby,To log,dodii,ro,noun,/dodij/,boby,tongues
诱惑,zh-cn,verb,/joʊ˥˩ xuɔ˥˩/,oʊϕuɔ,within Temptation,다수결,ko,adjective,/ta̠sʰuɡjʌ̹ɭ/,pɶϕuɔ,Multiple
미끼,ko,verb,/mik͈i/,mypy,bait,huichí,es,noun,/wiˈtʃi/,rypy,Huichí.
까마귀,ko,verb,/k͈a̠ma̠ɡɥi/,pɶmɶy,Crow,软炸鱼,zh-cn,noun,/ʐwan˨˩˦ ʈʂa˧˥ y˧˥/,rɶmɶy,Fried fish
usurp,en,verb,/ˌjuˈsɝp/,uϕp,usurp,ruft,de,verb,/ʀuːft/,uϕp,calls
merebut,id,verb,/mərəbut/,mərəbup,Breaking,가마득,ko,verb,/ka̠ma̠dɯk̚/,pɶmɶbup,Ware
