request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
alta,eo,adjective,/alta/,ɶbɶ,high,下嫁,zh-cn,noun,/ɕja˥˩ tɕja˥˩/,ɶbɶ,Marry
tinggi,id,adjective,/tiŋgi/,ymy,high,fingí,es,verb,/fiˈŋxi/,ymy,pretended
bangga,id,adjective,/baŋga/,ɶmɶ,proud,乱爬,zh-cn,verb,/lwan˥˩ pʰa˧˥/,ɶmɶ,Climb
fiera,eo,adjective,/fiera/,yøɶ,proud,bichera,es,verb,/bitʃeɾa/,yøɶ,bickerel
proud,en,adjective,/ˈpɹaʊd/,ɶʊb,proud,abrutscht,de,verb,/ˈʔapˌɾʊʧt/,ɶʊb,slip
exist,en,verb,/ɪɡˈzɪst/,ʏbʏbb,exist,billigt,de,verb,/ˈbɪllɪkt/,ʏbʏbb,approved
있다,ko,verb,/it̚t͈a̠/,ybɶ,have,chiftea,ro,noun,/kʲ̩iftĕa/,ybɶ,hamburger
develop,en,verb,/dɪˈvɛɫəp/,ʏœəb,develop,füttertet,de,verb,/ˈfʏtɛɾtət/,ʏœəb,fed
meminta,id,verb,/məminta/,əymɶ,ask,călindar,ro,noun,/kəlindar/,əymɶ,Calindar
问,zh-cn,verb,/uən˥˩/,uəm,ask,booten,en,verb,/ˈbutən/,uəm,booten
trankvila,eo,verb,/trankvila/,ɶmbyɶ,quiet,간지다,ko,verb,/ka̠nd͡ʑida̠/,ɶmbyɶ,Go
tenang,id,verb,/tənaŋ/,əɶm,quiet,băcan,ro,noun,/bəkan/,əɶm,grocer
sedate,en,verb,/sɪˈdeɪt/,ʏøʏb,sedate,Fischgericht,de,noun,/ˈfɪʃgeɾɪçt/,ʏøʏb,Fish dish
tenang,id,adjective,/tənaŋ/,əɶm,quiet,Behang,de,noun,/bəˈhaŋ/,əɶm,Retirement
peaceful,en,adjective,/ˈpisfəɫ/,ybə,peaceful,briptă,ro,adjective,/briptə/,ybə,brips
paca,eo,adjective,/pat͡sa/,ɶbɶ,Pacific,下嫁,zh-cn,noun,/ɕja˥˩ tɕja˥˩/,ɶbɶ,Marry
说服,zh-cn,verb,/ʂuɔ˥˥ fu˧˥/,uɔu,convince,글러브,ko,verb,/kɯɭɭʌ̹bɯ/,uɔu,mitt
persvadi,eo,verb,/persvadi/,øbɶy,persuade,넥타이,ko,noun,/ne̞k̚tʰa̠i/,øbɶy,necktie
설득,ko,verb,/sʰʌ̹ɭdɯk̚/,ɔub,persuade,Korpus,de,noun,/ˈkɔɾpus/,ɔub,Corpus
überzeugen,de,verb,/ˌyːbəʁˈtsɔʏ̯ɡən/,yəbbɔʏəm,to convince,anthropomorphism,en,noun,/ˌænθɹəpəˈmɔɹfɪzəm/,æməəɔʏəm,anthropomorphism
persuade,en,verb,/pɝˈsweɪd/,əøʏb,persuade,Geschehnis,de,noun,/gəˈʃeːnɪs/,əøʏb,event
言い聞かせる,ja,verb,/iikikaseɾɯ/,yyyɶøu,Tell,방글라데슈,ko,noun,/pa̠ŋɡɯɭɭa̠de̞ɕʰju/,ɶmuɶøu,Bangladesh
튀김,ko,verb,/tʰɥiɡim/,yym,fried food,chilim,ro,noun,/kʲ̩ilim/,yym,chili
braten,de,verb,/ˈbʀaːtn̩/,ɶbm,roast meat,basm,ro,noun,/basm/,ɶbm,fairy tale
있다,ko,verb,/it̚t͈a̠/,ybɶ,have,低价,zh-cn,noun,/ti˥˥ tɕja˥˩/,ybɶ,Low price
exist,en,verb,/ɪɡˈzɪst/,ʏbʏbb,exist,billigt,de,verb,/ˈbɪllɪkt/,ʏbʏbb,approved
sticky,en,adjective,/ˈstɪki/,bʏy,sticky,情欲,zh-cn,noun,/tɕʰɪŋ˧˥ y˥˩/,bʏy,lust
gudang,id,verb,/gudaŋ/,uɶm,warehouse,Sudan,de,noun,/zuˈdaːn/,uɶm,Sudan
오두막,ko,verb,/o̞duma̠k̚/,ouɶb,hut,bocudas,es,adjective,/bokuðas/,ouɶb,bouquets
korekta,eo,adjective,/korekta/,oøbɶ,correct,colecta,es,adjective,/kolekta/,oøbɶ,collection
correct,en,adjective,/kɝˈɛkt/,əœbb,correct,begräbt,de,verb,/bəˈgɾɛpt/,əœbb,buried
옳은,ko,adjective,/o̞ɾɯn/,oum,correct,Forum,de,noun,/ˈfoːɾum/,oum,Forum
正しい,ja,adjective,/tadaɕii/,ɶɶyy,correct,amasigi,eo,verb,/amasigi/,ɶɶyy,to accumulate
mulai,id,verb,/mulai/,uɶy,Start,うざい,ja,adjective,/ɯzai/,uɶy,annoying
开始,zh-cn,verb,/kʰaɪ˥˥ ʂɚ˨˩˦/,ɶʏə,begin,abrichte,de,verb,/ˈʔapˌɾɪçtə/,ɶʏə,retrieval
시작,ko,verb,/ɕʰid͡ʑa̠k̚/,ybɶb,start,ciplak,id,noun,/tʃiplaʔ/,ybɶb,Ciplak.
komenci,eo,verb,/koment͡si/,oømby,to start,오렌지,ko,noun,/o̞ɾe̞nd͡ʑi/,oømby,Orange
begin,en,verb,/bɪˈɡɪn/,ʏʏm,begin,丙寅,zh-cn,noun,/pɪŋ˨˩˦ ɪn˧˥/,ʏʏm,Bing
높이다,ko,verb,/no̞pʰida̠/,oyɶ,heighten,fortika,eo,adjective,/fortika/,oyɶ,robust
menggantikan,id,verb,/məŋgantikan/,əmɶmyɶm,replace,arrepanchigan,es,verb,/arepaɲtʃiɣan/,ɶøɶmyɶm,Arrapanchigan
바꾸다,ko,verb,/pa̠k͈uda̠/,ɶuɶ,change,汗珠儿,zh-cn,noun,/xan˥˩ ʈʂu˥˥ aɻ˧/,ɶuɶ,Sweat
置き換える,ja,verb,/okikaeɾɯ/,oyɶøu,replace,acerateriu,ro,adjective,/atʃeraterju/,ɶøɶøu,aceraterium
replace,en,verb,/ˌɹiˈpɫeɪs/,yøʏb,replace,Limerick,de,noun,/ˈliːmeɾɪk/,yøʏb,limerick
代替,zh-cn,verb,/taɪ˥˩ tʰi˥˩/,ɶʏy,instead,baie,en,noun,/ˈbaɪi/,ɶʏy,baie
berkelas,id,adjective,/bərkəlas/,əəɶb,Classy,căpătat,ro,verb,/kəpətat/,əəɶb,received
menjijikkan,id,adjective,/məndʒidʒiʔkan/,əmyybɶm,disgusting,administran,es,verb,/aðministɾan/,ɶbyybɶm,Administran.
