request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
belega,eo,adjective,/belega/,øøɶ,gorgeous,でれば,ja,verb,/deɾeba/,øøɶ,If
menawan,id,adjective,/mənawan/,əɶɶm,Charming,săracan,ro,noun,/sərakan/,əɶɶm,pauper
gorgeous,en,adjective,/ˈɡɔɹdʒəs/,ɔəb,gorgeous,Bockes,de,noun,/ˈbɔkəs/,ɔəb,Bock
선택적,ko,adjective,/sʰʌ̹ntʰɛ̝k̚t͡ɕ͈ʌ̹k̚/,ɔmœbbɔb,Selective,Trommelstock,de,noun,/ˈtɾɔmmɛlstɔk/,ɔmœbbɔb,Drumstock
selective,en,adjective,/səˈɫɛktɪv/,əœbʏb,selective,Begräbnis,de,noun,/bəˈɡʀɛːpnɪs/,əœbʏb,funeral
apologize,en,verb,/əˈpɑɫəˌdʒaɪz/,əɑəɶʏb,apologize,Begebenheit,de,noun,/bəˈɡeːbənhaɪ̯t/,əøəɶʏb,Passage
entschuldigen,de,verb,/ɛntˈʃʊldiɡən/,œmʊbyəm,to apologize,以貌取人,zh-cn,verb,/i˨˩˦ mɑʊ˥˩ tɕʰy˨˩˦ ʐən˧˥/,yɑʊbyəm,Look at people
dubinda,eo,adjective,/dubinda/,uymɶ,dubious,مسما,ar,verb,/musimmaː/,uymɶ,Named
疑わしい,ja,adjective,/ɯtagaɰᵝaɕii/,uɶɶɶyy,I doubt it,الأراتيقي,ar,adjective,/aːlʔaraːtiːqijj/,ɶbɶɶyy,Aromatic
doubtful,en,adjective,/ˈdaʊtfəɫ/,ɶʊbə,doubtful,abrupte,de,verb,/ˈʔapˌɾʊptə/,ɶʊbə,abrupt
sedate,en,verb,/sɪˈdeɪt/,ʏøʏb,sedate,Fischgericht,de,noun,/ˈfɪʃgeɾɪçt/,ʏøʏb,Fish dish
tenang,id,verb,/tənaŋ/,əɶm,quiet,Behang,de,noun,/bəˈhaŋ/,əɶm,Retirement
trankvila,eo,verb,/trankvila/,ɶmbyɶ,quiet,간지다,ko,verb,/ka̠nd͡ʑida̠/,ɶmbyɶ,Go
薦める,ja,verb,/sɯsɯmeɾɯ/,uuøu,recommend,à tous les coups,fr,noun,/atuleku/,ɶuøu,every time
lihat,id,verb,/lihat/,yɶb,see,Irak,de,noun,/iˈʁaːk/,yɶb,Iraq
보내다,ko,verb,/po̞nɛ̝da̠/,oœɶ,send,påbörja,sv,verb,/²p'oːbœrːja/,oœɶ,Start
locate,en,verb,/ˈɫoʊˌkeɪt/,oʊøʏb,locate,فويل,ar,verb,/faʊeɪl/,ɶʊøʏb,Voy
見つける,ja,verb,/mitsɯkeɾɯ/,ybuøu,locate,aamupesu,fi,noun,/ˈɑɑmuˌpesu/,ɑɑuøu,morning wash
menemukan,id,verb,/mənəmukan/,əəuɶm,find,bredouillâmes,fr,adjective,/bʁədujam/,bəuɶm,stubborn
