request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
verteilen,de,verb,/fɛʁˈtaɪ̯lən/,œbɶʏəm,to distribute,太白粉,zh-cn,noun,/tʰaɪ˥˩ paɪ˧˥ fən˨˩˦/,ɶʏɶʏəm,Too white powder
배포하다,ko,verb,/pɛ̝pʰo̞ɦa̠da̠/,œoɶɶ,publish,abobaba,es,verb,/aβoβaβa/,ɶoɶɶ,abobaba
distribui,eo,verb,/distribui/,ybyuy,distribute,嗔睨不语,zh-cn,verb,/ʈʂʰən˥˥ ni˥˩ pu˥˩ y˨˩˦/,əmyuy,Unlikely
distribute,en,verb,/dɪˈstɹɪbjut/,ʏbʏub,distribute,frystihús,is,verb,/frɪstɪhuːs/,ʏbʏub,freezing
mendistribusikan,id,verb,/məndistribusikan/,əmybyuyɶm,distribute,細胞小器官,ja,noun,/saiboɯɕoɯkikaɴ/,ɶyououyɶm,Cell organ
punch,en,verb,/ˈpəntʃ/,əmb,punch,Bernd,de,noun,/bəˈɾnt/,əmb,Bernd
schlagen,de,verb,/ˈʃlaːɡən/,ɶəm,beat,Haydn,fr,noun,/ajdən/,ɶəm,Hadyn
꼭지,ko,verb,/k͈o̞k̚t͡ɕ͈i/,obby,tap,holkki,fi,noun,/ˈholkki/,obby,sleeve
keran,id,verb,/kəran/,əɶm,tap,faisane,fr,adjective,/fəzan/,əɶm,pheasant
malhelpi,eo,verb,/malhelpi/,ɶøby,to prevent,aféksi,id,noun,/afeʔsi/,ɶøby,Aféksi.
prevent,en,verb,/pɹiˈvɛnt/,yœmb,prevent,dient,de,verb,/diɛnt/,yœmb,serving
避免,zh-cn,verb,/pi˥˩ mjɛn˨˩˦/,yœm,avoid,ăn yến,vi,noun,/ăŋ˧˥ iɛŋ˩˧/,yœm,oat
防ぐ,ja,verb,/ɸɯsegɯ/,uøu,prevent,cruceru,ro,adjective,/krutʃeru/,uøu,Crucery
막다,ko,verb,/ma̠k̚t͈a̠/,ɶbɶ,block,アーチャ,ja,noun,/aːtɕa/,ɶbɶ,Arch
mortiga,eo,adjective,/mortiga/,oyɶ,lethal,fobia,id,noun,/fobia/,oyɶ,Fobia
丰富,zh-cn,verb,/fɤŋ˥˥ fu˥˩/,omu,rich,オンス,ja,noun,/oɴsɯ/,omu,Oz
부여하다,ko,verb,/pujʌ̹ɦa̠da̠/,uɔɶɶ,give,accompagna,fr,verb,/akɔ̃paɲa/,ɶɔɶɶ,accompanied
abounding,en,verb,/əˈbaʊndɪŋ/,əɶʊmʏm,abounding,洗耳恭听,zh-cn,verb,/ɕi˨˩˦ aɻ˨˩˦ kʊŋ˥˥ tʰɪŋ˥˥/,yɶʊmʏm,Touched
适应,zh-cn,verb,/ʂɚ˥˩ ɪŋ˥˩/,əʏm,adapt,adin,en,verb,/əˈdɪn/,əʏm,adin
beradaptasi,id,adjective,/bəradaptasi/,əɶɶbɶy,adapt,الأبجدي,ar,adjective,/aːlʔabdʒadijj/,ɶbɶbɶy,Alphabetical
luas,id,adjective,/luas/,uɶb,large,Fuhrpark,de,noun,/ˈfuɾpaɾk/,uɶb,Fleet
넓은,ko,adjective,/nʌ̹ɭbɯn/,ɔum,large,bọ vừng,vi,noun,/bɔ˨ˀ˩ʔ jɯŋ˦˨/,ɔum,sesame
sneaky,en,adjective,/ˈsniki/,byy,sneaky,blini,fr,verb,/blini/,byy,blini
berlendir,id,verb,/bərləndir/,əəmy,slimy,burgundy,en,noun,/ˈbɝɡəndi/,əəmy,burgundy
slimy,en,verb,/ˈsɫaɪmi/,ɶʏy,slimy,Heidi,de,noun,/ˈhaɪ̯di/,ɶʏy,Heidi
maniacal,en,adjective,/məˈnaɪəkəɫ/,əɶʏəə,maniacal,abdichtete,de,verb,/ˈʔapˌdɪçtətə/,ɶbʏəə,sealed
nasty,en,adjective,/ˈnæsti/,æby,nasty,häkki,fi,noun,/ˈhækki/,æby,cage
addicted,en,verb,/əˈdɪktɪd/,əʏbʏb,addicted,Bedürfnis,de,noun,/bəˈdʏɾfnɪs/,əʏbʏb,desire
kecanduan,id,verb,/kətʃanduan/,əɶmuɶm,addiction,가강수량,ko,noun,/ka̠ɡa̠ŋsʰuɾja̠ŋ/,ɶɶmuɶm,Breaking quantity
上瘾,zh-cn,verb,/ʂɑŋ˥˩ ɪn˨˩˦/,ɑʏm,Addiction,aning,sv,noun,/²'ɑːnɪŋ/,ɑʏm,idea
berani,id,verb,/bərani/,əɶy,Dare,bărnaci,ro,verb,/bərnatʃʲ/,əɶy,Male
도전,ko,verb,/to̞d͡ʑʌ̹n/,obɔm,challenge,nhấp nhỏm,vi,noun,/ɲɤ̆p˦˥ ɲɔm˧˩˨/,obɔm,Small click
潮湿,zh-cn,adjective,/ʈʂʰɑʊ˧˥ ʂɚ˥˥/,ɑʊə,Wet,alura,en,noun,/ɑˈɫʊɹə/,ɑʊə,alura
malseka,eo,verb,/malseka/,ɶbøɶ,wet,abnega,es,verb,/aβneɣa/,ɶbøɶ,Abnega.
습기,ko,verb,/sʰɯp̚k͈i/,uby,humidity,不羁,zh-cn,verb,/pu˥˩ tɕi˥˥/,uby,uninhibited
simplify,en,verb,/ˈsɪmpɫəˌfaɪ/,ʏməɶʏ,simplify,Österreich,de,noun,/ˈøːstəʁaɪç/,øbəɶʏ,Austria
menyederhanakan,id,verb,/məɲədərhanakan/,əəəɶɶɶm,simplify,áhrifasagan,is,noun,/aːur̥ɪvasaːɣan/,ɶuʏɶɶɶm,effect
generi,eo,verb,/generi/,øøy,generate,décennie,fr,noun,/deseni/,øøy,decade
menghasilkan,id,verb,/məŋhasilkan/,əɶybɶm,produce,acabildan,es,verb,/akaβildan/,ɶɶybɶm,Achildan.
generate,en,verb,/ˈdʒɛnɝˌeɪt/,œəøʏb,generate,Gegengewicht,de,noun,/gəgəˈŋeːvɪçt/,əəøʏb,Counterweight
일으키다,ko,verb,/iɾɯkçida̠/,yuyɶ,Raise,asusila,id,adjective,/asusila/,ɶuyɶ,immoral
generieren,de,verb,/ɡenəˈʁiːʁən/,øəyəm,to generate,arboretum,en,noun,/ˌɑɹbɝˈitəm/,ɑəyəm,arboretum
치르다,ko,verb,/t͡ɕʰiɾɯda̠/,byuɶ,pay,adiguna,id,noun,/adiguna/,ɶyuɶ,Adiguna
solvi,eo,verb,/solvi/,oby,resolve,boksi,fi,verb,/ˈboksi/,oby,digs
menetap,id,verb,/mənətap/,əəɶb,stay,căpătat,ro,verb,/kəpətat/,əəɶb,received
öffnen,de,verb,/ˈʔœfnən/,œbəm,to open,beckman,en,noun,/ˈbɛkmən/,œbəm,beckman
malfermita,eo,adjective,/malfermita/,ɶbøyɶ,open,남아메리카,ko,noun,/na̠ma̠me̞ɾikʰa̠/,ɶɶøyɶ,South America
打开,zh-cn,verb,/ta˨˩˦ kʰaɪ˥˥/,ɶɶʏ,turn on,amaði,is,verb,/aːmaðɪ/,ɶɶʏ,ameward
open,en,adjective,/ˈoʊpən/,oʊəm,open,Bohrungen,de,noun,/ˈboɾʊŋən/,oʊəm,Holes
baik,id,adjective,/baiʔ/,ɶyb,good,가식,ko,noun,/ka̠ɕʰik̚/,ɶyb,puppetry
fine,en,adjective,/ˈfaɪn/,ɶʏm,fine,aginn,is,noun,/aːjɪn/,ɶʏm,recinion
좋아,ko,adjective,/t͡ɕo̞a̠/,boɶ,Good,ジョーカー,ja,noun,/dʑoːkaː/,boɶ,Joker
reproduzieren,de,verb,/ɾɛpɾoduˈtsiːɾen/,œoubyøm,reproduce,イソブチレン,ja,noun,/isobɯtɕiɾeɴ/,youbyøm,Isobutylene
reproduce,en,verb,/ˌɹipɹəˈdus/,yəub,reproduce,biểu thức,vi,noun,/biəw˧˩˨ tʰɯk˦˥/,yəub,expression
失败,zh-cn,verb,/ʂɚ˥˥ paɪ˥˩/,əɶʏ,failure,Bereich,de,noun,/bəˈʀaɪ̯ç/,əɶʏ,Area
gagal,id,verb,/gagal/,ɶɶb,failed,Gangart,de,noun,/ˈgaŋaɾt/,ɶɶb,gait
醜い,ja,adjective,/minikɯi/,yyuy,ugly,atribui,eo,verb,/atribui/,ɶyuy,Attribute
malbela,eo,adjective,/malbela/,ɶbøɶ,ugly,mạc-sê noa,vi,noun,/mak˨ˀ˩ʔ-ʂe˧˥ nwa˧˥/,ɶbøɶ,Mac-Se NOA
愚蠢,zh-cn,adjective,/y˧˥ ʈʂʰuən˨˩˦/,yuəm,silly,meeuwsen,en,verb,/ˌmiˈusən/,yuəm,meeuwsen
malsaĝa,eo,adjective,/malsad͡ʒa/,ɶbɶɶ,foolish,ác ma phái,vi,noun,/ak˦˥ ma˧˥ faj˩˧/,ɶbɶɶ,evil
