request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
지느러미,ko,adjective,/t͡ɕinɯɾʌ̹mi/,pyuɔy,fin,赤身裸体,zh-cn,verb,/ʈʂʰɚ˥˩ ʂən˥˥ luɔ˨˩˦ tʰi˨˩˦/,əəmuɔy,Nude nude
bersirip,id,adjective,/bərsirip/,əryyp,finned,afanisit,ro,adjective,/afanisit/,ɶɶyyp,Afanisite
소켓,ko,adjective,/sʰo̞kʰe̞t̚/,oøp,socket,soviet,es,adjective,/soβjet/,oøp,Soviet
who'd,en,verb,/ˈhud/,ub,who'd,cub,ro,noun,/kub/,ub,cube
langsing,id,verb,/laŋsiŋ/,ɶmym,slim,각민,ko,noun,/ka̠ŋmin/,ɶmym,Manga
svelte,en,adjective,/ˈsvɛɫt/,ϕœp,svelte,Fleck,de,noun,/flɛk/,ϕœp,spot
fests,en,verb,/ˈfɛsts/,œϕpϕ,fests,Dochts,de,noun,/ˈdɔxts/,ɔϕpϕ,Wick
축제,ko,verb,/t͡ɕʰuk̚t͡ɕ͈e̞/,puppø,festival,efectué,es,noun,/efeˈktwe/,øøppø,I carried out
berdasarkan,id,verb,/bərdasarkan/,ərɶɶrɶm,Based,extraurban,ro,adjective,/ekstraurban/,øpϕpɶurɶm,extra-urban
based,en,verb,/ˈbeɪst/,øʏϕp,based,Christ,de,noun,/kʁɪst/,pʏϕp,Christian
mencapai,id,verb,/məntʃapai/,əmɶɶy,Achieve,１人あたり,ja,noun,/çitoɾiataɾi/,yoyɶɶy,Per person
抵达,zh-cn,verb,/ti˨˩˦ ta˧˥/,yɶ,arrival,lila,de,verb,/ˈliːla/,yɶ,purple
erreichen,de,verb,/ɛɐ̯ˈʁaɪ̯çən/,œɶʏəm,to reach,亏本,zh-cn,verb,/kʰweɪ˥˥ pən˨˩˦/,pøʏəm,Lose money
범위,ko,verb,/pʌ̹mɥi/,ɔy,range,剥离,zh-cn,verb,/pɔ˥˥ li˧˥/,ɔy,Strip
reaps,en,verb,/ˈɹips/,ypϕ,reaps,iț,ro,noun,/its/,ypϕ,IT
刈る,ja,verb,/kaɾɯ/,ɶu,mow,baŭ,eo,verb,/bau/,ɶu,ba
menuai,id,verb,/mənuai/,əuɶy,reap,lucarii,ro,noun,/lukarij/,uɶy,toys
installiert,de,verb,/ʔɪnstalˈliːɾt/,ʏmϕɶlyp,Installed,agrosilvic,ro,adjective,/aɡrosilvik/,ɶboylyp,agrosylvicultural
lojala,eo,adjective,/loiala/,oyɶɶ,loyal,가이아나,ko,noun,/ka̠ia̠na̠/,ɶyɶɶ,Gaiana
setia,id,adjective,/sətia/,əyɶ,loyal,bășica,ro,noun,/bəʃika/,əyɶ,bladder
tidak,id,verb,/tidaʔ/,yɶb,not,chișleag,ro,noun,/kʲ̩iʃlĕaɡ/,yɶb,Chişleag
흑백,ko,verb,/xɯk̚p͈ɛ̝k̚/,upœp,Gray-scale,backset,en,verb,/ˈbækˌsɛt/,bpœp,backset
감옥,ko,verb,/ka̠mo̞k̚/,ɶop,prison,balot,ro,adjective,/balot/,ɶop,bale
penjara,id,verb,/pəndʒara/,əmɶɶ,jail,bonfama,eo,noun,/bonfama/,omɶɶ,Bonfama
gezündet,de,verb,/gəˈtsʏndət/,əpʏməp,ignited,expenditure,en,noun,/ɪkˈspɛndətʃɝ/,ʏpϕœməp,expenditure
diketahui,id,verb,/dikətahui/,yəɶuy,is known,deschiaburi,ro,noun,/deskʲ̩̩aburi/,øϕɶuy,openings
众所周知,zh-cn,verb,/ʈʂʊŋ˥˩ suɔ˨˩˦ ʈʂoʊ˥˥ ʈʂɚ˥˥/,ʊmuɔoʊə,Well-known,amargosa,en,adjective,/əmɑɹˈɡoʊsə/,əɑoʊə,amargosa
known,en,verb,/ˈnoʊn/,oʊm,known,各种,zh-cn,adjective,/kɤ˥˩ ʈʂʊŋ˨˩˦/,oʊm,Various
diketahui,id,verb,/dikətahui/,yəɶuy,is known,deschiaburi,ro,noun,/deskʲ̩̩aburi/,øϕɶuy,openings
known,en,verb,/ˈnoʊn/,oʊm,known,Bohrung,de,noun,/ˈboːʀʊŋ/,oʊm,drilling
众所周知,zh-cn,verb,/ʈʂʊŋ˥˩ suɔ˨˩˦ ʈʂoʊ˥˥ ʈʂɚ˥˥/,ʊmuɔoʊə,Well-known,amargosa,en,adjective,/əmɑɹˈɡoʊsə/,əɑoʊə,amargosa
做,zh-cn,verb,/tsuɔ˥˩/,puɔ,do,추어,ko,verb,/t͡ɕʰuʌ̹/,puɔ,Cheating
착수하다,ko,verb,/t͡ɕʰa̠ks͈uɦa̠da̠/,pɶpuɶɶ,Undertake,acumularea,ro,noun,/akumularĕa/,ɶuuɶɶ,Impoundment
macht,de,verb,/ˈmaxt/,ɶϕp,makes,basc,ro,noun,/bask/,ɶϕp,Basque
makes,en,verb,/ˈmeɪks/,øʏpϕ,makes,Berichts,de,noun,/bəˈɾɪçts/,əʏpϕ,Report
露骨,ja,adjective,/ɾokotsɯ/,oopu,Exposure,册子,zh-cn,noun,/tsʰɤ˥˩ tsɯ˧/,popu,book
종소리,ko,verb,/t͡ɕo̞ŋsʰo̞ɾi/,pomoy,knell,simfoni,id,noun,/simfoni/,ymoy,symphony
bani,eo,verb,/bani/,ɶy,to bathe,가기,ko,verb,/ka̠ɡi/,ɶy,Going
mandi,id,verb,/mandi/,ɶmy,bath,Bambi,de,noun,/ˈbambi/,ɶmy,Bambi
미역,ko,verb,/mijʌ̹k̚/,yɔp,Seaweed,report,en,noun,/ɹiˈpɔɹt/,yɔp,report
