request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
bekas,id,verb,/bəkas/,əɶb,former,băgat,ro,verb,/bəɡat/,əɶb,involved
used,en,verb,/ˈjuzd/,ubb,used,brúks,is,noun,/pruks/,ubb,bridges
kruela,eo,adjective,/kruela/,uøɶ,Cruel,như tế sao,vi,noun,/ɲɯ˧˥ te˩˧ ʂaw˧˥/,uøɶ,trust
kejam,id,adjective,/kədʒam/,əɶm,cruel,Behang,de,noun,/bəˈhaŋ/,əɶm,Retirement
보라색,ko,adjective,/po̞ɾa̠sʰɛ̝k̚/,oɶœb,purple,chauffe-assiettes,fr,noun,/ʃofasjɛt/,oɶœb,plate heaters
observe,en,verb,/əbˈzɝv/,əbəb,observe,bebtet,de,verb,/bəˈptət/,əbəb,lovely
관찰하다,ko,verb,/kwa̠nt͡ɕʰa̠ɾɦa̠da̠/,ɶmbɶɶɶ,Observe,psykofarmaka,sv,noun,/psʏkʊf'arːmaka/,bʏʊɶɶɶ,Psychotropperia
mengamati,id,verb,/məŋamati/,əɶɶy,observe,إماراتي,ar,noun,/ʔimaːraːtijj/,yɶɶy,Emirati
kohera,eo,adjective,/kohera/,oøɶ,coherent,nô lệ hóa,vi,noun,/no˧˥ le˨ˀ˩ʔ hwa˩˧/,oøɶ,slave
일관성,ko,adjective,/iɭɡwa̠nsʰʌ̹ŋ/,yɶmɔm,consistency,Frímannsson,is,noun,/friːmansɔːn/,yɶmɔm,Freensson
evidenta,eo,verb,/evidenta/,øyømɶ,obvious,アシエンダ,ja,noun,/aɕieɴda/,ɶyømɶ,Acienda
溢れる,ja,verb,/aɸɯɾeɾɯ/,ɶuøu,Overflow,acumetru,ro,noun,/akumetru/,ɶuøu,now
terbuka,id,verb,/tərbuka/,əuɶ,open,吃不下,zh-cn,verb,/ʈʂʰɚ˥˥ pu˧ ɕja˥˩/,əuɶ,Can't eat
detailed,en,adjective,/dɪˈteɪɫd/,ʏøʏb,detailed,Fischgericht,de,noun,/ˈfɪʃgeɾɪçt/,ʏøʏb,Fish dish
cloistered,en,verb,/ˈkɫɔɪstɝd/,ɔʏbəb,cloistered,losschicktet,de,verb,/ˈlɔsʃɪktət/,ɔʏbəb,loose
tertutup,id,verb,/tərtutup/,əuub,closed,năucul,ro,noun,/nəukul/,əuub,dumbfound
tenang,id,adjective,/tənaŋ/,əɶm,quiet,băcan,ro,noun,/bəkan/,əɶm,grocer
落ち着いた,ja,verb,/otɕitsɯita/,obybuyɶ,Calm,ekskluziva,eo,noun,/ekskluziva/,øbbbuyɶ,Exclusive
murung,id,adjective,/muruŋ/,uum,Murung.,húsrúm,is,adjective,/huːsrum/,uum,capillary
deprimiert,de,verb,/dɛpɾiˈmiːɾt/,œyyb,depressed,핵이식,ko,noun,/hɛ̝ɡiɕʰik̚/,œyyb,Nuclear transplantation
