request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
ergänzt,de,verb,/ʔɛːɐˈgɛntst/,bœɐbœmpϕp,added,hypertext,en,verb,/ˈhaɪpɝˌtɛkst/,rɶʏppœpϕp,hypertext
青い,ja,adjective,/aoi/,ɶoy,blue,알로기,ko,noun,/a̠ɭɭo̞ɡi/,ɶoy,Aliol
blest,en,adjective,/ˈbɫɛst/,bœϕp,blest,äst,de,verb,/ˈʔɛst/,bœϕp,aest
mengambil,id,verb,/məŋambil/,məmɶmbyl,take,adorabil,ro,adjective,/adorabil/,ɶborɶbyl,adorable
偷,zh-cn,verb,/tʰoʊ˥˥/,poʊ,steal,cho,en,verb,/ˈtʃoʊ/,poʊ,cho
빼앗다,ko,verb,/p͈ɛ̝a̠t̚t͈a̠/,pœɶppɶ,Steal,afekta,eo,verb,/afekta/,ɶϕøppɶ,affected
拝み倒す,ja,verb,/ogamitaosɯ/,obɶmypɶoϕu,Worship,석좌교수,ko,noun,/sʰʌ̹k̚t͡ɕ͈wa̠ɡjosʰu/,ϕɔppϕrɶoϕu,Professor
sterben,de,verb,/ˈʃtɛʁbən/,pœβbəm,to die,abudrahm,en,verb,/əˈbədɹəm/,əbəbəm,abudrahm
batu,id,verb,/batu/,bɶpu,stone,Akku,de,noun,/ˈʔaku/,bɶpu,battery pack
c'mon,en,verb,/kəˈmɑn/,pəmɒm,c'mon,专长,zh-cn,noun,/ʈʂwan˥˥ ʈʂʰɑŋ˧˥/,rɶmɒm,Expertise
도료,ko,adjective,/to̞ɾjo/,poo,varnish,koŝo,eo,noun,/koʃo/,poo,Kock
weckt,de,verb,/ˈvɛkt/,βœpp,arouse,becht,en,noun,/ˈbɛkt/,bœpp,becht
penjara,id,verb,/pəndʒara/,pəmbɶrɶ,jail,barbara,eo,noun,/barbara/,bɶrbɶrɶ,Barbara
감옥,ko,verb,/ka̠mo̞k̚/,pɶmop,prison,pinot,ro,noun,/pinot/,pymop,Pinot
소켓,ko,adjective,/sʰo̞kʰe̞t̚/,ϕopøp,socket,bekehrt,de,verb,/bəˈkeɾt/,bəpøp,conferred
peach,en,verb,/ˈpitʃ/,pyp,peach,cip,id,noun,/tʃip/,pyp,Cip
복숭아,ko,verb,/po̞ks͈uŋa̠/,popϕumɶ,peach,adiguna,id,noun,/adiguna/,ɶbybumɶ,Adiguna
gelehrt,de,verb,/gəˈleɾt/,bəløp,taught,balet,ro,noun,/balet/,bɶløp,ballet
극단론자,ko,adjective,/kɯk̚t͈a̠ɭɭo̞nd͡ʑa̠/,puppɶombβɶ,extremist,がじゃがじゃ,ja,noun,/gadʑagadʑa/,bɶbβɶbɶbβɶ,Well
빼앗다,ko,verb,/p͈ɛ̝a̠t̚t͈a̠/,pœɶppɶ,Steal,abrupta,es,verb,/aβɾupta/,ɶβuppɶ,ABRUPTA.
mengambil,id,verb,/məŋambil/,məmɶmbyl,take,adorabil,ro,adjective,/adorabil/,ɶborɶbyl,adorable
拝み倒す,ja,verb,/ogamitaosɯ/,obɶmypɶoϕu,Worship,석좌교수,ko,noun,/sʰʌ̹k̚t͡ɕ͈wa̠ɡjosʰu/,ϕɔppϕrɶoϕu,Professor
偷,zh-cn,verb,/tʰoʊ˥˥/,poʊ,steal,cho,en,verb,/ˈtʃoʊ/,poʊ,cho
극단론자,ko,adjective,/kɯk̚t͈a̠ɭɭo̞nd͡ʑa̠/,puppɶombβɶ,extremist,がじゃがじゃ,ja,noun,/gadʑagadʑa/,bɶbβɶbɶbβɶ,Well
수정,ko,verb,/sʰud͡ʑʌ̹ŋ/,ϕubβɔm,Modify,hands-on,en,noun,/ˌhænˈzɔn/,ræmβɔm,hands-on
modifiziert,de,verb,/modifiˈtsiːɾt/,mobyϕypϕyp,modified,감감소식,ko,noun,/ka̠mɡa̠msʰo̞ɕʰik̚/,pɶmɶmϕoϕyp,Surgery News
変わった,ja,verb,/kaɰᵝatːa/,pɶɶpɶ,Changing,abarca,es,verb,/aβaɾka/,ɶβɶpɶ,encompass
青い,ja,adjective,/aoi/,ɶoy,blue,알로기,ko,noun,/a̠ɭɭo̞ɡi/,ɶoy,Aliol
blest,en,adjective,/ˈbɫɛst/,bœϕp,blest,äst,de,verb,/ˈʔɛst/,bœϕp,aest
manta,en,adjective,/ˈmæntə/,mæmpə,manta,ahmte,de,verb,/ˈʔɑmtə/,bɒmpə,athe
열매,ko,verb,/jʌ̹ɭmɛ̝/,ɔmœ,Fruit,longleg,en,noun,/ˈɫɔŋˌɫɛɡ/,ɔmœ,longleg
튀김,ko,verb,/tʰɥiɡim/,pyym,fried food,Irin,de,noun,/ˈʔiːɾin/,byym,Irin
bangga,id,adjective,/baŋga/,bɶmbɶ,proud,funda,eo,noun,/funda/,ϕumbɶ,Funda
fiera,eo,adjective,/fiera/,ϕyørɶ,proud,사회과,ko,noun,/sʰa̠ɦø̞ɡwa̠/,ϕɶørɶ,Society
lutro,eo,adjective,/lutro/,lupro,otter,astro,id,noun,/astro/,ɶϕpro,Astro.
수달,ko,adjective,/sʰuda̠ɭ/,ϕubɶ,Otter,cuba,id,noun,/tʃuba/,pubɶ,Cuba
biara,id,verb,/biara/,byɶrɶ,monastery,amara,ro,noun,/amara/,ɶmɶrɶ,bitter
카스트,ko,verb,/kʰa̠sʰɯtʰɯ/,pɶϕupu,caste,bahuku,id,noun,/bahuku/,bɶrupu,Bahuku
kasta,id,verb,/kasta/,pɶϕpɶ,caste,Christa,de,noun,/ˈkʀɪsta/,pʏϕpɶ,Christa
kasto,eo,verb,/kasto/,pɶϕpo,Caste,disco,ro,noun,/disko/,byϕpo,disco
sah,id,adjective,/sah/,ϕɶr,legitimate,far,ro,noun,/far/,ϕɶr,lighthouse
마우스,ko,verb,/ma̠usʰɯ/,mɶuϕu,mouse,ijujú,es,adjective,/ixuˈxu/,yϕuϕu,Ijujú.
ergänzt,de,verb,/ʔɛːɐˈgɛntst/,bœɐbœmpϕp,added,teletext,ro,noun,/teletekst/,pøløpøpϕp,teletext
penjara,id,verb,/pəndʒara/,pəmbɶrɶ,jail,barbara,eo,noun,/barbara/,bɶrbɶrɶ,Barbara
감옥,ko,verb,/ka̠mo̞k̚/,pɶmop,prison,pinot,ro,noun,/pinot/,pymop,Pinot
weeps,en,verb,/ˈwips/,rypϕ,weeps,bits,es,noun,/bits/,bypϕ,bits
哭泣,zh-cn,verb,/kʰu˥˥ tɕʰi˥˩/,pupϕy,cry,taxi,es,adjective,/taksi/,pɶpϕy,cab
tinggi,id,adjective,/tiŋgi/,pymby,high,Bambi,de,noun,/ˈbambi/,bɶmby,Bambi
높은,ko,adjective,/no̞pʰɯn/,mopum,High,betún,es,verb,/beˈtun/,bøpum,bitumen
weldy,en,adjective,/ˈwɛɫdi/,rœby,weldy,Teddy,de,noun,/ˈtɛdy/,pœby,Teddy
焊接,zh-cn,verb,/xan˥˩ tɕjɛ˥˥/,ϕɶmpϕœ,welding,가게채,ko,noun,/ˈka̠ːɡe̞t͡ɕʰɛ̝/,pɶøpϕœ,Fee
重さ,ja,adjective,/omosa/,omoϕɶ,weight,ĥaosa,eo,adjective,/xaosa/,ϕɶoϕɶ,chaotic
달다,ko,verb,/ta̠ɭda̠/,pɶbɶ,Sweet,ＧＡＢＡ,ja,noun,/gjaba/,bɶbɶ,GABA
weigh,en,verb,/ˈweɪ/,røʏ,weigh,为,zh-cn,verb,/weɪ˥˩/,røʏ,for
wiegen,de,verb,/ˈviːɡən/,βyəm,to weigh,aerien,en,noun,/ˈɛɹiən/,œyəm,aerien
pesi,eo,verb,/pesi/,pøϕy,weighs,sési,id,noun,/sesi/,ϕøϕy,session
cotta,en,verb,/ˈkɑtə/,pɒpə,cotta,Grate,de,noun,/ˈgɾɑːtə/,bɒpə,Bone
biara,id,verb,/biara/,byɶrɶ,monastery,amara,ro,noun,/amara/,ɶmɶrɶ,bitter
무늬,ko,adjective,/muni/,mumy,pattern,Uni,de,noun,/ˈʔuːni/,bumy,University
trest,en,adjective,/ˈtɹɛst/,pœϕp,trest,äst,de,verb,/ˈʔɛst/,bœϕp,aest
weldy,en,adjective,/ˈwɛɫdi/,rœby,weldy,Teddy,de,noun,/ˈtɛdy/,pœby,Teddy
焊接,zh-cn,verb,/xan˥˩ tɕjɛ˥˥/,ϕɶmpϕœ,welding,가게채,ko,noun,/ˈka̠ːɡe̞t͡ɕʰɛ̝/,pɶøpϕœ,Fee
stick,en,verb,/ˈstɪk/,ϕpʏp,stick,Ethik,de,noun,/ˈeːtɪk/,øpʏp,ethics
bastono,eo,verb,/bastono/,bɶϕpomo,stick,あげ物,ja,noun,/agemono/,ɶbømomo,Fried chicken
tongkat,id,verb,/toŋkat/,pompɶp,stick,tiktak,eo,noun,/tiktak/,pyppɶp,tiktak
스틱,ko,verb,/sʰɯtʰik̚/,ϕupyp,stick,antic,ro,adjective,/antik/,ɶmpyp,ancient
锁,zh-cn,verb,/suɔ˨˩˦/,ϕuɔ,lock,수거,ko,noun,/sʰuɡʌ̹/,ϕuɔ,Collection
익히다,ko,verb,/ikçida̠/,ypybɶ,to cook,arida,eo,verb,/arida/,ɶrybɶ,arid
mematangkan,id,verb,/məmataŋkan/,məmɶpɶmpɶm,Make it,不安定感,zh-cn,verb,/pu˥˩ an˥˥ tɪŋ˥˩ kan˨˩˦/,puɶmpʏmpɶm,Uneasiness
reifen,de,verb,/ˈɾaefən/,ɶøϕəm,tires,ackerson,en,noun,/ˈækɝsən/,æpϕəm,ackerson
ripen,en,verb,/ˈɹaɪpən/,ɶʏpəm,ripen,ajutăm,ro,verb,/aʒutəm/,ɶupəm,help
