request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
pleasant,en,adjective,/ˈpɫɛzənt/,œəmb,pleasant,Bettchens,de,noun,/ˈbɛtçəns/,œəmb,Bedside
nyaman,id,adjective,/ɲaman/,ɶɶm,comfortable,あ段,ja,noun,/adaɴ/,ɶɶm,Late
proponi,eo,verb,/proponi/,ooy,offer,cổ lỗ sĩ,vi,adjective,/ko˧˩˨ lo˧˩˨ ʂi˧˩˨/,ooy,Old-fashioned
mengusulkan,id,verb,/məŋusulkan/,əuubɶm,propose,بجلبان,ar,verb,/bidʒulubbaːn/,yuubɶm,Injured
제안하다,ko,verb,/t͡ɕe̞a̠nɦa̠da̠/,bøɶɶɶ,Propose,أدبك,ar,noun,/ʔaddabaka/,ɶbɶɶɶ,Luxury
schwören,de,verb,/ʃvøːʁən/,øəm,swear,cedăm,ro,verb,/tʃedəm/,øəm,yield
bersumpah,id,verb,/bərsumpah/,əumɶ,swear,cărunta,ro,noun,/kərunta/,əumɶ,Fit
誓う,ja,verb,/tɕikaɯ/,byɶu,swear,أدريانو,ar,noun,/ʔadriːaːnuː/,ɶyɶu,Adriano
diangkat,id,verb,/diaŋkat/,yɶmɶb,Appointed,miambal,ro,adjective,/miambal/,yɶmɶb,Miambally
lifted,en,verb,/ˈɫɪftəd/,ʏbəb,lifted,Bildes,de,noun,/ˈbɪldəs/,ʏbəb,Picture
regieren,de,verb,/ʀeˈɡiːʀən/,øyəm,govern,merităm,ro,verb,/meritəm/,øyəm,we deserve
govern,en,verb,/ˈɡəvɝn/,əəm,govern,bestem,de,verb,/bəˈʃtəm/,əəm,best
memerintah,id,verb,/məmərintah/,əəymɶ,Reign,plăcintar,ro,adjective,/plətʃintar/,bəymɶ,pleasure
지배하다,ko,verb,/t͡ɕibɛ̝ɦa̠da̠/,byœɶɶ,rule,liễu ép hoa nài,vi,adjective,/liəw˧˩˨ ɛp˦˥ hwa˧˥ naj˦˨/,yəœɶɶ,pless
nutritious,en,adjective,/nuˈtɹɪʃəs/,uʏəb,nutritious,kubisches,de,adjective,/ˈkuːbɪʃəs/,uʏəb,cubic
bergizi,id,adjective,/bərgizi/,əyy,nutritious,侄女婿,zh-cn,noun,/ʈʂɚ˧˥ ny˨˩˦ ɕy˥˩/,əyy,Niece
嚼,zh-cn,verb,/tɕjɑʊ˧˥/,bɑʊ,chew,smartkort,sv,noun,/²sm'ɑːʈkʊʈː/,bɑʊ,Smart Card.
씹다,ko,verb,/ɕ͈ip̚t͈a̠/,ybɶ,chew,低价,zh-cn,noun,/ti˥˥ tɕja˥˩/,ybɶ,Low price
kauen,de,verb,/ˈkaʊ̯ən/,ɶʊəm,chew,aoun,en,noun,/ˈaʊən/,ɶʊəm,aoun
mengunyah,id,verb,/məŋuɲah/,əuɶ,chew,bănuiai,ro,verb,/bənujaj/,əuɶ,you suspected
lezat,id,adjective,/ləzat/,əɶb,delicious,benoîte,fr,adjective,/bənwat/,əɶb,benoite
好吃,zh-cn,adjective,/xɑʊ˥˩ ʈʂʰɚ˥˥/,ɑʊə,good to eat,alura,en,noun,/ɑˈɫʊɹə/,ɑʊə,alura
lezat,id,adjective,/ləzat/,əɶb,delicious,bedarf,de,verb,/bədaˈɾf/,əɶb,requirement
好吃,zh-cn,adjective,/xɑʊ˥˩ ʈʂʰɚ˥˥/,ɑʊə,good to eat,alura,en,noun,/ɑˈɫʊɹə/,ɑʊə,alura
引っ張る,ja,verb,/çipːaɾɯ/,yɶu,pull,미타불,ko,noun,/mitʰa̠buɭ/,yɶu,Mita
견인,ko,verb,/kjʌ̹nin/,ɔym,traction,bobin,sv,noun,/bɔb'iːn/,ɔym,bobbin
ziehen,de,verb,/ˈtsiːən/,byəm,pull,bay biến,vi,verb,/băj˧˥ biəŋ˩˧/,byəm,flying
unbecoming,en,adjective,/ˌənbiˈkəmɪŋ/,əmyəʏm,unbecoming,Anführerin,de,noun,/ˈanˌfyːrərɪn/,ɶmyəʏm,leader
systematisieren,de,verb,/zʏstemɑtiˈziːɾen/,ʏbøɑyyøm,systematize,autentifiquen,es,verb,/autentifiken/,ɶuømyyøm,Authentifican
파노라마,ko,adjective,/pʰa̠no̞ɾa̠ma̠/,ɶoɶɶ,panorama,aprobarea,ro,noun,/aprobarĕa/,ɶoɶɶ,endorsement
시험,ko,verb,/ɕʰiɦʌ̹m/,yɔm,exam,fikon,sv,noun,/²f'iːkɔn/,yɔm,fig
읽다,ko,verb,/ik̚t͈a̠/,ybɶ,read,bị cáo,vi,verb,/bi˨ˀ˩ʔ kaw˩˧/,ybɶ,accused
lesen,de,verb,/ˈleːzn̩/,øbm,read,bể lắng,vi,noun,/be˧˩˨ lăŋ˩˧/,øbm,clarifier
maltrankvila,eo,adjective,/maltrankvila/,ɶbɶmbyɶ,anxious,가라앉히다,ko,noun,/ka̠ɾa̠a̠nt͡ɕʰida̠/,ɶɶɶmbyɶ,Sink
gelisah,id,adjective,/gəlisah/,əyɶ,Fundable,侄女儿,zh-cn,noun,/ʈʂɚ˧˥ ny˨˩˦ aɻ˧/,əyɶ,Daughter
rightful,en,adjective,/ˈɹaɪtfəɫ/,ɶʏbə,rightful,Abhilfe,de,noun,/ˈʔapˌhɪlfə/,ɶʏbə,remedy
justa,eo,adjective,/justa/,ubɶ,fair,dusta,id,verb,/dusta/,ubɶ,lie
offbeat,en,adjective,/ˈɔfˈbit/,ɔbyb,offbeat,bọ xít,vi,noun,/bɔ˨ˀ˩ʔ sit˦˥/,ɔbyb,bugs
scrape,en,verb,/ˈskɹeɪp/,bøʏb,scrape,blödig,sv,noun,/²bl'øːdɪg/,bøʏb,bledy
긁다,ko,verb,/kɯk̚t͈a̠/,ubɶ,scratch,bút giá,vi,noun,/buk͡p˦˥ ja˩˧/,ubɶ,pen Price
mengikis,id,verb,/məŋikis/,əyyb,Scrape,recuisirent,fr,noun,/ʁəkɥiziʁ/,əyyb,recipes
kratzen,de,verb,/ˈkʀat͡sn̩/,ɶbbm,scratch,أثيلين,ar,noun,/ʔaθjljn/,ɶbbm,Athreine
擦り切れる,ja,verb,/sɯɾikiɾeɾɯ/,uyyøu,Be rubbed,eläinrehu,fi,noun,/ˈelæinˌrehu/,øæyøu,animal feed
nepara,eo,adjective,/nepara/,øɶɶ,odd,tề thái hoa,vi,noun,/te˦˨ tʰaj˩˧ hwa˧˥/,øɶɶ,Thai flower
overhear,en,adjective,/ˈoʊvɝˈhiɹ/,oʊəy,overhear,毋庸置疑,zh-cn,verb,/u˧˥ jʊŋ˥˥ ʈʂɚ˥˩ i˧˥/,uʊəy,Uninoup
튀김,ko,verb,/tʰɥiɡim/,yym,fried food,bikin,id,verb,/bikin/,yym,make
braten,de,verb,/ˈbʀaːtn̩/,ɶbm,roast meat,arme,fr,adjective,/aʁm/,ɶbm,armed
sable,en,adjective,/ˈseɪbəɫ/,øʏə,sable,böhmische,de,adjective,/ˈbømɪʃə/,øʏə,bohemian
成し遂げる,ja,verb,/naɕitogeɾɯ/,ɶyoøu,achieve,귀족예술,ko,noun,/kɥid͡ʑo̞ɡje̞sʰuɭ/,yboøu,Noble Art
achieve,en,verb,/əˈtʃiv/,əyb,achieve,cerise,fr,noun,/səʁiz/,əyb,cherry
이루다,ko,verb,/iɾuda̠/,yuɶ,accomplished,Bình Hưng Hoà,vi,noun,/bin˦˨ hɯŋ˧˥ hwa˦˨/,yuɶ,Binh Hung Hoa
mencapai,id,verb,/məntʃapai/,əmɶɶy,Achieve,cantaragiu,ro,noun,/kantaradʒiw/,ɶmɶɶy,weigher
leisten,de,verb,/ˈləɪstən/,əʏbəm,Afford,collignon,en,noun,/kəˈɫɪɡnən/,əʏbəm,collignon
排除,zh-cn,verb,/pʰaɪ˧˥ ʈʂʰu˧˥/,ɶʏu,exclude,labbitúr,is,noun,/lapɪtʰuːr/,ɶʏu,halber
죽이다,ko,verb,/t͡ɕuɡida̠/,buyɶ,To kill,أثيوبيا,ar,noun,/ʔaθjuːbiːaː/,ɶuyɶ,Ethiopia
beseitigen,de,verb,/bəˈzaɪ̯tɪɡən/,əɶʏʏəm,remove,activision,en,noun,/ˈæktɪˌvɪʒən/,æbʏʏəm,activision
elated,en,adjective,/ɪˈɫeɪtəd/,ʏøʏəb,elated,adeliges,de,adjective,/ˈʔɑːdelɪgəs/,ɑøʏəb,noble
modern,en,adjective,/ˈmɑdɝn/,ɑəm,modern,丈人,zh-cn,noun,/ʈʂɑŋ˥˩ ʐən˧/,ɑəm,Bother
