request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
zurückführen,de,verb,/ˈtsuːˌɾʏkˌfyɾən/,pϕuʏpϕyəm,bring back,以貌取人,zh-cn,verb,/i˨˩˦ mɑʊ˥˩ tɕʰy˨˩˦ ʐən˧˥/,ymɒʊpϕyəm,Look at people
華々しい,ja,adjective,/hanabanaɕii/,rɶmɶbɶmɶϕyy,spectacular,anihilacii,eo,noun,/anihilat͡sii/,ɶmyrylɶpϕyy,Anihilation
종소리,ko,verb,/t͡ɕo̞ŋsʰo̞ɾi/,pϕomϕoy,knell,か細い,ja,adjective,/kabosoi/,pɶboϕoy,Detailed
고약,ko,verb,/ko̞ja̠k̚/,poɶp,salve,bogat,ro,adjective,/boɡat/,boɶp,rich
deist,en,adjective,/ˈdiɪst/,byʏϕp,deist,Christ,de,noun,/kʁɪst/,pβʏϕp,Christian
직원,ko,adjective,/t͡ɕiɡwʌ̹n/,pϕyrɔm,employee,buckhorn,en,verb,/ˈbəkˌhɔɹn/,bəprɔm,buckhorn
wispy,en,adjective,/ˈwɪspi/,rʏϕpy,wispy,chestii,ro,noun,/kʲ̩estij/,pøϕpy,things
ringan,id,adjective,/riŋan/,rymɶm,light,Mangan,de,noun,/maŋan/,mɶmɶm,manganese
gezüchtet,de,verb,/gəˈtsʏçtət/,bəpϕʏpəp,bred,aeronautic,en,adjective,/ˌɛɹoʊˈnɑtək/,œoʊmɒpəp,aeronautic
同意,zh-cn,verb,/tʰʊŋ˧˥ i˥˩/,pʊmy,agree,aronie,en,noun,/ɝˈoʊni/,oʊmy,aronie
zustimmen,de,verb,/ˈtsuːˌʃtɪmən/,pϕupʏməm,agree,alaskamen,en,noun,/əˈɫæskəmən/,əæϕpəməm,alaskamen
동의하다,ko,verb,/to̞ŋɰiɦa̠da̠/,pomyɶbɶ,Agree,めくら判,ja,noun,/mekɯɾabaɴ/,møpuɶbɶ,Mikura
setuju,id,verb,/sətudʒu/,ϕəpubu,agree,アーベル群,ja,noun,/aːbeɾɯgɯɴ/,ɶbøubu,Anarbel group
wol,id,verb,/wol/,rol,wool,hol,ro,noun,/hol/,rol,hall
tweed,en,verb,/ˈtwid/,pryb,tweed,arid,ro,noun,/arid/,ɶryb,arid
끈,ko,verb,/k͈ɯn/,pum,string,cung,id,verb,/tʃuŋ/,pum,laddie
명성,ko,adjective,/mjʌ̹ŋsʰʌ̹ŋ/,mɔmϕɔm,Fame,Bauform,de,noun,/ˈbaofɔɾm/,bɶoϕɔm,Design
죄수,ko,adjective,/t͡ɕø̞sʰu/,pϕøϕu,prisoner,ＡＤＥＳＳ,ja,noun,/adesɯ/,ɶbøϕu,ADESS
outen,en,adjective,/ˈaʊtən/,ɶʊpəm,outen,achten,de,verb,/ˈaxtən/,ɶϕpəm,"respect, think highly of"
uncut,en,adjective,/ˌənˈkət/,əmpəp,uncut,antep,id,verb,/antəp/,ɶmpəp,Antep
높은,ko,adjective,/no̞pʰɯn/,mopum,High,betún,es,verb,/beˈtun/,bøpum,bitumen
tinggi,id,adjective,/tiŋgi/,pymby,high,겸비,ko,noun,/kjʌ̹mbi/,pɔmby,Combination
metro,en,verb,/ˈmɛˌtɹoʊ/,mœpoʊ,metro,人头,zh-cn,noun,/ʐən˧˥ tʰoʊ˧˥/,əmpoʊ,Manner
musty,en,adjective,/ˈməsti/,məϕpy,musty,Tarski,de,noun,/ˈtaɾski/,pɶϕpy,Tarski
