request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
青い,ja,adjective,/aoi/,ɶoy,blue,aboni,eo,noun,/aboni/,ɶoy,Subscribe
blest,en,adjective,/ˈbɫɛst/,œϕp,blest,äst,de,verb,/ˈʔɛst/,œϕp,aest
bodoh,id,adjective,/bodoh/,oor,stupid,ciocoiu,ro,verb,/tʃ̩okojw/,oor,Cickoiu
luas,id,adjective,/luas/,uɶϕ,large,Gulaschs,de,noun,/ˈguːlaʃs/,uɶϕ,Goulash
넓은,ko,adjective,/nʌ̹ɭbɯn/,ɔum,large,Bochum,de,noun,/ˈbɔxum/,ɔum,Bochum
larĝa,eo,adjective,/lard͡ʒa/,ɶrɶ,wide,arcaș,ro,noun,/arkaʃ/,ɶrɶ,archer
기침,ko,adjective,/kit͡ɕʰim/,ypym,cough,citrin,ro,noun,/tʃitrin/,ypym,citrine
batuk,id,adjective,/batuʔ/,ɶub,cough,adjud,ro,adjective,/adʒud/,ɶub,Adjud
prosa,id,verb,/prosa/,poɶ,prose,责骂,zh-cn,verb,/tsɤ˧˥ ma˥˩/,poɶ,scold
악취,ko,verb,/a̠k̚t͡ɕʰɥi/,ɶppy,stink,Marktführer,de,noun,/ˈmaɾktfyɾɐ̯/,ɶppy,Market leader
stinken,de,verb,/ˈʃtɪŋkən/,ʏməm,stink,abington,en,noun,/ˈæbɪŋtən/,ʏməm,abington
stink,en,verb,/ˈstɪŋk/,ϕʏmp,stink,Shrimp,de,noun,/ˈshɾɪmp/,ϕʏmp,Shrimp
memegang,id,verb,/məməgaŋ/,əəɶm,hold it,băcăuan,ro,noun,/bəkəwan/,əəɶm,Bacau
拥有,zh-cn,verb,/jʊŋ˥˥ joʊ˨˩˦/,ʊoʊ,have,bourbeau,en,noun,/bʊɹˈboʊ/,ʊoʊ,bourbeau
찬양,ko,adjective,/t͡ɕʰa̠ɲja̠ŋ/,pɶɶm,praise,参展,zh-cn,verb,/tsʰan˥˥ ʈʂan˨˩˦/,pɶɶm,Exhibit
known,en,verb,/ˈnoʊn/,oʊm,known,Bohrturm,de,noun,/ˈboɾtʊɾm/,oʊm,derrick
독소,ko,verb,/to̞ks͈o̞/,opo,toxin,德泽,zh-cn,noun,/tɤ˧˥ tsɤ˧˥/,opo,Deze
유죄,ko,verb,/jud͡ʑø̞/,ubø,guiltiness,duble,ro,noun,/duble/,ubø,double
賢い,ja,adjective,/kaɕikoi/,ɶyoy,smart,aĝioti,eo,noun,/ad͡ʒioti/,ɶyoy,Angeoti
sworn,en,verb,/ˈswɔɹn/,ϕɔm,sworn,fromm,de,verb,/fʁɔm/,ϕɔm,religious
verbringen,de,verb,/ˈvɛɾpˌɾɪŋən/,œʏəm,spend,arison,en,noun,/ˈɛɹɪsən/,œʏəm,arison
虔诚,zh-cn,verb,/tɕʰjɛn˧˥ ʈʂʰɤŋ˧˥/,pœom,Sincere,재봉,ko,verb,/t͡ɕɛ̝bo̞ŋ/,pœom,sewing
散发,zh-cn,verb,/san˨˩˦ fa˥˩/,ɶmɶ,Distribute,gangbarerer,de,verb,/gaŋˈbaɽɐ̯ɐ̯/,ɶmɶ,gangbarer
swink,en,verb,/ˈswɪŋk/,ϕʏmp,swink,Shrimp,de,noun,/ˈshɾɪmp/,ϕʏmp,Shrimp
ingin,id,verb,/iŋin/,yym,want,Irin,de,noun,/ˈʔiːɾin/,yym,Irin
known,en,verb,/ˈnoʊn/,oʊm,known,Bohrturm,de,noun,/ˈboɾtʊɾm/,oʊm,derrick
smile,en,verb,/ˈsmaɪɫ/,ϕɶʏ,smile,Fleisch,de,noun,/flaɪ̯ʃ/,ϕɶʏ,flesh
tersenyum,id,verb,/tərsəɲum/,ərəum,smile,bărzăun,ro,adjective,/bərzəun/,ərəum,humble-bee
rideto,eo,verb,/rideto/,yøo,smile,vidéo,id,noun,/video/,yøo,Video.
