request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
솔기,ko,verb,/sʰo̞ɭɡi/,oy,seam,Modi,de,noun,/ˈmoːdi/,oy,Modes
kusut,id,verb,/kusut/,uup,tangled,구국,ko,noun,/kuɡuk̚/,uup,Country
빠른,ko,adjective,/p͈a̠ɾɯn/,ɶum,fast,abun,id,verb,/abun/,ɶum,Abun
cepat,id,adjective,/tʃəpat/,əɶp,Fast,behaart,de,verb,/bəˈhaːɾt/,əɶp,hairy
lumpy,en,adjective,/ˈɫəmpi/,əmy,lumpy,人体,zh-cn,noun,/ʐən˧˥ tʰi˨˩˦/,əmy,human body
kental,id,adjective,/kəntal/,əmɶl,thick,General,de,noun,/gəˈnɐ̯al/,əmɶl,general
同意,zh-cn,verb,/tʰʊŋ˧˥ i˥˩/,ʊy,agree,Mutti,de,noun,/ˈmʊti/,ʊy,Mutti
agree,en,verb,/əˈɡɹi/,əy,agree,ebi,id,noun,/əbi/,əy,Ebi.
동의하다,ko,verb,/to̞ŋɰiɦa̠da̠/,oyɶɶ,Agree,实地勘查,zh-cn,verb,/ʂɚ˧˥ ti˥˩ kʰan˥˥ ʈʂʰa˧˥/,əyɶɶ,Field exploration
zustimmen,de,verb,/ˈtsuːˌʃtɪmən/,puʏəm,agree,abrogation,en,noun,/ˌæbɹəˈɡeɪʃən/,əøʏəm,abrogation
setuju,id,verb,/sətudʒu/,əuu,agree,honolulu,en,adjective,/ˌhɑnəˈɫuɫu/,ɑəuu,honolulu
하류,ko,verb,/ha̠ɾju/,ɶu,downstream,abu,id,noun,/abu/,ɶu,ash
눈물,ko,verb,/nunmuɭ/,umu,tear,bumbu,id,noun,/bumbu/,umu,Bumbu.
hymie,en,verb,/ˈhaɪmi/,ɶʏy,hymie,代替,zh-cn,verb,/taɪ˥˩ tʰi˥˩/,ɶʏy,instead
경찰,ko,verb,/kjʌ̹ŋt͡ɕʰa̠ɭ/,ɔmpɶ,police,专家,zh-cn,noun,/ʈʂwan˥˥ tɕja˥˥/,ɶmpɶ,expert
刺,zh-cn,verb,/tsʰɯ˥˩/,pu,thorn,주,ko,noun,/t͡ɕu/,pu,week
duri,id,verb,/duri/,uy,Duri.,Kuli,de,noun,/ˈkuːli/,uy,pen
가시,ko,verb,/ka̠ɕʰi/,ɶy,Thorn,babi,id,noun,/babi/,ɶy,pig
thorn,en,verb,/ˈθɔɹn/,ɔm,thorn,건,ko,adjective,/kʌ̹n/,ɔm,key
dorno,eo,verb,/dorno/,oro,Thorn,bordo,ro,verb,/bordo/,oro,claret
멍청이,ko,adjective,/mʌ̹ŋt͡ɕʰʌ̹ŋi/,ɔmpɔy,dummy,montuori,en,adjective,/moʊntˈwɔɹi/,oʊmpɔy,montuori
刺,zh-cn,verb,/tsʰɯ˥˩/,pu,thorn,チューン,ja,noun,/tɕɯːɴ/,pu,tune
prick,en,verb,/ˈpɹɪk/,ʏp,prick,Bit,de,noun,/bɪt/,ʏp,bit
cepat,id,adjective,/tʃəpat/,əɶp,Fast,behaart,de,verb,/bəˈhaːɾt/,əɶp,hairy
빠른,ko,adjective,/p͈a̠ɾɯn/,ɶum,fast,afum,ro,noun,/afum/,ɶum,smoked
drown,en,adjective,/ˈdɹaʊn/,ɶʊm,drown,lauschen,de,verb,/ˈlaʊ̯ʃn̩/,ɶʊm,listen
menenggelamkan,id,adjective,/mənəŋgəlamkan/,əəməɶmɶm,sink,Leistungsumfang,de,noun,/ˈlaestʊŋzʊmfaŋ/,ɶøϕʊmʊmɶm,Scope of services
溺れる,ja,verb,/oboɾeɾɯ/,ooøu,Be drowned,로케트,ko,adjective,/ɾo̞kʰe̞tʰɯ/,oøu,Local
