request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
brame,en,adjective,/ˈbɹeɪm/,øʏm,brame,Chefin,de,noun,/ˈçeːfɪn/,øʏm,boss
적은,ko,adjective,/t͡ɕʌ̹ɡɯn/,pɔum,few,tuolumne,en,noun,/ˈtwɔɫum/,pɔum,tuolumne
경멸,ko,verb,/kjʌ̹ŋmjʌ̹ɭ/,ɔmɔ,contempt,cornwall,en,verb,/ˈkɔɹnwɔɫ/,ɔmɔ,cornwall
scorn,en,verb,/ˈskɔɹn/,ϕɔm,scorn,fromm,de,verb,/fʁɔm/,ϕɔm,religious
cukup,id,adjective,/tʃukup/,uup,enough,구국,ko,noun,/kuɡuk̚/,uup,Country
setuju,id,verb,/sətudʒu/,əuu,agree,părului,ro,noun,/pəruluj/,əuu,hAIR
동의하다,ko,verb,/to̞ŋɰiɦa̠da̠/,oyɶɶ,Agree,お医者さん,ja,noun,/oiɕasaɴ/,oyɶɶ,doctor
감옥,ko,verb,/ka̠mo̞k̚/,ɶop,prison,amoc,ro,verb,/amok/,ɶop,amok
bukan,id,verb,/bukan/,uɶm,not,bucșan,ro,noun,/bukʃan/,uɶm,Bucşan
don't,en,verb,/ˈdoʊn/,oʊm,don't,Bohrturm,de,noun,/ˈboɾtʊɾm/,oʊm,derrick
wanken,de,verb,/ˈvaŋkən/,ɶməm,waver,amben,id,noun,/ambən/,ɶməm,divan
foamy,en,adjective,/ˈfoʊmi/,oʊy,foamy,仇敌,zh-cn,verb,/ʈʂʰoʊ˧˥ ti˧˥/,oʊy,Enemy
ŝaŭmo,eo,adjective,/ʃaumo/,ɶuo,foam,가꾸로,ko,verb,/ka̠k͈uɾo̞/,ɶuo,Rated
berbusa,id,adjective,/bərbusa/,əruɶ,Foaming,cărbunaș,ro,noun,/kərbunaʃ/,əruɶ,charcoal
거품,ko,adjective,/kʌ̹pʰum/,ɔum,bubble,Bochum,de,noun,/ˈbɔxum/,ɔum,Bochum
조롱,ko,adjective,/t͡ɕo̞ɾo̞ŋ/,poom,mockery,plocon,ro,noun,/plokon/,poom,kowtow
taunt,en,adjective,/ˈtɔnt/,ɔmp,taunt,Fond,de,noun,/ˈfɔnt/,ɔmp,Fond
sutra,id,adjective,/sutra/,upɶ,silk,dupla,es,verb,/dupla/,upɶ,Dupla
fable,en,adjective,/ˈfeɪbəɫ/,øʏə,fable,böhmische,de,adjective,/ˈbømɪʃə/,øʏə,bohemian
uncut,en,adjective,/ˌənˈkət/,əməp,uncut,zăngăt,ro,noun,/zənɡət/,əməp,clashes
带来,zh-cn,verb,/taɪ˥˩ laɪ˧˥/,ɶʏɶʏ,bring,eisai,en,noun,/ˈaɪˌsaɪ/,ɶʏɶʏ,eisai
bringen,de,verb,/ˈbʀɪŋən/,ʏəm,bring,丙申,zh-cn,noun,/pɪŋ˨˩˦ ʂən˥˥/,ʏəm,Phand
lelah,id,adjective,/ləlah/,əɶr,tired,dădeau,ro,verb,/dədĕaw/,əɶr,gave
疲れた,ja,verb,/tsɯkaɾeta/,puɶøɶ,I'm exhausted,추가되다,ko,verb,/t͡ɕʰuɡa̠dø̞da̠/,puɶøɶ,Add
laca,eo,adjective,/lat͡sa/,ɶpɶ,tired,axa,ro,adjective,/aksa/,ɶpɶ,axis
langsing,id,verb,/laŋsiŋ/,ɶmym,slim,antim,ro,verb,/antim/,ɶmym,Antim
svelte,en,adjective,/ˈsvɛɫt/,ϕœp,svelte,fetterer,de,adjective,/ˈfkɛtɐ̯ɐ̯/,ϕœp,latter
tippen,de,verb,/ˈtɪppən/,ʏpəm,tap,bickham,en,noun,/ˈbɪkhəm/,ʏpəm,bickham
typed,en,verb,/ˈtaɪpt/,ɶʏpp,typed,abrückt,de,verb,/ˈʔapˌɾʏkt/,ɶʏpp,striking
반드시,ko,verb,/pa̠ndɯɕʰi/,ɶmuy,must,amputi,eo,noun,/amputi/,ɶmuy,amputation
known,en,verb,/ˈnoʊn/,oʊm,known,Bohrturm,de,noun,/ˈboɾtʊɾm/,oʊm,derrick
맹세,ko,verb,/mɛ̝ŋsʰe̞/,œmø,vow,ende,de,verb,/ˈʔɛnde/,œmø,end
誓う,ja,verb,/tɕikaɯ/,pyɶu,swear,지하수,ko,noun,/t͡ɕiɦa̠sʰu/,pyɶu,underground water
감옥,ko,verb,/ka̠mo̞k̚/,ɶop,prison,abschob,de,verb,/ˈʔapˌʃoːp/,ɶop,shot
讲,zh-cn,verb,/tɕjɑŋ˨˩˦/,pɑm,speak,axlon,en,noun,/ˈæksɫɑn/,pɑm,axlon
말하다,ko,verb,/ma̠ɾɦa̠da̠/,ɶɶɶ,say,Kanada,de,noun,/ˈkanada/,ɶɶɶ,Canada
kencan,id,adjective,/kəntʃan/,əmɶm,date,侦办,zh-cn,verb,/ʈʂən˥˥ pan˥˩/,əmɶm,Investigate
화장실,ko,verb,/ɸwa̠d͡ʑa̠ŋɕʰiɭ/,ɶbɶmy,restroom,tagmanĝi,eo,noun,/tagmand͡ʒi/,ɶbɶmy,lunch
saringan,id,verb,/sariŋan/,ɶyɶm,filter,abrían,es,verb,/aˈβɾian/,ɶyɶm,Open
kribrilo,eo,verb,/kribrilo/,pybyo,sieve,지질도,ko,noun,/t͡ɕid͡ʑiɭdo̞/,pybyo,Geology
sithe,en,verb,/ˈsaɪð/,ɶʏβ,sithe,Kaiser,de,noun,/ˈkaɪ̯zɐ/,ɶʏβ,Emperor
시체,ko,verb,/ɕʰit͡ɕʰe̞/,ypø,dead body,vice,eo,noun,/vit͡se/,ypø,vice
blest,en,adjective,/ˈbɫɛst/,œϕp,blest,äst,de,verb,/ˈʔɛst/,œϕp,aest
青い,ja,adjective,/aoi/,ɶoy,blue,aboi,id,noun,/aboi/,ɶoy,Aboi.
jerat,id,verb,/dʒərat/,əɶp,Gerns,băgat,ro,verb,/bəɡat/,əɶp,involved
kaptilo,eo,verb,/kaptilo/,ɶpyo,trap,垃圾车,zh-cn,noun,/la˥˥ tɕi˥˥ ʈʂʰɤ˥˥/,ɶpyo,rubbish truck
마차,ko,verb,/ma̠t͡ɕʰa̠/,ɶpɶ,carriage,ばちゃん,ja,noun,/batɕaɴ/,ɶpɶ,Bump
頑張り,ja,verb,/gaɴbaɾi/,ɶɶy,Hard,榻榻米,zh-cn,noun,/tʰa˥˩ tʰa˥˩ mi˨˩˦/,ɶɶy,Tatami
danken,de,verb,/daˈŋkən/,ɶməm,to thank,dansăm,ro,verb,/dansəm/,ɶməm,we Dance
감사,ko,verb,/ka̠msʰa̠/,ɶmɶ,thank,danka,eo,noun,/danka/,ɶmɶ,Thanksgiving
sunup,en,adjective,/ˈsənəp/,əəp,sunup,berstet,de,verb,/bəˈɾʃtət/,əəp,berstet
동굴,ko,verb,/to̞ŋɡuɭ/,omu,cave,丰富,zh-cn,verb,/fɤŋ˥˥ fu˥˩/,omu,rich
berühren,de,verb,/bəˈɾyɾən/,əyəm,touch,accretion,en,noun,/əˈkɹiʃən/,əyəm,accretion
接する,ja,verb,/sesːɯɾɯ/,øuu,Touch,게스트,ko,noun,/ke̞sʰɯtʰɯ/,øuu,guest
触碰,zh-cn,verb,/ʈʂʰu˥˩ pʰɤŋ˥˩/,uom,Touch,bubón,es,adjective,/buˈβon/,uom,bubo
홍보,ko,verb,/ɸʷo̞ŋbo̞/,omo,promotion,乘客,zh-cn,noun,/ʈʂʰɤŋ˧˥ kʰɤ˥˩/,omo,passenger
동의하다,ko,verb,/to̞ŋɰiɦa̠da̠/,oyɶɶ,Agree,お医者さん,ja,noun,/oiɕasaɴ/,oyɶɶ,doctor
setuju,id,verb,/sətudʒu/,əuu,agree,caluzu,en,verb,/kəˈɫuzu/,əuu,caluzu
