request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
sedikit,id,verb,/sədikit/,əyyp,a little,aclinic,ro,adjective,/aklinik/,ɶpyyp,aclinic
우주,ko,adjective,/ud͡ʑu/,ubu,space,リュージュ,ja,noun,/ɾjɯːdʑɯ/,ubu,Rude
dämmert,de,verb,/ˈdɛmmɛɾt/,œmœp,dusky,ashenfelter,en,noun,/ˈæʃənˌfɛɫtɝ/,əmœp,ashenfelter
새벽,ko,verb,/sʰɛ̝bjʌ̹k̚/,œɔp,dawn,belcourt,en,noun,/ˈbɛɫˌkɔɹt/,œɔp,belcourt
blink,en,verb,/ˈbɫɪŋk/,ʏmp,blink,dringt,de,verb,/ˈdɾɪŋt/,ʏmp,penetration
berkedip,id,verb,/bərkədip/,ərəyp,Flash,centimeter,en,noun,/ˈsɛntəˌmitɝ/,œməyp,centimeter
blinken,de,verb,/ˈblɪŋkən/,bʏməm,flash,关门,zh-cn,verb,/kwan˥˥ mən˧˥/,pɶməm,close the door
瞬く,ja,verb,/ɕibatakɯ/,yɶɶu,Blink,celanaku,id,noun,/tʃəlanaku/,əɶɶu,My pants
diketahui,id,verb,/dikətahui/,yəɶuy,is known,おけさ節,ja,noun,/okesabɯɕi/,oøɶuy,Octopus
众所周知,zh-cn,verb,/ʈʂʊŋ˥˩ suɔ˨˩˦ ʈʂoʊ˥˥ ʈʂɚ˥˥/,ʊmuɔoʊə,Well-known,amargosa,en,adjective,/əmɑɹˈɡoʊsə/,əɑoʊə,amargosa
known,en,verb,/ˈnoʊn/,oʊm,known,各种,zh-cn,adjective,/kɤ˥˩ ʈʂʊŋ˨˩˦/,oʊm,Various
미소,ko,verb,/misʰo̞/,yo,smile,bido,eo,verb,/bido/,yo,bead
tersenyum,id,verb,/tərsəɲum/,ərəum,smile,saskatoon,en,noun,/ˈsæskəˌtun/,ϕϕəum,saskatoon
rideto,eo,verb,/rideto/,yøo,smile,일기예보,ko,noun,/iɭɡije̞bo̞/,yyøo,Weather forecast
smile,en,verb,/ˈsmaɪɫ/,ϕɶʏ,smile,Fleisch,de,noun,/flaɪ̯ʃ/,ϕɶʏ,flesh
datang,id,verb,/dataŋ/,ɶɶm,come,banan,ro,noun,/banan/,ɶɶm,banana tree
kommt,de,verb,/kɔmt/,ɔmp,come,bonker,en,noun,/ˈbɔŋkɝ/,ɔmp,bonker
오다,ko,verb,/o̞da̠/,oɶ,come,Jota,de,noun,/ˈjoːta/,oɶ,Jot
콜라,ko,verb,/kʰo̞ɭɭa̠/,oɶ,Cola,４日,ja,noun,/jokːa/,oɶ,Four days
