request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
skip,en,adjective,/ˈskɪp/,bʏb,skip,blicht,de,verb,/ˈblɪçt/,bʏb,highlight
überspringen,de,verb,/ˈʔyːbɛɾspɾɪŋən/,yœbʏəm,skip,electrician,en,noun,/ɪɫɛkˈtɹɪʃən/,ʏœbʏəm,electrician
아픈,ko,adjective,/a̠pʰɯn/,ɶum,Hurt,afum,ro,noun,/afum/,ɶum,smoked
sakit,id,adjective,/sakit/,ɶyb,sick,a-míp,vi,noun,/a˧˥-mip˦˥/,ɶyb,A-MiP
repeat,en,verb,/ɹiˈpit/,yyb,repeat,bilis,es,adjective,/bilis/,yyb,bile
ulang,id,verb,/ulaŋ/,uɶm,Repeat,Ｕターン,ja,noun,/jɯːtaːɴ/,uɶm,U-turn
반복,ko,verb,/pa̠nbo̞k̚/,ɶmob,repeat,anbohrt,de,verb,/ˈʔanˌboɾt/,ɶmob,bored
繰り返す,ja,verb,/kɯɾikaesɯ/,uyɶøu,repeat,Echtzeituhr,de,noun,/ˈʔɛçtsaetuɾ/,œbɶøu,Real-time clock
granda,eo,adjective,/granda/,ɶmɶ,Great,a-giăng-đa,vi,noun,/a˧˥-jăŋ˧˥-da˧˥/,ɶmɶ,A-Johanna
큰,ko,adjective,/kxɯn/,bum,large,clown,fr,verb,/klun/,bum,clown
qualifizieren,de,verb,/kvalifiˈtsiːʁən/,bɶyybyəm,to qualify,thuyết nhị nguyên,vi,noun,/tʰwiək˦˥ ɲi˨ˀ˩ʔ ŋwiəŋ˧˥/,yəbybyəm,dualism
qualify,en,adjective,/ˈkwɑɫəˌfaɪ/,ɑəɶʏ,qualify,文摘,zh-cn,noun,/uən˧˥ ʈʂaɪ˥˥/,uəɶʏ,Abstract
stehlen,de,verb,/ˈʃteːlən/,øəm,steal,dégen,id,noun,/degən/,øəm,Dégen
mencuri,id,verb,/məntʃuri/,əmuy,steal,unduly,en,,/ənˈduɫi/,əmuy,unduly
훔치다,ko,verb,/ɸʷumt͡ɕʰida̠/,umbyɶ,steal,cumplía,es,verb,/kuˈmplia/,umbyɶ,He fulfilled
머무르다,ko,verb,/mʌ̹muɾɯda̠/,ɔuuɶ,stay,そうすりゃ,ja,verb,/soɯsɯɾja/,ouuɶ,So
