request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
융자,ko,verb,/juŋd͡ʑa̠/,umbɶ,Loan,jungla,es,verb,/xuŋgla/,umbɶ,jungle
gumpalan,id,verb,/gumpalan/,umɶɶm,Clump,근사남,ko,noun,/kɯnsʰa̠na̠m/,umɶɶm,Accident Nam
nobel,en,adjective,/noʊˈbɛɫ/,oʊœ,nobel,休学,zh-cn,verb,/ɕjoʊ˥˥ ɕɥœ˧˥/,oʊœ,Step studies
dril,id,adjective,/dril/,byl,drill,dril,ro,adjective,/dril/,byl,denim
ilia,eo,adjective,/ilia/,yyɶ,their,기린아,ko,noun,/kiɾina̠/,yyɶ,Girina
memetik,id,verb,/məmətiʔ/,əəyb,pick,butterfield,en,noun,/ˈbətɝfiɫd/,əəyb,butterfield
meletus,id,verb,/mələtus/,əəuϕ,erupt,pămătuf,ro,noun,/pəmətuf/,əəuϕ,whisk
폭발하다,ko,verb,/pʰo̞k̚p͈a̠ɾɦa̠da̠/,opɶɶɶ,to explode,octavaba,es,verb,/oktaβaβa/,opɶɶɶ,Octavaba.
虔诚,zh-cn,verb,/tɕʰjɛn˧˥ ʈʂʰɤŋ˧˥/,pœom,Sincere,재봉,ko,verb,/t͡ɕɛ̝bo̞ŋ/,pœom,sewing
掩う,ja,verb,/ooɯ/,oou,Shade,bolotu,id,noun,/bolotu/,oou,Bolotu
cowed,en,verb,/ˈkaʊd/,ɶʊb,cowed,Harburger,de,noun,/ˈhaɾbʊɾgɐ̯/,ɶʊb,Harburger
継ぐ,ja,verb,/tsɯgɯ/,puu,Inherit,刺目,zh-cn,verb,/tsʰɯ˥˩ mu˥˩/,puu,Athlete
dengan,id,verb,/dəŋan/,əɶm,with,Behang,de,noun,/bəˈhaŋ/,əɶm,Retirement
erreichen,de,verb,/ɛɐ̯ˈʁaɪ̯çən/,œɶʏəm,to reach,brecheisen,en,verb,/ˈbɹɛkaɪsən/,œɶʏəm,brecheisen
반응,ko,verb,/pa̠nɯŋ/,ɶum,reaction,afum,ro,noun,/afum/,ɶum,smoked
react,en,verb,/ɹiˈækt/,ypp,react,biegt,de,verb,/biːkt/,ypp,bending
reagieren,de,verb,/ʁeaˈɡiːʁən/,øɶyəm,react,realizăm,ro,noun,/realizəm/,øɶyəm,realize
Kruco,eo,verb,/krut͡so/,pupo,Cross,죽도,ko,noun,/t͡ɕuk̚t͈o̞/,pupo,Beast
menyeberang,id,verb,/məɲəbəraŋ/,əəəɶm,cross,călărășean,ro,adjective,/kələrəʃĕan/,əəəɶm,Cabrărşean.
hocus,en,adjective,/ˈhoʊkəs/,oʊəϕ,hocus,Vordruckes,de,noun,/ˈfoːɐ̯ˌdɾʊkəs/,oʊəϕ,Form
속이다,ko,adjective,/sʰo̞ɡida̠/,oyɶ,chisel,bobina,es,adjective,/boβina/,oyɶ,coil
bosan,id,adjective,/bosan/,oɶm,bored,고난,ko,noun,/ko̞na̠n/,oɶm,hardship
